,y_hat
3454,False
2524,False
2250,False
3674,False
2751,False
3840,False
3602,False
2016,False
2249,False
3316,False
2018,False
2208,False
2352,False
2353,False
3383,False
2684,False
3994,False
2253,False
2816,False
2403,False
3392,False
3332,False
3696,False
3697,False
2418,False
3449,False
2815,False
2765,False
3035,False
3413,False
3090,False
3437,False
2805,False
3915,False
2346,False
3974,False
2256,False
2276,False
3289,False
3772,False
3782,False
3805,False
2706,False
2764,False
2240,False
2580,False
2293,False
2861,False
3276,False
3176,False
2306,False
2181,False
3968,False
2278,False
3398,False
2333,False
2337,False
3802,False
2457,False
3580,False
3589,False
2928,False
2329,False
3241,False
3943,False
3232,False
3163,False
3982,False
3205,False
2358,False
2923,False
3587,False
3306,False
2227,False
2900,False
3485,False
2289,False
2101,False
3031,False
3890,False
2271,False
3066,False
3524,False
3038,False
2865,False
2890,False
3692,False
2936,False
2906,False
2448,False
3907,False
3735,False
2444,False
2185,False
3598,False
2908,False
3009,False
3311,False
3265,False
3565,False
2732,False
3397,False
3012,False
3991,False
3307,False
3342,False
3568,False
2968,False
2592,False
3898,False
2347,False
2180,False
3662,False
2065,False
3853,False
3182,False
2854,False
2712,False
3874,False
3900,False
2265,False
2137,False
3726,False
3505,False
3064,False
2183,False
2351,False
2866,False
3821,False
3778,False
2536,False
2058,False
3099,False
2679,False
3783,False
3195,False
2521,False
2938,False
3923,False
3322,False
2954,False
3046,False
2226,False
3981,False
2216,False
3931,False
2694,False
3711,False
2150,False
2316,False
3092,False
2075,False
3732,False
3253,False
3677,False
3347,False
2435,False
3743,False
2564,False
3431,False
3828,False
3366,False
3283,False
3625,False
2078,False
3371,False
3774,False
3996,False
2231,False
3511,False
2035,False
3498,False
2791,False
2966,False
2844,False
2501,False
3025,False
2600,False
2115,False
3282,False
3037,False
2135,False
2730,False
2090,False
2203,False
2152,False
3817,False
3990,False
2112,False
2361,False
3792,False
3238,False
2723,False
3227,False
2975,False
3203,False
3687,False
2722,False
2192,False
2620,False
