,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.9350000023841858,0.19499999284744263,1.0,0.945,"[1.0, 1.0]",300.0,0.5,individualized,improvement,8,"[[-0.00986023396149176, 0.06233044670858692, 0.9645994496318194], [-0.44021934559250586]]",1.0,2.9219999999999997
1,1.0,0.9,0.9,0.2750000059604645,0.19499999284744263,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,8,"[[-0.00986023396149176, 0.06233044670858692, 0.9645994496318194], [-0.44021934559250586]]",0.6039999723434448,2.3545
2,1.0,0.9,0.9,0.19499999284744263,0.19499999284744263,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,8,"[[-0.00986023396149176, 0.06233044670858692, 0.9645994496318194], [-0.44021934559250586]]",0.5160000324249268,2.485
3,1.0,0.9,0.9,0.9100000262260437,0.19499999284744263,0.97,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,8,"[[-0.00986023396149176, 0.06233044670858692, 0.9645994496318194], [-0.44021934559250586]]",0.972000002861023,2.912
4,1.0,0.9,0.9,0.20999999344348907,0.19499999284744263,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,8,"[[-0.00986023396149176, 0.06233044670858692, 0.9645994496318194], [-0.44021934559250586]]",0.546999990940094,2.4955
5,1.0,0.9,0.9,0.19499999284744263,0.19499999284744263,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,8,"[[-0.00986023396149176, 0.06233044670858692, 0.9645994496318194], [-0.44021934559250586]]",0.5160000324249268,2.485
6,1.0,0.9,0.9,0.8999999761581421,0.11999999731779099,1.0,0.995,"[1.0, 1.0]",300.0,0.5,individualized,improvement,9,"[[0.08222969763348964, -0.09519129125158676, 0.9717006269210064], [-0.6081413612882469]]",0.9989999532699585,2.835
7,1.0,0.9,0.9,0.1899999976158142,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,9,"[[0.08222969763348964, -0.09519129125158676, 0.9717006269210064], [-0.6081413612882469]]",0.4780000150203705,2.1605
8,1.0,0.9,0.9,0.125,0.11999999731779099,0.95,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,9,"[[0.08222969763348964, -0.09519129125158676, 0.9717006269210064], [-0.6081413612882469]]",0.3449999988079071,2.2835
9,1.0,0.9,0.9,0.8799999952316284,0.11999999731779099,0.97,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,9,"[[0.08222969763348964, -0.09519129125158676, 0.9717006269210064], [-0.6081413612882469]]",0.9810000658035278,2.949499999999999
10,1.0,0.9,0.9,0.13500000536441803,0.11999999731779099,0.985,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,9,"[[0.08222969763348964, -0.09519129125158676, 0.9717006269210064], [-0.6081413612882469]]",0.35199999809265137,2.269
11,1.0,0.9,0.9,0.125,0.11999999731779099,0.95,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,9,"[[0.08222969763348964, -0.09519129125158676, 0.9717006269210064], [-0.6081413612882469]]",0.3449999988079071,2.2835
12,1.0,0.9,0.9,0.9049999713897705,0.15000000596046448,1.0,0.96,"[1.0, 1.0]",300.0,0.5,individualized,improvement,3,"[[-0.0038833076015690085, -0.036525640533666436, 0.9433684509973259], [-0.45376562420135264]]",0.9979999661445618,3.062
13,1.0,0.9,0.9,0.23000000417232513,0.15000000596046448,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,3,"[[-0.0038833076015690085, -0.036525640533666436, 0.9433684509973259], [-0.45376562420135264]]",0.5390000343322754,2.2335000000000003
