,y
428,1.0
380,0.0
276,0.0
478,0.0
481,0.0
257,0.0
326,0.0
349,0.0
289,0.0
325,0.0
283,0.0
250,0.0
280,0.0
329,0.0
344,0.0
335,0.0
477,0.0
302,0.0
278,1.0
288,0.0
442,0.0
416,0.0
447,0.0
377,1.0
460,1.0
348,0.0
352,0.0
445,0.0
268,0.0
443,0.0
407,1.0
359,0.0
399,0.0
385,0.0
396,1.0
403,0.0
364,0.0
304,0.0
357,0.0
419,0.0
333,1.0
314,0.0
441,0.0
298,0.0
475,0.0
358,1.0
395,0.0
450,1.0
334,0.0
330,0.0
372,0.0
389,1.0
412,0.0
466,0.0
366,0.0
315,0.0
338,0.0
479,0.0
467,1.0
369,0.0
453,0.0
299,0.0
382,0.0
343,0.0
321,0.0
394,1.0
398,0.0
307,1.0
332,0.0
317,0.0
328,1.0
464,0.0
401,0.0
429,0.0
260,0.0
390,1.0
378,0.0
476,0.0
444,0.0
487,0.0
353,0.0
375,0.0
266,1.0
303,0.0
324,1.0
414,0.0
347,0.0
427,1.0
327,1.0
285,0.0
281,0.0
305,1.0
471,0.0
300,0.0
465,0.0
483,0.0
420,0.0
381,1.0
499,0.0
267,0.0
