,u_x1,u_x2,u_x3,u_y
200,-1.6459261,1.3840455,-0.094953485,0.7430161
201,-0.5869406,-0.39577886,-0.09217754,0.98624
202,1.3736064,1.0745478,0.1508055,0.6246357
203,-0.59954286,0.81645644,-0.13025819,0.66926074
204,-0.234018,0.1131206,0.13073431,0.9993316
205,0.0998736,1.5026003,-0.084838234,0.61524665
206,-0.22584525,0.4963958,0.0033954184,0.036489606
207,-0.37190112,0.41001782,0.14824648,0.7060976
208,0.6146919,0.47940195,0.08424044,0.26048505
209,-0.6797313,-0.38123843,0.028336493,0.16879296
210,0.6864045,-0.7111747,-0.076816194,0.090765834
211,0.34237534,-0.01351955,0.16937856,0.39269423
212,0.3341086,0.31805006,-0.09868347,0.98008895
213,-0.538481,1.0215354,-0.042776786,0.073544145
214,0.8043452,0.30815858,0.15667327,0.20404696
215,-0.6970062,-0.19743142,0.07424719,0.6823056
216,-0.07140943,1.2198884,-0.060538482,0.13603532
217,-0.039828528,-0.56330085,0.017808637,0.5209873
218,0.6738991,-1.0441554,-0.036025453,0.08292472
219,0.8525138,-0.52244216,-0.09575957,0.3980546
220,0.40355784,0.63863856,0.08604334,0.83491457
221,1.3913867,1.095576,0.051276207,0.4829502
222,-0.6361718,0.5624534,-0.050883245,0.41449797
223,0.48114303,0.8277311,-0.015597959,0.66472423
224,-0.7074594,1.5898408,-0.017615661,0.71731186
225,0.67341584,-0.20223722,0.07444419,0.793205
226,0.37539545,2.5434687,-0.11490051,0.4723171
227,0.2975534,1.5868467,-0.07594179,0.76393306
228,0.6460083,-0.4860211,0.007448178,0.34215748
229,-0.42132112,-0.30361903,0.20447023,0.38517427
230,1.3982643,-1.5614907,0.092467144,0.6360651
231,0.2603266,-0.5112498,0.101242915,0.10108626
232,-0.8227707,2.4136527,0.06593907,0.7507757
233,1.0072992,-0.45707434,0.1318274,0.45581257
234,-0.74563235,0.968182,-0.13179468,0.18460107
235,-0.27876416,-2.5935903,0.13037613,0.062505364
236,-0.1734632,-0.7332408,-0.0013600833,0.7309408
237,-0.32198542,0.11639529,0.188165,0.5574931
238,-1.7150153,-1.4052925,0.14224623,0.74977684
239,-0.9207784,-0.35568312,0.19095539,0.5717435
240,0.5227808,-0.33746934,0.03369647,0.6525923
241,1.0316603,1.4204099,0.101385795,0.5479293
242,-1.2753701,0.7039804,0.06716599,0.9739572
243,0.48093265,1.5160451,0.047580693,0.6743196
244,0.97144073,1.2006109,0.1527889,0.15898442
245,-0.5772077,-1.0969043,-0.20504653,0.8123616
246,-1.268857,0.38040742,0.1323062,0.29183865
247,-0.672211,1.0839891,-0.10986304,0.4412464
248,-0.831834,-0.72448903,-0.06783334,0.67053664
249,0.051730398,2.5445857,0.03373961,0.8895323
250,0.5220684,-0.23999974,0.0740362,0.7432637
251,-0.9664558,1.1080647,-0.12705636,0.3432169
252,-0.43423623,0.15222356,-0.07257141,0.14910805
253,-0.80886585,1.4133792,0.00043923463,0.10780525
254,-0.6944602,-0.20635872,-0.0058650556,0.6136817
255,0.859197,0.5061812,0.15322305,0.15443718
256,-0.109902,0.015953202,-0.06541591,0.66850734
257,1.3932196,0.9144562,0.12535308,0.9272475
258,0.83302873,-0.5715027,-0.09653157,0.39256382
259,-0.9979577,1.4200165,-0.091383524,0.59510255
260,-1.1239325,1.9222735,0.005592105,0.90577924
261,-0.19950376,-0.5829935,0.015202797,0.67431784
262,-0.3473635,1.6451063,0.038131252,0.096054435
263,-0.3410998,1.5405715,-0.016341144,0.45162344
264,0.12495686,-0.3844007,0.07146142,0.7303293
265,0.5471511,-2.1733282,0.21273597,0.9349804
266,1.2105867,0.049931906,0.052892536,0.04951477
267,1.9539487,0.8755132,-0.012413762,0.8658575
268,0.9172942,-0.90477335,0.12527041,0.21815383
269,0.11401411,-0.8699722,0.02811341,0.1836648
270,-0.015480869,0.9747112,-0.10015799,0.020569324
271,-0.3517072,1.2718651,-0.18102376,0.5213175
272,0.93638855,-0.30434445,0.037742514,0.88530004
273,1.048014,-0.5702535,0.068358526,0.2671672
274,0.7966056,-1.575084,-0.07868684,0.9690317
275,-1.1931247,1.2780073,0.020796837,0.8752277
276,-1.1737705,1.162632,0.16215184,0.39306343
277,-0.8694763,-1.1246401,-0.016297236,0.27200913
278,-1.4113121,-0.8993398,-0.07225527,0.25523007
279,-0.5673073,-0.24376921,-0.032778125,0.5331011
280,-0.02714597,-0.83806354,-0.028177282,0.40023327
281,-1.207847,-0.32706052,-0.09133802,0.8144692
282,1.8418432,-0.7854687,0.05698972,0.47504985
283,-1.9761654,1.1766148,0.091860846,0.20830548
284,0.29342955,0.31329554,0.015854765,0.73658645
285,0.045513105,-0.0012899028,-0.06994087,0.41513813
286,0.69763404,1.5744175,-0.023794187,0.8080205
287,1.561112,-1.7880334,-0.11573632,0.7897376
288,0.528746,0.054137122,-0.1177446,0.5417509
289,-0.4444463,-0.82240224,-0.058983263,0.4016912
290,-0.68581605,0.2177624,0.08567714,0.43297422
291,-0.26122513,1.360594,0.03138646,0.34374404
292,-0.13830581,0.1751411,0.1821212,0.8463304
293,0.62910134,1.1170366,-0.021673823,0.53216124
294,-0.41874346,-1.2618515,-0.05669694,0.61859787
295,0.6560105,0.5048312,0.07997404,0.34478223
296,-0.85592383,-0.9375169,-0.07552129,0.69619167
297,0.31010348,-0.11257223,-0.025432011,0.19239986
298,-0.44638756,-0.25629866,0.15907358,0.718413
299,-0.3066146,0.38127264,-0.061335858,0.21922159
300,0.01825918,0.09306219,0.106153645,0.26272774
301,1.0691535,-0.6949778,-0.13437502,0.5544038
302,-0.42508563,-0.39827102,-0.042544838,0.57031
303,-1.5824938,0.3694269,0.031465415,0.9807116
304,-0.9155219,-0.96250975,-0.14521116,0.35949528
305,-0.835613,0.6218531,0.11508858,0.13396227
306,-0.42563096,-0.6993278,-0.1791,0.112600446
307,-0.072043344,-0.13193819,-0.11483993,0.6127976
308,-0.1058514,-0.2997003,-0.0036073027,0.51618326
309,0.75202334,0.4230974,-0.24972628,0.35388076
310,-0.022014985,0.92998827,0.04932208,0.86558104
311,-1.4543158,0.028557366,0.0048421673,0.7176714
312,1.5854068,1.3276712,0.0355076,0.28116298
313,-0.02723445,0.9530703,-0.061941694,0.89205635
314,1.5249404,-0.78354394,-0.15139133,0.6767099
315,-0.753271,-1.6814402,-0.044073906,0.17569399
316,1.2981572,-0.41379502,0.07248164,0.8936366
317,0.3939994,0.51064897,-0.16928051,0.22312868
318,0.19165327,0.42083186,0.025497427,0.4916221
319,-0.2980505,-0.54373145,0.13975672,0.02937746
320,0.011173236,0.03244584,-0.08778604,0.7169086
321,0.6980072,0.11682881,-0.18904842,0.9434571
322,-1.1841042,0.16745207,-0.12330868,0.6887429
323,-0.021028373,-0.0685919,0.12474847,0.92733574
324,0.25660667,0.31883377,-0.06547224,0.5738001
325,2.1293423,0.29573792,-0.104805365,0.16314054
326,-2.0429428,0.0041727163,-0.16833325,0.60845244
327,-0.6427457,-1.1675451,0.19053341,0.49685
328,-0.18940717,-1.4600332,0.13183618,0.23082244
329,-1.5929558,0.13494988,-0.10922573,0.46755588
330,-1.5766106,-1.1880391,0.09157328,0.7375833
331,0.20971985,1.7160116,-0.06704003,0.30637705
332,1.6290668,-1.757049,0.34610626,0.48940825
333,-0.31614006,1.5664423,0.114017524,0.6237167
334,1.3610435,-0.460918,-0.15911528,0.6927142
335,0.29562587,1.2537506,-0.022704244,0.28349793
336,0.72863084,-0.80998707,0.14493364,0.94817364
337,1.0009531,0.42780724,-0.096786395,0.006378889
338,-1.9202538,-0.5731553,0.049229737,0.50186837
339,0.18973468,-0.4664696,0.108228765,0.20553672
340,0.7914126,0.07947659,-0.03712551,0.2047329
341,0.6872107,0.19218653,-0.06834122,0.30593526
342,0.86432624,0.020715598,0.10610763,0.50287926
343,-1.2845826,0.92206234,0.024832679,0.14287055
344,0.7166967,-0.059377935,0.036194034,0.40270078
345,-1.2741473,0.86048615,-0.017891323,0.53695524
346,1.2229877,0.44202316,-0.009210143,0.4274006
347,-0.57911515,0.10313969,0.029685786,0.34189212
348,0.5689663,-0.039053697,0.14078973,0.7202817
349,-1.3393797,-0.51934946,-0.046061233,0.9290136
350,-1.499944,-0.78177506,-0.022095108,0.02061057
351,0.30397093,0.25194234,0.02890628,0.6322918
352,-0.0129161915,0.08028505,0.08568339,0.074410796
353,-0.30367255,0.82086045,-0.07871156,0.47159743
354,-2.1091826,-0.7838604,0.06369661,0.93643475
355,-0.35246894,0.7470786,-0.064404376,0.8421191
356,-1.1937484,1.2798243,-0.04116592,0.93120337
357,-1.7417246,-1.2233598,-0.034162275,0.37153685
358,-1.2042085,0.3162043,0.09592405,0.4904995
359,0.6173836,-0.83600754,0.005226031,0.38920832
360,-1.4225351,1.1371058,0.00899175,0.2966894
361,0.47271192,-1.0496441,0.10579764,0.05195093
362,-0.5783284,0.35139233,-0.07040541,0.35200787
363,0.37276986,-0.5867113,-0.031258836,0.002036333
364,-0.9922037,0.7362982,-0.025595589,0.9776745
365,1.4248875,0.43005726,0.08584029,0.24452889
366,-0.15013033,0.33081016,0.04613818,0.6942471
367,1.4027987,-0.3426689,-0.082556814,0.8221432
368,-1.3754296,0.4746515,-0.08067929,0.22273993
369,-0.12781307,-1.4999212,-0.14135768,0.4371699
370,-2.0235636,-0.3514071,0.009199596,0.26002526
371,1.8387009,-0.5076475,0.09662102,0.21758914
372,-1.3372613,0.10491165,0.072548985,0.38814664
373,0.5137095,-0.61502856,-0.09492192,0.51471746
374,-1.198593,2.122381,0.13942608,0.35232794
375,0.632084,0.019363193,0.025529383,0.8927057
376,-0.8606534,-1.0903563,0.19546668,0.8281045
377,1.8677539,0.14865409,-0.05474342,0.16095781
378,-0.7265616,-1.4276899,0.009445391,0.9201833
379,-2.220953,-1.4492857,-0.06255,0.067778826
380,-1.7729914,0.91669863,-0.07423945,0.56316483
381,0.10448259,0.9763943,0.004371515,0.7211871
382,-0.7935705,-0.3614154,-0.09929769,0.92034686
