,years_experience,degree,nr_commits,nr_languages,nr_stars
3022,1.0,0.0,12.0,1.0,6.0
2284,0.0,3.0,3.0,6.0,2.0
2632,2.0,0.0,22.0,4.0,4.0
3127,2.0,0.0,22.0,3.0,9.0
2519,0.0,1.0,2.0,4.0,2.0
2406,2.0,1.0,21.0,7.0,7.0
3846,0.0,0.0,1.0,1.0,6.0
3140,1.0,1.0,11.0,1.0,4.0
3229,2.0,0.0,25.0,5.0,1.0
2219,2.0,2.0,23.0,9.0,6.0
3557,0.0,3.0,2.0,10.0,10.0
3201,3.0,0.0,35.0,13.0,6.0
3422,3.0,0.0,38.0,3.0,7.0
3212,3.0,0.0,33.0,1.0,8.0
2208,2.0,0.0,24.0,17.0,3.0
2920,2.0,0.0,26.0,5.0,4.0
2603,0.0,1.0,1.0,2.0,4.0
3890,2.0,0.0,21.0,4.0,8.0
2983,1.0,0.0,11.0,2.0,1.0
3542,2.0,0.0,28.0,1.0,1.0
2860,1.0,0.0,10.0,7.0,1.0
3237,2.0,1.0,23.0,7.0,7.0
3621,2.0,0.0,29.0,5.0,12.0
2002,3.0,0.0,31.0,3.0,7.0
3456,0.0,1.0,4.0,5.0,0.0
3207,4.0,0.0,44.0,5.0,4.0
3709,1.0,0.0,17.0,6.0,6.0
3261,0.0,2.0,5.0,4.0,5.0
3380,2.0,0.0,22.0,4.0,7.0
3945,2.0,1.0,23.0,1.0,3.0
2877,2.0,0.0,25.0,4.0,4.0
2037,1.0,0.0,12.0,8.0,7.0
2477,3.0,0.0,39.0,2.0,3.0
3737,1.0,0.0,14.0,2.0,6.0
3771,1.0,0.0,12.0,7.0,4.0
3416,1.0,0.0,17.0,3.0,11.0
2385,1.0,0.0,12.0,1.0,2.0
3793,2.0,0.0,25.0,0.0,3.0
3592,2.0,1.0,25.0,3.0,8.0
3680,3.0,0.0,32.0,2.0,11.0
2856,3.0,0.0,33.0,4.0,5.0
2587,1.0,2.0,14.0,11.0,1.0
2044,0.0,2.0,3.0,2.0,1.0
3091,1.0,2.0,13.0,1.0,1.0
3054,2.0,0.0,24.0,5.0,3.0
2569,0.0,2.0,5.0,2.0,8.0
3032,2.0,1.0,27.0,3.0,4.0
2765,2.0,0.0,26.0,5.0,2.0
2790,1.0,2.0,12.0,4.0,3.0
3613,3.0,0.0,33.0,10.0,2.0
3303,4.0,0.0,47.0,14.0,5.0
2753,2.0,0.0,23.0,3.0,2.0
3774,1.0,0.0,18.0,10.0,1.0
3730,0.0,0.0,6.0,3.0,9.0
2657,1.0,2.0,14.0,6.0,4.0
2957,0.0,0.0,3.0,5.0,3.0
2589,2.0,0.0,25.0,7.0,9.0
3033,3.0,0.0,35.0,1.0,9.0
3358,0.0,1.0,4.0,1.0,2.0
2686,2.0,0.0,22.0,4.0,4.0
2687,1.0,0.0,13.0,11.0,4.0
3255,2.0,0.0,26.0,8.0,3.0
2871,0.0,0.0,3.0,4.0,2.0
3477,1.0,1.0,15.0,11.0,2.0
3788,2.0,0.0,23.0,0.0,9.0
2921,2.0,0.0,26.0,3.0,3.0
3198,1.0,0.0,13.0,4.0,4.0
3614,2.0,0.0,23.0,0.0,5.0
3701,0.0,1.0,8.0,15.0,1.0
2939,3.0,0.0,34.0,1.0,3.0
3787,2.0,0.0,21.0,2.0,6.0
3633,2.0,0.0,25.0,0.0,4.0
2135,3.0,0.0,34.0,3.0,2.0
3841,2.0,0.0,25.0,6.0,8.0
2557,3.0,0.0,37.0,2.0,1.0
3743,4.0,0.0,49.0,13.0,4.0
3747,1.0,0.0,15.0,4.0,3.0
2610,2.0,0.0,28.0,3.0,2.0
2084,2.0,1.0,27.0,3.0,2.0
3015,0.0,0.0,4.0,3.0,1.0
3153,2.0,0.0,27.0,1.0,2.0
3218,2.0,0.0,28.0,3.0,1.0
3571,2.0,2.0,26.0,2.0,3.0
3676,1.0,1.0,17.0,0.0,4.0
2942,2.0,1.0,27.0,2.0,3.0
2128,0.0,1.0,5.0,6.0,4.0
3802,2.0,1.0,22.0,4.0,6.0
3462,1.0,0.0,13.0,0.0,10.0
2388,0.0,0.0,3.0,10.0,5.0
3111,3.0,0.0,37.0,0.0,1.0
2270,2.0,0.0,23.0,8.0,5.0
2098,0.0,0.0,3.0,2.0,4.0
2058,1.0,0.0,15.0,4.0,7.0
3327,2.0,2.0,22.0,5.0,2.0
2878,1.0,0.0,15.0,10.0,8.0
3248,2.0,0.0,25.0,2.0,10.0
2499,0.0,2.0,0.0,0.0,7.0
3274,2.0,0.0,22.0,4.0,6.0
3657,1.0,0.0,16.0,2.0,4.0
3986,0.0,2.0,2.0,4.0,4.0
3530,2.0,1.0,21.0,10.0,4.0
2709,3.0,0.0,37.0,3.0,8.0
2533,3.0,0.0,33.0,8.0,1.0
2854,0.0,1.0,3.0,6.0,3.0
2431,1.0,0.0,17.0,1.0,1.0
2631,3.0,0.0,34.0,1.0,2.0
3742,0.0,2.0,7.0,2.0,4.0
2996,2.0,0.0,20.0,0.0,8.0
3434,0.0,1.0,1.0,1.0,4.0
2806,1.0,1.0,14.0,1.0,5.0
3770,0.0,0.0,3.0,1.0,2.0
3506,2.0,0.0,22.0,5.0,0.0
3605,0.0,2.0,5.0,9.0,2.0
3907,0.0,1.0,4.0,6.0,4.0
3639,0.0,1.0,7.0,3.0,4.0
3290,0.0,0.0,2.0,1.0,5.0
2886,2.0,0.0,20.0,3.0,3.0
2376,3.0,0.0,32.0,10.0,7.0
3078,2.0,0.0,24.0,0.0,1.0
2738,3.0,1.0,33.0,4.0,1.0
2314,3.0,0.0,36.0,7.0,2.0
3641,3.0,0.0,32.0,1.0,2.0
2225,1.0,0.0,15.0,3.0,4.0
3447,0.0,0.0,0.0,0.0,4.0
3162,1.0,0.0,16.0,7.0,5.0
3210,2.0,1.0,23.0,0.0,5.0
3163,3.0,0.0,40.0,1.0,4.0
3813,1.0,1.0,15.0,3.0,5.0
2062,0.0,1.0,8.0,3.0,0.0
3998,2.0,0.0,28.0,4.0,4.0
2069,2.0,0.0,23.0,2.0,7.0
3930,3.0,0.0,34.0,7.0,4.0
2599,1.0,0.0,13.0,1.0,4.0
2349,3.0,0.0,34.0,4.0,11.0
2263,1.0,0.0,14.0,0.0,0.0
3445,0.0,0.0,5.0,3.0,9.0
2683,1.0,0.0,12.0,8.0,9.0
3123,1.0,1.0,16.0,9.0,7.0
3012,0.0,2.0,8.0,9.0,11.0
3960,3.0,0.0,34.0,12.0,10.0
3863,3.0,0.0,33.0,3.0,2.0
2279,3.0,0.0,32.0,2.0,2.0
3216,1.0,0.0,12.0,2.0,7.0
2734,0.0,0.0,3.0,3.0,3.0
2810,2.0,1.0,22.0,5.0,6.0
2022,2.0,0.0,22.0,5.0,2.0
2249,1.0,1.0,10.0,3.0,3.0
3343,2.0,0.0,25.0,1.0,4.0
3297,1.0,1.0,11.0,6.0,3.0
2287,1.0,1.0,15.0,0.0,4.0
2035,2.0,0.0,25.0,7.0,1.0
2553,0.0,0.0,8.0,9.0,1.0
3851,2.0,1.0,28.0,1.0,4.0
2969,0.0,0.0,4.0,2.0,3.0
2046,0.0,2.0,4.0,0.0,4.0
2842,0.0,2.0,3.0,4.0,3.0
2340,1.0,1.0,15.0,7.0,1.0
2515,0.0,0.0,4.0,0.0,3.0
3628,1.0,0.0,11.0,1.0,3.0
3750,0.0,2.0,2.0,6.0,0.0
3660,1.0,2.0,17.0,1.0,2.0
3995,2.0,0.0,21.0,3.0,4.0
2933,1.0,2.0,12.0,17.0,10.0
2989,2.0,0.0,22.0,9.0,0.0
3165,2.0,0.0,21.0,7.0,3.0
3415,1.0,0.0,12.0,0.0,1.0
3618,1.0,0.0,14.0,10.0,8.0
2283,1.0,0.0,15.0,2.0,5.0
2143,2.0,0.0,22.0,1.0,0.0
2009,1.0,1.0,15.0,0.0,1.0
3807,0.0,1.0,4.0,4.0,2.0
2053,1.0,0.0,12.0,4.0,4.0
3186,2.0,0.0,22.0,3.0,2.0
2318,2.0,0.0,21.0,2.0,2.0
3291,1.0,0.0,15.0,2.0,4.0
2697,2.0,0.0,24.0,4.0,5.0
3068,2.0,0.0,25.0,1.0,0.0
