ix,goal_cost,intv_cost
9940,0.9570000171661377,2.0
9663,0.955,2.7
7022,0.98,5.6
9472,0.956,2.4
5346,0.9750000238418579,3.0
6508,0.96,2.1
8943,0.951,3.3
9042,0.972000002861023,2.0
8377,0.953,2.2
7263,0.951,2.9
7261,0.958,2.1
8828,0.981,3.1
7929,0.951,2.7
6309,0.953,2.6
6560,0.951,3.0
7213,0.953,2.7
8217,0.9629999995231628,2.0
6718,0.9919999837875366,3.0
8391,0.953,2.9
6858,0.951,2.6
5312,0.951,2.4
8771,0.952,3.9
7488,0.954,3.7
9418,0.965,5.1
7498,0.952,0.6
9590,0.951,2.9
8886,0.959,3.5
8143,0.951,2.9
9085,0.9629999995231628,2.0
5297,0.959,2.1
9277,0.96,3.1
7247,0.955,2.4
8029,0.956,2.6
5131,0.9639999866485596,2.0
7458,0.952,2.2
6517,0.951,4.4
9874,0.951,2.1
7000,0.9769999980926514,3.0
8087,0.963,3.3
7290,0.992,3.2
8574,0.953000009059906,3.0
5976,0.989,3.1
6209,0.976,3.1
5936,0.967,2.1
7309,0.9610000252723694,3.0
6406,0.953,3.5
9218,0.987,3.2
7371,0.96,9.8
5317,0.952,2.9
5566,0.962,2.9
7176,0.955,2.0
9352,0.981,3.1
7283,0.981,3.3000000000000003
5380,0.953,2.8000000000000003
7507,0.9520000219345093,2.5
5405,0.9520000219345093,3.0
9696,0.9509999752044678,2.5
9862,0.968,3.1
5605,0.951,4.8
5184,0.957,2.1
5730,0.951,2.2
9166,0.952,2.6
6810,0.9599999785423279,2.0
6766,0.954,3.5
8959,0.972,2.1
7824,0.956,3.3000000000000003
7864,0.953,2.3
6052,0.952,2.4
8385,0.965,2.3
6256,0.958,4.9
6910,0.9670000076293945,2.0
9074,0.981,3.1
7208,0.953,2.8
5970,0.955,2.1
5170,0.951,2.2
8196,0.956,1.3
9362,0.953000009059906,3.0
9068,0.9539999961853027,2.0
8930,0.9559999704360962,2.0
6437,0.982,3.2
8098,0.951,2.7
6503,0.951,2.9
9687,0.968,4.1
5205,0.956,5.2
8224,0.951,2.3
7435,0.971,2.3
7177,0.991,3.1
6341,0.962,2.2
