,x1,x2
2881,1.3,-0.0
2900,2.8,2.6
2764,2.1,0.0
3074,1.2,0.0
2499,0.5,2.1
3741,1.8,3.8
3950,2.0,0.0
3690,1.3,-0.0
2482,1.9,3.1
3214,1.3,-0.0
2558,1.8,-0.0
3237,0.3,2.6
2602,1.1,-0.0
2084,1.7,0.0
3189,2.1,2.4
2347,0.5,1.4
2201,2.1,-0.0
3203,1.3,2.6
3208,1.6,0.0
2304,1.9,0.0
2705,1.3,2.1
2791,2.1,-0.0
2533,0.9,0.8
2846,1.4,3.1
2975,1.2,0.0
2513,2.3,3.5
2515,1.2,0.0
2864,0.3,3.1
3169,1.6,2.1
2708,0.1,1.8
3719,1.6,-0.0
2364,1.4,-0.0
3806,0.8,0.0
2120,1.0,-0.0
3259,1.5,0.0
3751,1.1,0.0
2106,1.1,0.0
2467,2.3,0.0
3132,2.9,-0.0
2663,1.8,0.0
3764,3.1,4.6
3111,1.1,0.0
3636,0.9,3.1
2017,0.5,2.6
2377,2.7,0.0
3356,1.8,-0.0
2334,1.5,0.0
2371,1.7,0.0
2082,2.0,4.2
3290,0.5,2.1
3870,1.2,-0.0
3647,1.3,0.0
3809,1.8,3.6
3427,1.2,-0.0
3225,1.4,0.0
3331,1.3,-0.0
3492,0.9,3.1
2970,1.5,-0.0
3337,2.4,0.0
3292,1.4,0.0
3987,1.0,-0.0
2197,0.8,1.3
2631,1.4,2.1
2349,4.1,-0.0
3176,1.2,2.6
3698,1.1,2.6
2914,1.2,0.0
2285,2.0,-0.0
2000,1.8,0.0
2257,1.6,4.2
3693,0.4,3.1
3289,1.4,0.0
2730,0.8,3.1
2566,0.9,0.0
3923,2.6,-0.0
3272,2.0,0.0
2613,1.2,0.0
3340,1.9,0.0
3262,1.7,-0.0
3535,1.5,-0.0
3393,1.2,0.0
3159,1.4,0.0
2157,1.4,0.0
3996,1.0,0.0
3869,1.8,0.0
2033,3.0,-0.0
3414,2.5,3.6
3482,0.9,0.0
3495,1.8,0.0
2131,1.0,-0.0
2829,0.9,-0.0
2205,1.5,-0.0
3001,1.2,0.0
2249,1.0,0.0
2807,0.8,-0.0
3465,1.5,0.0
3872,2.6,-0.0
3929,1.7,0.0
3976,2.0,-0.0
2723,0.2,3.1
2384,1.2,-0.0
2588,1.0,-0.0
2751,1.9,-0.0
3709,2.6,3.8
2532,2.4,0.0
3574,1.5,-0.0
2251,2.1,2.1
2112,2.0,0.0
3144,2.1,-0.0
3469,1.7,0.0
3683,1.3,0.0
2068,2.2,0.0
3855,1.1,0.0
3209,1.4,-0.0
3227,1.8,3.1
2159,1.4,-0.0
3752,2.2,2.6
3157,1.6,-0.0
3014,1.6,-0.0
2906,1.0,4.7
2181,2.6,0.0
3566,1.3,-0.0
2395,0.9,0.0
2465,3.7,4.2
2466,0.6,2.1
2231,1.1,0.0
2182,2.4,-0.0
2198,1.9,4.7
2441,2.0,3.6
2392,0.1,3.1
2408,2.2,0.0
3977,1.3,-0.0
3306,1.3,0.0
3522,1.0,3.1
2941,2.0,-0.0
3466,2.0,0.0
2837,0.1,4.1
3394,1.9,-0.0
3061,1.4,-0.0
3846,1.9,-0.0
3637,1.4,0.0
2638,1.2,-0.0
3981,0.7,3.5
3913,2.1,-0.0
3730,0.6,2.1
3298,0.7,1.3
3738,1.5,-0.0
3538,2.8,-0.0
3373,2.6,2.3
2090,2.5,2.7
3251,1.5,0.0
3785,1.6,0.0
2635,2.6,-0.0
3303,0.8,4.2
3448,2.2,-0.0
3200,1.3,0.0
3646,1.5,0.0
2244,3.6,3.3
2578,2.5,0.0
2661,2.3,0.0
2860,1.5,-0.0
2215,3.1,2.6
3972,1.2,-0.0
2967,0.2,2.6
3247,1.6,-0.0
3925,2.0,0.0
3480,0.0,4.2
3357,0.3,2.1
3828,1.5,4.1
2316,1.0,3.1
2637,1.0,-0.0
3714,2.3,4.1
2947,0.8,2.1
3515,1.3,0.0
2854,1.0,0.0
2239,1.8,0.0
2057,1.2,-0.0
3489,1.5,0.0
2278,1.3,4.6
3431,1.3,0.0
3458,1.7,-0.0
3692,1.1,5.2
3618,0.7,0.0
2998,1.8,0.0
2797,2.4,-0.0
3093,1.4,4.2
2834,2.5,-0.0
2702,1.5,-0.0
2529,2.3,-0.0
2300,1.4,-0.0
2242,1.1,-0.0
2209,1.1,-0.0
2980,2.0,-0.0
3519,1.2,-0.0
3058,0.3,1.8
3051,0.6,4.6
2672,1.1,-0.0
2639,1.0,2.1
2718,2.0,-0.0
2136,1.2,0.0
