,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,0.0,0.31808674,8.0,0.0,2.0
2001,2.0,0.0,0.27994263,4.0,1.0,11.0
2002,5.0,2.0,0.77790904,6.0,7.0,2.0
2003,1.0,0.0,0.78179395,3.0,4.0,2.0
2004,4.0,0.0,0.45035744,6.0,1.0,3.0
2005,0.0,1.0,0.45010877,9.0,5.0,0.0
2006,2.0,2.0,0.22517812,3.0,2.0,0.0
2007,3.0,0.0,0.77926636,4.0,1.0,3.0
2008,7.0,1.0,0.79273796,5.0,3.0,5.0
2009,2.0,1.0,0.86808205,3.0,4.0,0.0
2010,1.0,0.0,0.97449696,3.0,3.0,9.0
2011,6.0,0.0,0.040320516,6.0,7.0,3.0
2012,4.0,1.0,0.4514537,7.0,6.0,5.0
2013,2.0,0.0,0.044501662,1.0,0.0,2.0
2014,0.0,0.0,0.14013374,8.0,11.0,2.0
2015,6.0,0.0,0.58175576,4.0,3.0,1.0
2016,0.0,0.0,0.3785547,4.0,5.0,4.0
2017,2.0,0.0,0.09449351,8.0,0.0,3.0
2018,1.0,1.0,0.91280174,3.0,3.0,5.0
2019,0.0,3.0,0.06900847,1.0,7.0,6.0
2020,3.0,1.0,0.75714695,0.0,3.0,2.0
2021,4.0,2.0,0.12415421,3.0,1.0,2.0
2022,3.0,3.0,0.008257031,3.0,3.0,2.0
2023,4.0,1.0,0.28052914,4.0,7.0,2.0
2024,0.0,2.0,0.19192493,1.0,8.0,4.0
2025,2.0,0.0,0.25786293,3.0,1.0,4.0
2026,1.0,0.0,0.49360418,8.0,5.0,2.0
2027,6.0,1.0,0.82217443,6.0,5.0,8.0
2028,5.0,2.0,0.9745778,3.0,13.0,2.0
2029,0.0,1.0,0.056803465,2.0,9.0,4.0
2030,5.0,0.0,0.22923088,6.0,0.0,2.0
2031,6.0,0.0,0.9998785,5.0,5.0,2.0
2032,2.0,0.0,0.1959852,3.0,0.0,14.0
2033,2.0,1.0,0.36026978,6.0,1.0,0.0
2034,2.0,0.0,0.16202557,0.0,0.0,3.0
2035,3.0,1.0,0.28445482,3.0,8.0,4.0
2036,3.0,0.0,0.68459904,6.0,6.0,5.0
2037,3.0,2.0,0.80940676,4.0,6.0,6.0
2038,6.0,2.0,0.89709175,5.0,8.0,4.0
2039,3.0,2.0,0.9064965,6.0,2.0,5.0
2040,2.0,1.0,0.8278289,2.0,3.0,7.0
2041,9.0,0.0,0.15580308,8.0,1.0,9.0
2042,2.0,1.0,0.29784346,7.0,4.0,1.0
2043,0.0,0.0,0.34163988,1.0,1.0,9.0
2044,2.0,2.0,0.8899765,3.0,0.0,2.0
2045,2.0,2.0,0.34599447,4.0,1.0,6.0
2046,7.0,0.0,0.7206658,2.0,0.0,1.0
2047,7.0,1.0,0.9700959,5.0,0.0,2.0
2048,5.0,1.0,0.4408059,2.0,0.0,6.0
2049,7.0,2.0,0.61773825,2.0,8.0,2.0
2050,2.0,2.0,0.842703,4.0,3.0,3.0
2051,1.0,0.0,0.37239015,5.0,1.0,3.0
2052,5.0,0.0,0.6769664,1.0,5.0,3.0
2053,1.0,0.0,0.3557322,5.0,1.0,4.0
2054,5.0,0.0,0.91744876,5.0,0.0,7.0
2055,3.0,2.0,0.7467855,2.0,8.0,1.0
2056,5.0,0.0,0.549646,4.0,1.0,3.0
2057,1.0,1.0,0.5433605,3.0,2.0,4.0
2058,5.0,0.0,0.3661431,4.0,2.0,0.0
2059,3.0,0.0,0.06299579,3.0,4.0,4.0
2060,5.0,0.0,0.1484884,1.0,10.0,5.0
2061,5.0,1.0,0.6056253,4.0,1.0,4.0
2062,4.0,0.0,0.94576335,9.0,12.0,2.0
2063,3.0,1.0,0.27295125,4.0,4.0,6.0
2064,2.0,2.0,0.331357,2.0,1.0,1.0
2065,2.0,0.0,0.33427083,4.0,5.0,4.0
2066,1.0,2.0,0.31729603,6.0,1.0,1.0
2067,1.0,3.0,0.6493584,6.0,1.0,4.0
2068,1.0,0.0,0.49301398,5.0,2.0,7.0
2069,1.0,0.0,0.68086374,5.0,2.0,4.0
2070,6.0,0.0,0.65365326,5.0,7.0,0.0
2071,4.0,0.0,0.6407244,8.0,5.0,5.0
2072,8.0,2.0,0.32101882,4.0,2.0,8.0
2073,6.0,0.0,0.17460072,3.0,9.0,4.0
2074,6.0,0.0,0.8807367,6.0,11.0,2.0
2075,3.0,1.0,0.90997255,2.0,4.0,1.0
2076,4.0,3.0,0.12078762,2.0,0.0,1.0
2077,7.0,0.0,0.6269678,3.0,2.0,7.0
2078,3.0,2.0,0.8222728,6.0,8.0,2.0
2079,14.0,0.0,0.88365984,3.0,5.0,2.0
2080,3.0,0.0,0.8585919,3.0,6.0,11.0
2081,5.0,2.0,0.5457001,6.0,1.0,1.0
2082,3.0,0.0,0.7275375,3.0,0.0,6.0
2083,2.0,3.0,0.19188571,4.0,2.0,5.0
2084,1.0,0.0,0.4252261,2.0,7.0,7.0
2085,0.0,0.0,0.28695154,3.0,7.0,2.0
2086,3.0,2.0,0.18495679,3.0,3.0,6.0
2087,4.0,0.0,0.6774533,4.0,1.0,4.0
2088,4.0,2.0,0.6476729,3.0,4.0,0.0
2089,1.0,1.0,0.6366328,10.0,2.0,1.0
