r_type,t_type,eta_mean,gamma_mean,perc_recomm_found_mean,eta_obs_mean,eta_obs_individualized_mean,eta_obs_refits_batch0_mean_mean,gamma_obs_mean,intv-cost_mean,eta_std,gamma_std,perc_recomm_found_std,eta_obs_std,eta_obs_individualized_std,eta_obs_refits_batch0_mean_std,gamma_obs_std,intv-cost_std
individualized,acceptance,0.75,0.75,1.0,0.9984999999999999,,0.698700001835823,0.24299999922513962,2.3104500000000003,0.0,0.0,0.0,0.003374742788552768,,0.1564885643607767,0.03318299559129639,0.12461617738747514
individualized,acceptance,0.85,0.85,1.0,1.0,,0.6989000052213669,0.24150000065565108,2.2053000000000003,0.0,0.0,0.0,0.0,,0.1575502913662204,0.033170436481748375,0.10504395905207171
individualized,acceptance,0.9,0.9,1.0,1.0,,0.6990999966859818,0.24150000065565108,2.20445,0.0,0.0,0.0,0.0,,0.15764335189763415,0.033170436481748375,0.10487862031891909
individualized,acceptance,0.95,0.95,1.0,1.0,,0.698999997973442,0.24100000113248826,2.2057,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.0,,0.1575965098756492,0.033730962427067496,0.10514545480745542
subpopulation,acceptance,0.75,0.75,1.0,0.9109999999999999,,0.6182999759912491,0.20050000101327897,2.2440555555555557,0.0,0.0,0.0,0.021576736443576362,,0.18835607492914713,0.02608213355069603,0.17360217532559258
subpopulation,acceptance,0.85,0.85,1.0,0.961,,0.6426000118255615,0.18499999940395356,2.27685,0.0,0.0,0.0,0.012649110640673528,,0.18482736420333526,0.025055492536612288,0.11492994242871026
subpopulation,acceptance,0.9,0.9,1.0,0.9835,,0.6551000207662583,0.18400000035762787,2.29515,0.0,0.0,0.0,0.01155902725626648,,0.1863482178176147,0.027968231951736904,0.12450525423986467
subpopulation,acceptance,0.95,0.95,1.0,0.994,,0.661699965596199,0.17549999952316284,2.31325,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.0056764621219754716,,0.19267763124235585,0.026920664511067248,0.12841885678426587
individualized,counterfactual,0.75,0.75,1.0,0.9795,,0.6466999888420105,0.1669999986886978,2.004,0.0,0.0,0.0,0.023505318547086314,,0.1981980062461477,0.02463060148359276,0.09801558832938546
individualized,counterfactual,0.85,0.85,1.0,0.9795,,0.6466999888420105,0.1669999986886978,2.3104500000000003,0.0,0.0,0.0,0.023505318547086314,,0.1981980062461477,0.02463060148359276,0.12461617738747514
individualized,counterfactual,0.9,0.9,1.0,0.9795,,0.6466999888420105,0.1669999986886978,2.3104500000000003,0.0,0.0,0.0,0.023505318547086314,,0.1981980062461477,0.02463060148359276,0.12461617738747514
individualized,counterfactual,0.95,0.95,1.0,0.9795,,0.6466999888420105,0.1669999986886978,2.3104500000000003,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.023505318547086314,,0.1981980062461477,0.02463060148359276,0.12461617738747514
subpopulation,counterfactual,0.75,0.75,1.0,0.9650000000000001,,0.61279998421669,0.17699999511241912,2.1437,0.0,0.0,0.0,0.02622022120425378,,0.22039553550905192,0.030331498641860643,0.09296276136174118
subpopulation,counterfactual,0.85,0.85,1.0,0.9650000000000001,,0.61279998421669,0.17699999511241912,2.3276,0.0,0.0,0.0,0.02622022120425378,,0.22039553550905192,0.030331498641860643,0.18113786186217395
subpopulation,counterfactual,0.9,0.9,1.0,0.9650000000000001,,0.61279998421669,0.17699999511241912,2.3276,0.0,0.0,0.0,0.02622022120425378,,0.22039553550905192,0.030331498641860643,0.18113786186217395
subpopulation,counterfactual,0.95,0.95,1.0,0.9650000000000001,,0.61279998421669,0.17699999511241912,2.3276,0.0,0.0,0.0,0.02622022120425378,,0.22039553550905192,0.030331498641860643,0.18113786186217395
individualized,improvement,0.75,0.75,1.0,0.9460000000000001,0.8005000000000001,0.9425000131130219,0.775,2.2033,0.0,0.0,0.0,0.013291601358251224,0.020337431281042102,0.01202082304405052,0.022110836308768735,0.10541299730109185
individualized,improvement,0.85,0.85,1.0,0.9884999999999999,0.9040000000000001,0.9878999769687653,0.8625000059604645,2.5770500000000003,0.0,0.0,0.0,0.010013879257199878,0.02622551768369459,0.008556359756226642,0.027512623004299405,0.07926483387283988
individualized,improvement,0.9,0.9,1.0,0.9974999999999999,0.9490000000000001,0.9966000020503998,0.9099999904632569,2.9827000000000004,0.0,0.0,0.0,0.0048591265790377544,0.019692073983655908,0.006239645918765103,0.019578910287571135,0.13094892982465453
individualized,improvement,0.95,0.95,1.0,0.999,0.9824999999999999,0.999099999666214,0.9579999923706055,3.3963499999999995,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.002108185106778922,0.01136515141415489,0.0019119510441802298,0.01005540830343705,0.13644026979679486
subpopulation,improvement,0.75,0.75,1.0,0.8029999999999999,,0.8045000016689301,0.7169999957084656,2.2325500000000003,0.0,0.0,0.0,0.020439612955674497,,0.021479975326575102,0.0225092658990787,0.12094545372926484
subpopulation,improvement,0.85,0.85,1.0,0.9285,,0.9264999866485596,0.8304999887943267,2.43045,0.0,0.0,0.0,0.02121974971053563,,0.021183074263910622,0.016406297883468427,0.10475167726050438
subpopulation,improvement,0.9,0.9,1.0,0.9744999999999999,,0.9744000136852264,0.8775000095367431,2.92855,0.0,0.0,0.0,0.012572014777097419,,0.012694726109174341,0.022016406578826298,0.11701648744229738
subpopulation,improvement,0.95,0.95,1.0,0.99,,0.9899999976158143,0.9375,3.2582500000000003,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.007071067811865481,,0.007363570946391939,0.011118042783769981,0.10169050267027555
