,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
200,2.0,0.0,0.61717284,6.0,0.0,2.0
201,1.0,0.0,0.647768,3.0,10.0,5.0
202,3.0,1.0,0.5554775,6.0,17.0,1.0
203,7.0,3.0,0.88122904,5.0,2.0,4.0
204,5.0,3.0,0.6991695,1.0,6.0,6.0
205,1.0,0.0,0.25904036,5.0,1.0,3.0
206,4.0,2.0,0.10509002,7.0,7.0,4.0
207,2.0,0.0,0.8873764,5.0,1.0,5.0
208,1.0,2.0,0.5469674,2.0,0.0,4.0
209,2.0,0.0,0.19033599,4.0,11.0,2.0
210,6.0,2.0,0.3950659,2.0,0.0,5.0
211,0.0,2.0,0.57959855,5.0,2.0,0.0
212,2.0,2.0,0.91116834,4.0,1.0,6.0
213,2.0,0.0,0.6265141,2.0,2.0,0.0
214,4.0,0.0,0.05992508,2.0,0.0,3.0
215,2.0,3.0,0.9197346,4.0,2.0,1.0
216,6.0,1.0,0.3752061,7.0,1.0,6.0
217,1.0,0.0,0.90132356,3.0,3.0,6.0
218,4.0,1.0,0.5854527,6.0,8.0,8.0
219,3.0,0.0,0.32875,4.0,11.0,1.0
220,3.0,0.0,0.5010139,5.0,5.0,5.0
221,1.0,0.0,0.8482448,4.0,3.0,1.0
222,2.0,2.0,0.33620393,5.0,1.0,4.0
223,2.0,2.0,0.04218626,6.0,2.0,11.0
224,4.0,3.0,0.19861281,3.0,10.0,9.0
225,3.0,2.0,0.715075,7.0,2.0,4.0
226,3.0,2.0,0.27444577,4.0,3.0,2.0
227,4.0,3.0,0.2849896,2.0,9.0,9.0
228,6.0,2.0,0.8222629,5.0,0.0,3.0
229,5.0,1.0,0.91890705,7.0,1.0,1.0
230,2.0,2.0,0.29095948,1.0,6.0,2.0
231,0.0,1.0,0.13186204,5.0,1.0,1.0
232,2.0,2.0,0.48406887,1.0,0.0,1.0
233,1.0,2.0,0.938414,4.0,5.0,11.0
234,2.0,2.0,0.97464216,7.0,2.0,2.0
235,2.0,0.0,0.41238093,5.0,7.0,3.0
236,2.0,0.0,0.51360345,7.0,2.0,3.0
237,2.0,3.0,0.74388504,3.0,1.0,1.0
238,4.0,2.0,0.5021608,1.0,3.0,2.0
239,1.0,0.0,0.9141016,3.0,4.0,9.0
240,3.0,2.0,0.67356277,6.0,2.0,4.0
241,0.0,2.0,0.25054002,4.0,7.0,3.0
242,5.0,1.0,0.008524656,2.0,4.0,0.0
243,3.0,2.0,0.87519133,3.0,4.0,8.0
244,2.0,1.0,0.18851745,6.0,6.0,5.0
245,4.0,1.0,0.3890084,7.0,13.0,8.0
246,4.0,0.0,0.44488168,2.0,4.0,2.0
247,2.0,2.0,0.2678212,7.0,1.0,1.0
248,5.0,0.0,0.32118678,5.0,4.0,3.0
249,6.0,3.0,0.8909776,1.0,2.0,3.0
250,0.0,0.0,0.25388968,3.0,3.0,7.0
251,1.0,2.0,0.23680377,3.0,5.0,5.0
252,3.0,3.0,0.40695703,3.0,8.0,5.0
253,8.0,0.0,0.6518998,1.0,2.0,2.0
254,5.0,1.0,0.12916505,6.0,5.0,2.0
255,5.0,2.0,0.6450677,5.0,4.0,5.0
256,0.0,3.0,0.17276621,1.0,0.0,5.0
257,2.0,2.0,0.7886801,3.0,8.0,0.0
258,4.0,1.0,0.5606867,8.0,1.0,4.0
259,1.0,0.0,0.6501132,3.0,2.0,5.0
260,5.0,2.0,0.5196967,2.0,5.0,4.0
261,3.0,2.0,0.9875833,1.0,3.0,4.0
262,4.0,0.0,0.2641927,5.0,5.0,2.0
263,4.0,2.0,0.28011596,4.0,6.0,2.0
264,1.0,0.0,0.31994796,2.0,2.0,6.0
265,0.0,2.0,0.36399114,4.0,1.0,3.0
266,3.0,0.0,0.08720744,1.0,2.0,3.0
267,5.0,1.0,0.34276426,9.0,6.0,1.0
268,1.0,1.0,0.50473535,3.0,6.0,7.0
269,0.0,0.0,0.13975382,4.0,2.0,1.0
270,2.0,0.0,0.28144836,7.0,1.0,7.0
271,2.0,2.0,0.59357774,6.0,5.0,3.0
272,3.0,3.0,0.2287587,1.0,0.0,4.0
273,0.0,1.0,0.8313763,3.0,4.0,2.0
274,6.0,2.0,0.6115122,5.0,2.0,6.0
275,0.0,0.0,0.19471669,2.0,1.0,3.0
276,0.0,0.0,0.09946883,2.0,3.0,0.0
277,6.0,0.0,0.90852284,5.0,5.0,8.0
278,5.0,2.0,0.25075364,3.0,4.0,2.0
279,4.0,0.0,0.6154549,3.0,1.0,9.0
280,5.0,1.0,0.90919435,8.0,2.0,11.0
281,2.0,0.0,0.22095764,5.0,5.0,3.0
282,0.0,2.0,0.04741764,8.0,1.0,5.0
283,1.0,1.0,0.70122576,5.0,7.0,2.0
284,5.0,0.0,0.45166063,2.0,10.0,5.0
285,8.0,3.0,0.7539649,6.0,0.0,2.0
