,0
1107,0.0
1384,0.0
1333,0.0
1735,0.0
1023,0.0
1238,0.0
1248,0.0
1243,0.0
1013,0.0
1838,0.0
1184,0.0
1502,0.0
1105,0.0
1603,0.0
1882,0.0
1091,0.0
1955,0.0
1215,0.0
1491,0.0
1914,0.0
1646,0.0
1564,0.0
1613,0.0
1602,0.0
1344,0.0
1199,0.0
1164,0.0
1409,0.0
1298,0.0
1555,0.0
1805,0.0
1966,0.0
1630,0.0
1975,0.0
1936,0.0
1044,0.0
1036,0.0
1373,0.0
1412,0.0
1594,0.0
1767,0.0
1691,0.0
1551,0.0
1260,0.0
1139,0.0
1537,0.0
1576,0.0
1605,0.0
1356,0.0
1987,0.0
1209,0.0
1782,0.0
1270,0.0
1668,0.0
1081,0.0
1876,0.0
1230,0.0
1720,0.0
1175,0.0
1622,0.0
1570,0.0
1129,0.0
1172,0.0
1165,0.0
1657,0.0
1898,0.0
1249,0.0
1084,0.0
1014,0.0
1593,0.0
1763,0.0
1352,0.0
1472,0.0
1524,0.0
1195,0.0
1857,0.0
1272,0.0
1339,0.0
1516,0.0
1736,0.0
1674,0.0
1523,0.0
1308,0.0
1041,0.0
1353,0.0
1446,0.0
1974,0.0
1518,0.0
1538,0.0
1003,0.0
1233,0.0
1905,0.0
1009,0.0
1552,0.0
1148,0.0
1853,0.0
1234,0.0
1135,0.0
1788,0.0
1037,0.0
