,y
297,1.0
285,0.0
320,1.0
326,1.0
378,1.0
493,1.0
369,1.0
388,1.0
386,1.0
262,1.0
434,1.0
263,1.0
465,1.0
334,1.0
377,1.0
429,1.0
259,1.0
410,1.0
255,1.0
370,1.0
455,1.0
371,1.0
339,1.0
452,1.0
398,1.0
418,1.0
280,0.0
404,0.0
487,1.0
430,1.0
302,1.0
250,1.0
304,1.0
361,1.0
498,1.0
295,1.0
374,0.0
460,1.0
314,1.0
308,0.0
425,1.0
270,1.0
325,1.0
473,1.0
392,1.0
424,1.0
367,1.0
391,1.0
486,1.0
464,1.0
362,1.0
496,1.0
462,1.0
416,1.0
422,0.0
363,1.0
251,1.0
375,1.0
364,1.0
272,0.0
414,1.0
415,0.0
448,1.0
335,1.0
456,1.0
359,1.0
488,1.0
376,0.0
438,0.0
267,1.0
407,1.0
431,1.0
384,1.0
278,1.0
350,1.0
480,1.0
268,1.0
366,1.0
344,0.0
342,1.0
435,1.0
442,1.0
319,0.0
401,1.0
300,1.0
279,1.0
318,1.0
357,0.0
444,0.0
445,1.0
360,0.0
461,1.0
368,0.0
437,1.0
477,1.0
307,1.0
296,0.0
467,1.0
436,1.0
277,0.0
