,age,gender,experience,loan_amount,loan_duration,income,saving
7706,-33.099655,1.0,-0.36677176,5.010719,12.540935,2.2855654,25.089392
9237,-31.840656,1.0,-0.39248085,1.5465989,1.296157,-1.1727135,1.5489553
7250,-32.141224,1.0,-0.37341374,4.396667,10.678854,1.6886014,21.000858
6760,-30.332262,1.0,-0.3663991,5.9850616,15.946177,3.3365016,31.189837
7007,-32.761833,1.0,-0.3875727,2.1274216,3.2213385,-0.6103784,5.4836106
5240,-32.708954,1.0,-0.36989963,4.8030477,12.113432,2.084218,22.981335
7733,-33.54089,1.0,-0.37835258,3.3087635,7.209223,0.45402426,13.790413
5612,-31.868942,1.0,-0.3754498,4.2972817,10.412739,1.5942568,19.728756
8922,-32.687996,1.0,-0.39145327,1.4205215,1.1437615,-1.4193462,1.0556657
6093,-32.721565,1.0,-0.39117527,1.3550936,0.8584598,-1.3853216,1.9875636
7584,-31.966501,1.0,-0.36708367,5.4485774,13.867559,2.7489731,27.215645
6924,-32.962368,1.0,-0.3824309,2.7689013,5.4452605,0.03137517,11.412767
9670,-30.72498,1.0,-0.3851251,3.160993,6.8894815,0.3894364,13.232921
5150,-31.959936,1.0,-0.37325758,4.4838033,10.949951,1.7805891,21.761503
5540,-31.187904,1.0,-0.38066107,3.7715092,8.060134,0.8816222,15.93171
5681,-32.532455,1.0,-0.3880561,2.1276755,3.1062417,-0.6049409,5.077255
7769,-31.80229,1.0,-0.34078866,9.096164,24.854723,6.329555,48.741077
6427,-31.754671,1.0,-0.33482158,9.601413,27.376831,7.137269,53.11913
5691,-32.323853,1.0,-0.3463231,7.8320866,22.688122,5.1441445,43.128944
9028,-30.983376,1.0,-0.35963616,6.8332753,18.498116,4.170105,35.075497
7531,-32.79527,1.0,-0.391821,1.3234624,0.73581135,-1.4194031,0.7996551
5947,-29.255932,1.0,-0.3837446,4.1131697,9.446773,1.3636385,17.331102
8891,-33.20316,1.0,-0.39156246,1.1314782,0.36582166,-1.6209186,-0.081501864
6348,-33.224197,1.0,-0.36503148,5.1175046,13.114742,2.3933256,26.993492
7738,-31.826067,1.0,-0.3786069,3.7444057,8.638071,1.0393515,17.078531
7425,-33.31852,1.0,-0.36148626,5.5598955,14.566503,2.9348662,29.851276
9280,-31.563572,1.0,-0.3643666,5.8768024,15.568568,3.1929736,30.385609
7062,-30.10677,1.0,-0.3952706,1.7514462,2.205589,-0.9220161,2.2495723
5855,-32.28845,1.0,-0.36475527,5.562922,14.579117,2.8597503,28.658442
6900,-29.872835,1.0,-0.3873845,3.0466342,6.281251,0.28528816,12.810835
5586,-32.029,1.0,-0.36132163,6.219315,16.569954,3.52624,31.715387
9461,-32.94984,1.0,-0.38535655,2.2169108,3.6754048,-0.5232395,7.181883
8001,-32.121944,1.0,-0.36084074,6.050609,16.877872,3.2556126,32.15405
5315,-32.64135,1.0,-0.3597902,5.895232,15.947297,3.1836698,32.545002
8782,-30.714409,1.0,-0.39367786,1.673407,1.7620499,-0.81619275,2.7557876
5558,-31.409657,1.0,-0.38993657,2.2253501,3.5491648,-0.47988907,4.5688334
6338,-31.96576,1.0,-0.3753878,4.17153,10.035448,1.5660337,19.512484
9824,-32.149197,1.0,-0.3667367,5.23908,13.542232,2.5374868,26.894644
8969,-32.310482,1.0,-0.38749826,2.093997,3.3316035,-0.6324775,6.4129314
6949,-31.358084,1.0,-0.36841196,5.30165,13.687512,2.6218605,27.076866
5679,-31.922451,1.0,-0.3627633,5.963525,15.756562,3.2717838,30.69245
5716,-33.451008,1.0,-0.37589222,3.5949216,8.164974,0.8524084,16.608759
8811,-32.95339,1.0,-0.3169338,10.883386,32.6738,8.209411,63.821533
6931,-31.663805,1.0,-0.38449875,2.9006512,5.685263,0.19400644,11.130536
7154,-32.42809,1.0,-0.35513625,6.7927036,18.485416,4.09562,36.209785
7224,-31.648912,1.0,-0.39129868,1.8127482,2.2486112,-0.9002992,3.4243176
7576,-32.316406,1.0,-0.39089775,1.639833,1.4309733,-1.0901911,2.95217
5795,-31.41556,1.0,-0.38413942,3.248988,5.851363,0.04938526,12.044253
5717,-32.462788,1.0,-0.38428944,2.6491203,5.0211487,-0.07798752,9.128631
