,x1,x2
1352,1.6,1.9
1622,2.1,-0.0
1682,2.8,-0.0
1427,1.7,2.2
1243,1.2,5.1
1103,3.0,3.6
1423,1.7,2.0
1911,1.9,0.0
1846,3.3,4.2
1995,2.7,4.2
1483,2.2,2.8
1408,1.8,0.0
1230,1.6,-0.0
1810,1.7,-0.0
1732,2.0,2.3
1175,1.9,-0.0
1008,2.1,2.6
1211,2.1,-0.0
1683,2.1,-0.0
1700,2.5,-0.0
1147,1.9,0.0
1671,1.7,0.0
1830,2.0,-0.0
1927,2.3,2.9
1838,2.0,-0.0
1222,2.6,3.3
1855,1.8,0.0
1235,2.8,3.4
1431,1.9,2.4
1881,1.6,0.0
1566,3.1,1.3
1657,1.7,-0.0
1570,2.3,0.0
1170,2.8,3.5
1646,2.6,4.5
1234,2.1,0.0
1105,1.9,-0.0
1901,1.7,0.0
1137,1.9,-0.0
1635,1.8,-0.0
1204,1.7,-0.0
1594,2.6,-0.0
1351,2.2,2.1
1063,2.0,0.0
1630,1.5,7.1
1661,3.2,4.0
1897,1.5,-0.0
1802,2.1,-0.0
1862,1.8,0.0
1763,2.0,2.4
1841,1.6,-0.0
1005,1.8,0.0
1822,-0.0,-0.0
1364,2.5,0.0
1271,2.4,-0.0
1917,2.6,0.0
1127,3.3,4.2
1219,2.8,3.4
1043,2.2,0.0
1502,3.3,4.2
1623,1.8,-0.0
1342,1.6,-0.0
1829,1.7,0.0
1453,3.0,-0.0
1011,2.1,-0.0
1593,1.9,-0.0
1329,2.0,2.5
1297,2.0,2.5
1865,0.2,4.0
1480,1.8,-0.0
1451,1.6,0.0
1536,2.3,0.0
1521,3.5,1.5
1952,1.6,-0.0
1942,1.7,0.0
1686,1.6,-0.0
1636,1.9,2.4
1961,2.0,2.5
1941,1.5,4.2
1009,2.6,0.0
1615,-0.0,-0.0
1966,2.0,-0.0
1111,1.7,-0.0
1493,2.6,3.2
1278,2.2,-0.0
1174,2.0,2.4
1069,1.5,1.9
1091,2.1,2.5
1878,2.6,3.4
1747,1.7,0.0
1794,3.0,3.7
1298,1.8,-0.0
1240,1.8,0.0
1122,3.7,6.0
1620,2.5,-0.0
1554,1.4,-0.0
1373,1.7,-0.0
1381,3.1,3.8
1498,2.0,-0.0
1039,2.0,2.4
