,years_experience,degree
2160,0.0,2.0
2445,1.0,0.0
3556,0.0,2.0
2649,0.0,3.0
2522,0.0,2.0
3711,3.0,0.0
3795,0.0,3.0
2517,0.0,3.0
3466,1.0,0.0
2506,1.0,1.0
2476,0.0,1.0
2771,0.0,3.0
3551,2.0,0.0
2039,2.0,0.0
2776,1.0,1.0
2460,2.0,0.0
3583,1.0,1.0
2946,2.0,1.0
2646,3.0,0.0
3484,0.0,1.0
3468,0.0,3.0
2760,0.0,1.0
2180,0.0,3.0
3152,0.0,1.0
3002,0.0,1.0
3235,2.0,0.0
3240,0.0,3.0
2385,0.0,2.0
2081,1.0,1.0
2131,0.0,1.0
3388,1.0,1.0
3282,2.0,0.0
2889,0.0,2.0
2975,0.0,2.0
2505,1.0,0.0
2231,1.0,0.0
2108,0.0,1.0
3343,0.0,3.0
2678,1.0,0.0
2123,0.0,2.0
2958,0.0,3.0
3856,2.0,0.0
2465,0.0,1.0
3300,2.0,0.0
3415,0.0,1.0
3232,0.0,1.0
3382,1.0,0.0
2429,0.0,3.0
3375,1.0,0.0
3643,0.0,2.0
2861,0.0,3.0
3768,0.0,3.0
2608,0.0,2.0
3521,0.0,3.0
2354,0.0,2.0
2734,0.0,1.0
3686,0.0,2.0
2709,0.0,2.0
3573,0.0,2.0
3695,1.0,1.0
2148,0.0,2.0
3113,0.0,1.0
3985,2.0,0.0
3549,2.0,1.0
2020,0.0,2.0
3992,0.0,1.0
3534,0.0,1.0
2485,0.0,3.0
3589,0.0,1.0
2488,1.0,0.0
2296,0.0,2.0
3948,0.0,2.0
3261,1.0,1.0
2463,1.0,1.0
3079,2.0,0.0
3213,1.0,0.0
3419,0.0,3.0
2104,0.0,1.0
2636,0.0,3.0
2600,1.0,1.0
3572,1.0,0.0
2701,0.0,2.0
3707,1.0,0.0
2584,0.0,2.0
3696,2.0,0.0
3438,1.0,0.0
3176,0.0,2.0
2012,0.0,3.0
3538,1.0,0.0
2414,0.0,2.0
3679,2.0,0.0
3759,0.0,3.0
2629,0.0,2.0
2275,0.0,1.0
2741,0.0,1.0
3155,2.0,0.0
3268,0.0,1.0
3099,1.0,0.0
3727,2.0,0.0
2764,0.0,3.0
2090,1.0,1.0
3564,0.0,2.0
3188,0.0,2.0
2069,1.0,1.0
3887,0.0,2.0
2904,2.0,1.0
3607,0.0,3.0
3611,2.0,0.0
3397,0.0,2.0
2870,0.0,2.0
2960,1.0,1.0
3073,0.0,1.0
3121,1.0,0.0
3699,1.0,0.0
2700,0.0,2.0
3550,0.0,1.0
2774,2.0,1.0
2421,0.0,1.0
2630,0.0,3.0
3483,1.0,0.0
3937,0.0,1.0
3064,2.0,1.0
3029,1.0,0.0
2074,1.0,0.0
3014,0.0,2.0
3203,0.0,2.0
2183,0.0,3.0
3505,0.0,2.0
2228,0.0,2.0
2469,0.0,2.0
3207,0.0,2.0
3379,0.0,1.0
2044,0.0,2.0
2927,0.0,3.0
2510,0.0,2.0
2963,0.0,3.0
2204,1.0,2.0
3336,0.0,2.0
3765,0.0,1.0
2286,0.0,1.0
3785,0.0,2.0
2679,0.0,2.0
2197,2.0,0.0
3993,1.0,0.0
3719,1.0,0.0
2647,0.0,1.0
3422,0.0,2.0
3174,0.0,3.0
3944,0.0,1.0
2106,0.0,3.0
2137,0.0,3.0
2559,1.0,0.0
3302,0.0,2.0
3595,1.0,0.0
2732,1.0,1.0
2314,0.0,3.0
3366,1.0,1.0
2580,1.0,0.0
2659,0.0,2.0
3395,1.0,0.0
3163,0.0,1.0
3413,0.0,1.0
3301,0.0,1.0
2242,1.0,0.0
2299,0.0,1.0
2793,3.0,0.0
2214,0.0,2.0
2758,0.0,3.0
3922,0.0,1.0
2472,0.0,3.0
2705,0.0,3.0
2796,0.0,3.0
2292,1.0,0.0
2751,0.0,3.0
2674,0.0,1.0
2639,2.0,0.0
3138,0.0,1.0
3616,0.0,3.0
2609,0.0,2.0
2648,2.0,0.0
3425,0.0,3.0
2508,0.0,2.0
3927,0.0,2.0
2509,0.0,1.0
3812,3.0,0.0
2514,0.0,1.0
3292,0.0,3.0
2502,0.0,1.0
3255,0.0,1.0
2322,0.0,1.0
3618,2.0,0.0
2380,0.0,1.0
2001,0.0,2.0
2362,1.0,2.0
3501,1.0,1.0
3272,1.0,1.0
2311,0.0,1.0
2325,1.0,0.0
3346,2.0,1.0
3146,0.0,2.0
