,y
2293,1.0
3897,0.0
2231,0.0
2840,0.0
3321,0.0
2325,0.0
3013,0.0
2349,0.0
2449,1.0
3678,0.0
3537,1.0
2868,0.0
3676,0.0
2090,0.0
3466,0.0
3780,0.0
3771,0.0
2628,0.0
2541,0.0
3115,1.0
3237,0.0
3925,0.0
2692,1.0
2327,0.0
3074,0.0
2476,1.0
3387,1.0
3488,0.0
3024,0.0
2401,0.0
2160,1.0
3254,0.0
3096,0.0
3670,0.0
3122,0.0
2043,0.0
3742,0.0
2299,0.0
2919,0.0
3363,0.0
3835,0.0
2672,0.0
3307,0.0
3268,1.0
3393,0.0
3642,0.0
3107,0.0
2500,0.0
3789,0.0
3573,0.0
2900,0.0
2117,0.0
2489,0.0
3110,0.0
2221,0.0
2105,1.0
2067,1.0
3987,1.0
2914,1.0
2295,0.0
3225,0.0
3018,1.0
3481,0.0
2473,0.0
3089,1.0
2976,0.0
3374,0.0
2915,0.0
2651,0.0
3841,0.0
3256,0.0
3804,1.0
2093,0.0
2405,0.0
2480,0.0
3283,0.0
3654,0.0
2787,0.0
3739,1.0
2410,0.0
2175,0.0
2127,1.0
3918,0.0
3723,0.0
2645,1.0
2711,0.0
2749,0.0
3370,0.0
2957,0.0
3050,0.0
3633,0.0
2100,0.0
3332,0.0
2056,0.0
2444,0.0
3359,0.0
3035,1.0
3412,0.0
3139,0.0
2810,0.0
2616,0.0
3606,0.0
3557,1.0
2454,0.0
3342,0.0
3910,0.0
2636,0.0
3445,0.0
3452,0.0
2999,1.0
2144,0.0
2275,0.0
2457,0.0
2461,1.0
3759,0.0
3101,0.0
3834,0.0
3070,0.0
2199,0.0
3442,0.0
3635,0.0
3549,0.0
3610,0.0
2738,0.0
3650,0.0
3896,0.0
3403,0.0
2578,0.0
3957,0.0
2543,0.0
3963,1.0
2785,0.0
3808,1.0
3245,0.0
3113,0.0
3984,0.0
2228,0.0
2120,0.0
2174,0.0
2528,0.0
3301,0.0
2770,0.0
3947,0.0
3334,0.0
3569,0.0
3405,0.0
2671,0.0
2428,0.0
2688,1.0
3259,0.0
3515,0.0
3372,0.0
2096,0.0
2927,1.0
2430,1.0
3398,1.0
2495,0.0
3333,0.0
2702,0.0
3525,0.0
3455,0.0
3927,0.0
2023,0.0
3076,0.0
2964,0.0
2497,0.0
3881,0.0
2147,1.0
2010,1.0
3069,0.0
3446,1.0
2758,0.0
2084,0.0
3721,0.0
3028,1.0
3554,0.0
2406,0.0
2558,0.0
2020,0.0
2445,0.0
2699,0.0
2571,0.0
2116,0.0
2886,0.0
3262,0.0
3264,1.0
3429,0.0
2861,0.0
3978,1.0
3547,0.0
3011,0.0
3732,0.0
2450,0.0
2633,0.0
3849,0.0
2652,0.0
2006,0.0
3072,1.0
3177,0.0
3396,1.0
