,y_hat
598,False
775,False
885,False
955,False
766,False
936,False
609,False
696,False
659,False
975,False
796,False
755,False
681,False
779,False
856,False
584,False
941,False
690,False
731,False
915,False
934,False
611,False
840,False
718,False
537,False
826,False
760,False
907,False
864,False
938,False
594,False
670,False
744,False
524,False
595,False
953,False
636,False
996,False
982,False
851,False
540,False
739,False
767,False
761,False
842,False
979,False
830,False
623,False
795,False
967,False
596,False
526,False
635,False
774,False
677,False
874,False
508,False
674,False
514,False
632,False
962,False
605,False
811,False
924,False
709,False
777,False
858,False
843,False
570,False
947,False
685,False
527,False
615,False
506,False
911,False
707,False
736,False
522,False
748,False
896,False
770,False
823,False
612,False
920,False
904,False
580,False
563,False
620,False
604,False
998,False
557,False
538,False
944,False
735,False
656,False
852,False
946,False
650,False
746,False
653,False
