,senior-level_skill
2541,0.0
3735,0.0
2868,0.0
2441,0.0
2608,0.0
3168,0.0
3769,0.0
2581,0.0
3895,0.0
2755,0.0
2244,0.0
2586,0.0
3098,0.0
3806,0.0
2656,0.0
2792,0.0
2296,0.0
2600,0.0
2359,0.0
2695,0.0
3302,0.0
2280,0.0
2450,0.0
2881,0.0
2043,0.0
2389,0.0
2434,0.0
3607,0.0
2501,0.0
2889,0.0
2645,0.0
2260,0.0
3868,0.0
3926,0.0
3334,0.0
2254,0.0
3564,0.0
2644,0.0
3254,0.0
3030,0.0
2257,0.0
2065,0.0
2228,0.0
3452,0.0
2804,0.0
2203,0.0
2379,0.0
3238,0.0
3419,0.0
3944,0.0
2981,0.0
3983,0.0
3939,0.0
3464,0.0
2474,0.0
2709,0.0
2184,0.0
3951,0.0
2397,0.0
3722,0.0
2979,0.0
2954,0.0
3251,0.0
2872,0.0
2952,0.0
2428,0.0
3150,0.0
2022,0.0
2891,0.0
3128,0.0
2479,0.0
3287,0.0
3561,0.0
2913,0.0
2419,0.0
2252,0.0
2235,0.0
3100,0.0
3530,0.0
3183,0.0
2918,0.0
2485,0.0
3490,0.0
2294,0.0
3056,0.0
3148,0.0
2673,0.0
3837,0.0
2166,0.0
3228,0.0
2201,0.0
2149,0.0
2216,0.0
2493,0.0
2704,0.0
2884,0.0
2391,0.0
2136,0.0
3656,0.0
2910,0.0
3402,0.0
3713,0.0
3313,0.0
3658,0.0
3784,0.0
2385,0.0
2330,0.0
3227,0.0
3969,0.0
3362,0.0
2735,0.0
3966,0.0
3707,0.0
2545,0.0
3628,0.0
3210,0.0
2770,0.0
3515,0.0
3420,0.0
3751,0.0
2530,0.0
2623,0.0
2285,0.0
3274,0.0
2171,0.0
3874,0.0
2962,0.0
3079,0.0
2030,0.0
2967,0.0
3646,0.0
3486,0.0
3005,0.0
3567,0.0
3989,0.0
2636,0.0
3975,0.0
2356,0.0
2181,0.0
3378,0.0
2117,0.0
3053,0.0
2767,0.0
3872,0.0
2614,0.0
3239,0.0
3428,0.0
2457,0.0
3589,0.0
2268,0.0
3705,0.0
3744,0.0
3292,0.0
2796,0.0
3814,0.0
2828,0.0
3140,0.0
2354,0.0
2801,0.0
2309,0.0
3958,0.0
3974,0.0
2973,0.0
3026,0.0
2638,0.0
3196,0.0
2134,0.0
2380,0.0
2388,0.0
3897,0.0
3351,0.0
2122,0.0
2593,0.0
3732,0.0
3738,0.0
3614,0.0
3469,0.0
3591,0.0
3097,0.0
2360,0.0
2654,0.0
2991,0.0
2787,0.0
2926,0.0
3679,0.0
2182,0.0
2433,0.0
3878,0.0
2577,0.0
3981,0.0
3800,0.0
3641,0.0
3539,0.0
2300,0.0
2598,0.0
3163,0.0
3127,0.0
2003,0.0
3845,0.0
3585,0.0
