,x1,x2
673,1.5,2.9
589,1.0,0.7
590,1.2,0.0
642,0.5,1.9
722,0.9,0.0
715,0.7,-0.0
770,0.3,2.1
944,1.3,2.1
685,0.4,2.8
509,1.5,-0.0
631,2.1,2.3
914,0.1,1.2
982,1.6,-0.0
885,1.3,1.8
714,2.0,0.0
586,2.1,3.8
783,0.9,-0.0
745,1.1,-0.0
609,2.3,3.2
832,0.6,-0.0
840,0.6,2.1
598,1.4,3.1
854,0.1,2.1
904,0.4,2.1
973,0.8,0.4
547,0.9,-0.0
771,1.9,0.0
619,2.1,2.7
724,2.0,2.6
852,0.7,2.1
557,0.0,1.3
921,1.3,0.0
596,0.7,0.0
592,1.1,0.0
527,0.6,4.2
584,0.1,2.6
502,1.7,2.6
656,2.1,-0.0
954,0.9,2.3
888,1.4,0.0
583,0.9,0.4
545,0.7,0.0
735,1.8,3.3
709,2.6,-0.0
767,1.8,2.1
612,1.9,-0.0
580,0.0,1.8
632,0.6,2.1
602,1.8,-0.0
653,2.0,-0.0
995,1.4,2.6
758,2.3,2.5
979,1.1,0.0
953,2.3,1.0
702,0.2,2.0
827,0.8,0.0
777,1.3,2.3
856,1.0,-0.0
746,1.4,-0.0
947,1.3,0.0
969,0.9,0.0
853,0.9,0.0
786,1.5,3.5
766,1.5,0.0
662,1.1,1.4
538,0.7,1.7
807,0.8,0.0
776,1.9,-0.0
628,0.9,0.0
920,1.5,2.3
623,0.9,0.0
696,1.0,1.4
621,4.2,1.6
830,0.9,1.3
828,1.2,2.1
938,0.2,1.8
743,1.2,2.3
604,0.5,2.6
546,0.6,2.1
512,0.9,2.1
851,1.2,0.0
951,1.0,1.0
613,2.3,-0.0
890,1.8,4.2
650,1.7,4.1
886,1.3,2.0
703,0.2,0.9
622,1.3,3.1
842,0.8,-0.0
823,1.2,4.0
744,0.1,2.6
728,1.0,-0.0
905,0.9,2.5
983,0.6,3.1
536,-0.0,1.6
946,0.3,2.3
761,0.7,2.6
936,0.3,3.3
816,3.1,4.9
874,2.1,-0.0
