,y_hat
596,False
877,False
737,False
757,False
945,False
677,False
739,False
832,False
681,False
883,False
798,False
724,False
986,False
939,False
631,False
622,False
820,False
611,False
867,False
570,False
700,False
852,False
824,False
546,False
963,False
913,False
593,False
801,False
640,False
554,False
972,False
776,False
761,False
808,False
829,False
614,False
992,False
616,False
529,False
511,False
693,False
907,False
844,False
516,False
980,False
743,False
818,False
721,False
773,False
674,False
914,False
825,False
740,False
733,False
736,False
571,False
758,False
787,False
661,False
695,False
618,False
802,False
904,False
885,False
863,False
806,False
931,False
799,False
750,False
731,False
629,False
941,False
657,False
620,False
954,False
961,False
530,False
612,False
735,False
518,False
646,False
709,False
923,False
821,False
665,False
746,False
625,False
549,False
543,False
608,False
909,False
676,False
847,False
868,False
975,False
977,False
718,False
769,False
541,False
660,False
