,y_hat
1098,False
1316,False
1239,False
1874,False
1652,False
1942,False
1145,False
1869,False
1762,False
1233,False
1351,False
1630,False
1405,False
1960,False
1506,False
1324,False
1025,False
1270,False
1226,False
1977,False
1582,False
1759,False
1165,False
1240,False
1219,False
1589,False
1825,False
1403,False
1212,False
1691,False
1453,False
1303,False
1873,False
1296,False
1250,False
1089,False
1220,False
1959,False
1127,False
1279,False
1570,False
1993,False
1313,False
1295,False
1554,False
1008,False
1034,False
1375,False
1681,False
1687,False
1983,False
1385,False
1190,False
1981,False
1051,False
1567,False
1194,False
1053,False
1246,False
1512,False
1150,False
1695,False
1284,False
1344,False
1293,False
1531,False
1842,False
1014,False
1338,False
1439,False
1863,False
1560,False
1476,False
1449,False
1992,False
1463,False
1467,False
1951,False
1724,False
1326,False
1890,False
1809,False
1006,False
1559,False
1334,False
1952,False
1484,False
1255,False
1459,False
1954,False
1151,False
1078,False
1382,False
1947,False
1331,False
1161,False
1742,False
1907,False
1733,False
1580,False
