,y
1992,1.0
1536,1.0
1911,1.0
1937,1.0
1566,1.0
1453,1.0
1516,1.0
1971,1.0
1287,1.0
1270,1.0
1246,1.0
1683,1.0
1643,1.0
1436,1.0
1582,1.0
1248,1.0
1813,1.0
1862,1.0
1204,1.0
1727,1.0
1154,1.0
1339,1.0
1696,1.0
1227,1.0
1588,1.0
1159,1.0
1230,1.0
1148,1.0
1492,1.0
1166,1.0
1510,1.0
1941,1.0
1764,1.0
1658,1.0
1084,1.0
1479,1.0
1024,1.0
1637,1.0
1449,1.0
1940,1.0
1748,1.0
1109,1.0
1337,1.0
1080,1.0
1359,1.0
1575,1.0
1215,1.0
1275,1.0
1551,1.0
1217,1.0
1824,1.0
1818,1.0
1164,1.0
1473,1.0
1304,1.0
1401,1.0
1592,1.0
1283,1.0
1298,1.0
1518,1.0
1380,1.0
1895,1.0
1351,1.0
1137,1.0
1384,1.0
1838,1.0
1840,1.0
1429,1.0
1724,1.0
1291,1.0
1977,1.0
1180,1.0
1043,1.0
1845,1.0
1614,1.0
1671,1.0
1288,1.0
1117,1.0
1975,1.0
1966,1.0
1046,1.0
1127,1.0
1994,1.0
1472,1.0
1218,1.0
1408,1.0
1374,1.0
1142,1.0
1775,1.0
1652,1.0
1074,1.0
1284,1.0
1919,1.0
1327,1.0
1009,1.0
1149,1.0
1836,1.0
1559,1.0
1502,1.0
1640,1.0
