,h_post,h_post_individualized
9940,0.82,
9663,0.86,
7022,0.52,
9472,0.5,
5346,0.98,
6508,0.84,
8943,0.64,
9042,0.84,
8377,0.54,
7263,0.84,
7261,0.84,
8828,0.86,
7929,0.86,
6309,0.84,
6560,0.56,
7213,0.86,
8217,0.84,
6718,0.86,
8391,0.56,
6858,0.86,
5312,0.52,
8771,0.52,
7488,0.58,
9418,0.86,
7498,0.88,
9590,1.0,
8886,0.9,
8143,0.86,
9085,0.82,
5297,0.84,
9277,0.56,
7247,0.64,
8029,0.78,
5131,0.84,
7458,0.84,
6517,0.94,
9874,0.88,
7000,0.52,
8087,0.52,
7290,0.84,
8574,0.86,
5976,0.86,
6209,0.94,
5936,0.84,
7309,0.86,
6406,0.96,
9218,0.86,
7371,0.86,
5317,0.86,
5566,0.5,
7176,0.92,
9352,0.86,
7283,0.54,
5380,0.84,
7507,0.52,
5405,0.86,
9696,0.86,
9862,0.86,
5605,0.84,
5184,0.84,
5730,0.86,
9166,0.66,
6810,0.84,
6766,0.86,
8959,0.82,
7824,0.86,
7864,0.86,
6052,0.62,
8385,0.84,
6256,0.72,
6910,0.84,
9074,0.86,
7208,0.86,
5970,0.86,
5170,0.86,
8196,0.54,
9362,0.86,
9068,0.84,
8930,0.84,
6437,0.62,
8098,0.84,
6503,0.5,
9687,0.86,
5205,0.52,
8224,0.86,
7435,0.82,
7177,0.5,
6341,0.84,
