,x1,x2
452,1.24,1.35
292,0.77,3.08
350,1.43,0.97
498,-0.01,2.57
376,2.21,1.67
334,2.81,3.92
487,1.24,0.1
402,2.440000057220459,2.9700000286102295
412,0.66,0.7
439,-0.04,1.21
309,0.7900000214576721,3.619999885559082
428,-0.09,2.19
410,1.14,1.46
342,2.14,3.93
465,1.58,2.12
440,2.0399999618530273,0.699999988079071
344,1.62,1.71
324,0.5299999713897705,1.9500000476837158
493,2.14,2.15
381,0.8,1.98
416,2.3,2.54
278,0.8899999856948853,2.2300000190734863
495,1.649999976158142,2.2300000190734863
356,2.5,2.700000047683716
436,1.4,1.68
338,0.8600000143051147,1.440000057220459
390,0.43,1.82
257,0.62,1.22
352,2.9,1.07
297,2.45,0.82
395,3.6,2.62
251,1.63,0.0
418,2.02,1.71
326,4.37,2.86
288,1.16,2.7
260,0.04,1.85
482,1.43,0.49
261,1.159999966621399,0.4099999964237213
431,2.28,0.65
255,1.09,0.21
339,0.6299999952316284,0.5600000023841858
494,1.37,0.93
336,0.67,0.97
396,1.12,0.51
301,2.89,1.18
283,1.84,0.33
279,1.39,2.37
294,2.15,0.0
375,0.28,2.51
451,0.21,1.94
447,2.25,0.0
443,2.17,0.0
499,1.97,2.16
264,1.36,0.36
426,1.11,2.03
266,0.009999999776482582,1.7699999809265137
282,0.1,1.77
400,4.13,3.45
351,1.81,1.29
312,1.54,3.34
353,1.62,1.46
340,1.31,0.0
434,0.11999999731779099,3.0299999713897705
253,0.7799999713897705,1.2699999809265137
286,0.4300000071525574,1.440000057220459
313,1.7300000190734863,3.319999933242798
425,1.61,0.0
374,0.9800000190734863,1.2899999618530273
310,0.4699999988079071,1.9500000476837158
358,1.3,0.28
379,1.32,0.45
305,2.77,0.0
322,3.36,1.67
331,0.8199999928474426,0.0
427,1.15,0.84
299,0.77,2.99
300,0.3100000023841858,3.240000009536743
459,0.9,1.96
389,0.3,1.79
470,0.01,2.51
329,1.8200000524520874,2.259999990463257
272,0.7,1.26
268,0.9900000095367432,2.25
446,1.41,3.1
368,1.61,2.76
489,2.55,2.73
365,0.20000000298023224,2.009999990463257
491,0.78,0.97
411,1.88,1.6
393,0.59,3.06
290,0.7200000286102295,1.2400000095367432
333,1.08,3.46
321,1.83,0.69
460,1.79,1.91
445,3.26,2.0
479,1.05,0.0
399,0.75,1.2
320,1.63,2.96
369,0.12,1.36
417,1.05,0.86
