,y_hat
3871,False
2036,False
3054,False
2917,False
3432,False
3147,False
2333,False
2839,False
3325,False
3881,False
3487,False
2870,False
2763,False
3327,False
3808,False
2746,False
3473,False
2840,False
3655,False
3149,False
3348,False
2851,False
2114,False
2038,False
2338,False
3265,False
2280,False
2623,False
3090,False
3730,False
3096,False
3964,False
2137,False
2506,False
2718,False
2065,False
3729,False
3027,False
3413,False
3443,False
2680,False
2564,False
2181,False
2438,False
3751,False
3616,False
2125,False
2887,False
3237,False
3753,False
2873,False
3674,False
2177,False
2465,False
3463,False
2525,False
2451,False
3011,False
3879,False
2123,False
2791,False
3491,False
2096,False
2028,False
3998,False
3759,False
2557,False
2513,False
3245,False
2967,False
3206,False
3575,False
3685,False
2226,False
3153,False
3367,False
2572,False
2456,False
2288,False
3095,False
3781,False
3928,False
2823,False
2899,False
2611,False
2861,False
3226,False
3419,False
3020,False
3177,False
2417,False
3382,False
3551,False
2178,False
2738,False
2311,False
3407,False
3694,False
3886,False
2769,False
2174,False
2868,False
3033,False
2555,False
2731,False
3782,False
3287,False
2574,False
3642,False
3132,False
3250,False
2813,False
3271,False
3190,False
2062,False
2370,False
2779,False
3673,False
3535,False
3785,False
3135,False
3814,False
3397,False
2220,False
2215,False
2074,False
3572,False
2985,False
2809,False
3441,False
2717,False
2198,False
3242,False
2281,False
3275,False
3726,False
2164,False
2376,False
3483,False
2388,False
2342,False
3431,False
3057,False
3466,False
3836,False
2541,False
2693,False
3756,False
3449,False
2844,False
2812,False
3804,False
2131,False
2666,False
2031,False
2327,False
3452,False
2640,False
2473,False
2195,False
3189,False
2101,False
3100,False
3229,False
3301,False
2792,False
3184,False
2724,False
3678,False
2156,False
3895,False
2696,False
2340,False
2263,False
3129,False
2901,False
2682,False
2266,False
2576,False
2273,False
2589,False
2859,False
2476,False
3484,False
3070,False
2216,False
3531,False
3247,False
3865,False
3626,False
3102,False
2180,False
3257,False
3292,False
2485,False
2248,False
3342,False
3766,False
3938,False
3438,False
