,u_x1,u_x2,u_y,u_x3
200,-0.7787362,1.8420097,0.8251859,0.5309263
201,0.9491777,-0.8614768,0.690084,-0.9242955
202,2.0079234,0.22109424,0.7199737,-0.34568527
203,0.22863173,0.28702605,0.4520899,-0.6115173
204,0.6805238,0.9073919,0.61851,0.5607384
205,0.6553581,0.33213034,0.00172019,-0.26996195
206,0.93757045,0.15933776,0.68183756,0.54471356
207,0.9100656,-1.0449892,0.78539515,0.13503852
208,-0.47492087,0.813154,0.71540606,-0.20928171
209,0.41029927,0.9872689,0.47680318,0.14752784
210,-0.894729,-0.75555474,0.8801385,0.031509776
211,-1.7164814,0.2446523,0.49082255,-1.9996684
212,-0.93881285,0.361257,0.41080844,1.4139465
213,-2.9068232,-0.9286788,0.39931726,1.359067
214,-0.5784587,-0.6259303,0.8919047,0.46699753
215,0.30896646,-1.4002986,0.9255401,0.58587223
216,0.50339764,1.3585292,0.110575795,1.5181011
217,0.5267296,0.98696864,0.6010845,-0.73942393
218,0.8636205,0.32233238,0.44952166,-0.28364128
219,-0.3740602,0.71812564,0.14351642,1.4697893
220,-0.22100589,0.024431393,0.0411402,-0.01649218
221,-0.3852161,1.5031273,0.034701586,-0.3618157
222,0.6698496,2.296223,0.8380976,1.9247192
223,-0.77304274,-1.0693697,0.3855126,0.85856533
224,1.4053522,0.43294632,0.84111583,-1.696392
225,1.1862487,1.5623219,0.44620228,-0.32100117
226,-0.117464684,0.5290635,0.74328613,-0.4588501
227,-0.62666106,-1.2382108,0.93540514,1.4074386
228,0.29963326,0.21339838,0.17227685,-1.0815041
229,-0.16350803,0.019414598,0.16757095,-0.5735304
230,-1.6882461,0.9310834,0.36542368,1.0522897
231,1.0629796,1.3038298,0.87812364,-0.56853795
232,-1.109892,0.4262642,0.63217354,2.5581675
233,-1.5259337,0.3403919,0.8730409,1.4315692
234,-1.1342247,0.61896545,0.099877,-1.506627
235,-0.1680156,1.2276803,0.59518707,-0.95997334
236,-0.46821976,-0.38000032,0.75061035,0.6680724
237,-0.007753911,-0.86002344,0.066969395,1.3409945
238,-0.6688322,0.07052855,0.86193144,-0.52838844
239,1.8528025,-1.1226184,0.7990793,-1.5069494
240,-0.15079279,-2.0006402,0.35502088,-0.4619268
241,-1.7176182,-1.1321048,0.16015399,-0.37833616
242,-1.4833329,0.79969513,0.95079994,-0.1162799
243,0.66760516,-0.28224266,0.9599627,-1.705386
244,0.96609145,-0.64977586,0.3113494,0.1256902
245,-0.41547006,-0.7074384,0.62831616,0.38684294
246,-0.3017959,1.010374,0.6196264,-0.22568156
247,2.3203838,-0.41376045,0.3687173,-0.39004058
248,-0.43273944,-0.8637978,0.606313,1.7246151
249,0.35165775,1.8617997,0.070779204,-0.7554454
250,-0.93429285,0.29418147,0.038024664,0.15560226
251,0.34763598,-0.9230796,0.8898506,1.6313758
252,-1.408261,0.7098199,0.59992766,-0.70939034
253,1.5737563,-0.9300147,0.0018342733,0.793588
254,-0.41373286,-0.2049798,0.62825453,0.15283664
255,-0.090072155,0.6533922,0.46996903,-0.5397443
256,-0.6730236,1.1644919,0.964988,0.23197265
257,0.95678276,-0.7381159,0.24158752,-0.9846388
258,1.7383075,-0.66954124,0.74072194,0.0018867833
259,-0.40480828,0.06181879,0.51616144,0.25979587
260,0.56899375,-0.4067083,0.9109161,-0.5135173
261,0.5594964,0.36592543,0.72605574,1.3471841
262,1.314394,1.4393673,0.015666723,0.2926373
263,-0.3820673,-1.1592023,0.7344742,-0.3829164
264,0.63996625,-1.7710238,0.7176628,0.034019064
265,1.5270858,2.2275712,0.92126393,-0.7698592
266,0.42544135,1.8274515,0.46208763,1.2814661
267,0.54577106,0.6959009,0.799778,-0.31723028
268,-1.3753659,0.35331467,0.2545756,-0.78638273
269,0.044651646,-0.27774438,0.46738935,-0.2259369
270,-2.1784122,-1.3031341,0.057913303,-0.6554064
271,-1.0371821,-2.1703484,0.7772913,0.57474095
272,-0.17330183,-1.4550956,0.21466804,-0.683519
273,-0.7914242,-0.46926358,0.4149028,1.5675856
274,-0.6824493,0.3403919,0.22025335,0.049326368
275,-0.23963535,-0.59818673,0.28337038,1.3146214
276,-0.38002056,0.85816276,0.5965029,0.6668332
277,-1.8455886,-0.11806648,0.23140132,-0.33777177
278,-1.5758809,1.0268764,0.94555867,-0.3787798
279,-0.9144873,-0.14136373,0.732015,0.031585414
280,0.1262203,0.11186724,0.4282639,0.9362047
281,-1.6103758,-0.115922205,0.48264563,0.015648972
282,-0.21817288,0.33805445,0.29808939,1.1740447
283,0.26973647,0.43597442,0.3420323,2.3000827
284,0.12995853,-0.15475863,0.64346933,-2.6178534
285,-1.5291406,0.29923669,0.44409168,-0.03556711
286,0.5438556,-0.39048398,0.12740433,1.6008657
287,0.59928656,1.9221768,0.38521945,0.7404268
288,1.4227828,-0.9311186,0.31658602,-0.12481818
289,1.8281868,-0.09447716,0.14814079,0.07993013
290,1.2183617,-1.6596805,0.74094856,0.32149372
291,0.6407864,-0.32930166,0.687276,-1.494276
292,1.1831443,2.125228,0.7164031,-1.3959366
293,0.42316115,0.3680948,0.6217047,-0.15544303
294,2.4594994,-0.09935575,0.8144064,0.23869427
295,-1.091261,-1.457381,0.35665238,-2.0636756
296,-0.44605252,-1.7612765,0.93766844,0.070274234
297,2.498362,0.1935424,0.8270329,-1.4435538
298,0.14611213,0.8823796,0.6910927,0.3684162
299,1.9388723,1.6426864,0.38341463,2.2621984
300,-0.089109406,0.6595827,0.2560084,-0.79951835
301,-0.91045606,-0.3827225,0.1836077,-0.30936784
302,1.113467,0.38945335,0.117973566,-0.20371662
303,-0.14849773,1.0908529,0.5407907,1.3095051
304,-1.2147509,-0.5981646,0.039035678,0.90325254
305,0.14552623,0.12466775,0.656562,1.2072228
306,-1.4358513,-0.19778731,0.41999817,-0.23925556
307,-2.6043127,-0.451542,0.73740125,0.40069678
308,0.51194304,-0.80839604,0.43031967,0.224708
309,-0.5292335,1.1283257,0.51870835,-0.29502547
310,1.2785436,0.21705624,0.8999382,-0.5481939
311,0.83368295,-3.3046715,0.078879595,0.49148497
312,0.4859022,-2.1800306,0.2894621,0.1420759
313,-0.13283287,-0.7328947,0.30179894,-2.1860723
314,1.6433985,-0.3053164,0.48821032,-0.63646483
315,0.08053657,-0.25559464,0.5986396,2.9693568
316,1.0757338,0.8112838,0.011744618,1.2136958
317,-0.42370808,0.39513445,0.9545691,0.9733579
318,-1.0641382,-1.156468,0.85050285,0.26677734
319,-1.503518,0.64195216,0.43831062,-1.5541618
320,0.3405939,-1.1137584,0.48012972,-0.47580513
321,-0.71478987,-2.400632,0.41449583,-1.121066
322,0.7096561,-0.349339,0.16954887,1.0091436
323,0.6961746,1.4303423,0.9518831,0.8975661
324,-0.61259025,-1.6460882,0.7940339,-0.14615306
325,0.5472816,-2.6045165,0.23564601,1.3420409
326,-0.22818807,1.66927,0.031107545,1.1974677
327,1.4100791,0.051280685,0.015726805,-0.24587373
328,-0.12554188,0.70562446,0.29016876,-1.3767953
329,-0.38292474,0.044827525,0.0867064,1.0711926
330,3.916542,-1.0776387,0.70162547,-0.07293495
331,-0.07103346,-0.062426098,0.7069241,0.4980445
332,1.4223307,-0.2812636,0.12858462,0.5404764
333,0.13906442,-0.5507598,0.30764604,0.22558057
334,0.39088306,0.85717297,0.7300947,0.3578771
335,-1.2868649,0.75689566,0.24475133,0.5056056
336,0.48803893,1.0586998,0.21615481,2.175844
337,0.14234002,-0.5742991,0.23643816,1.3121282
338,-0.87487406,-0.058934923,0.28739142,-2.1021852
339,0.08480055,-0.6122611,0.88501775,1.0964657
340,0.38771096,0.7852777,0.9923235,-1.6054189
341,-0.3276671,-2.7704086,0.27308,1.1138115
342,0.7641319,-0.53414565,0.18937588,0.9130536
343,-0.3224591,-0.8836874,0.17426729,1.1083
344,0.059736397,1.806414,0.53442943,0.95408875
345,1.1191604,-1.1864748,0.8444201,0.62437445
346,-0.39662924,-0.42837563,0.6939012,-0.39444458
347,-1.07221,-1.357555,0.16936588,-1.9125383
348,-0.74920607,0.05607608,0.37495434,1.0989344
349,2.2573185,-0.8185895,0.5707817,-0.7782022
350,0.6477933,1.347045,0.38239062,0.09200497
351,1.4422787,0.26439142,0.5765178,0.7808504
352,0.279207,0.4803115,0.70644414,-0.05698757
353,-0.3704948,0.59798545,0.605801,1.3655425
354,-2.2914288,0.2189271,0.2202133,0.91144574
355,0.9280891,0.5517952,0.69762623,-1.9856561
356,1.0970874,-1.3189844,0.09571612,-1.1385926
357,-0.11887505,-0.26448345,0.518577,-0.21074402
358,-0.3404357,-0.92697847,0.2296164,-0.692438
359,1.1646862,0.18567674,0.44133484,0.12623297
360,1.1571299,1.6101141,0.4852245,0.04394366
361,-0.023165708,-1.054655,0.60345185,-0.7132796
362,-0.16973935,0.06212266,0.7560804,0.2827217
363,-0.507708,-0.48902556,0.25301194,-1.4985669
364,-1.0039977,-1.613487,0.67813635,-0.56192964
365,-1.9736593,0.27944967,0.7607411,-1.2090979
366,-0.47008744,-1.0342715,0.726413,0.85876614
367,0.02476557,-0.7355294,0.7838013,1.2771266
368,0.26976687,0.016066764,0.70403314,1.5276738
369,0.7781243,-0.18112382,0.99305165,-0.65625376
370,-0.45927343,1.7454498,0.56603324,-0.7786646
371,0.5923301,-1.2551421,0.4104761,0.81981087
372,0.20717302,0.43589622,0.5146595,1.2986411
373,0.53728634,-0.9003436,0.7208122,-0.1821324
374,1.3520477,0.7016003,0.072701454,0.3107422
375,0.8323521,0.13427897,0.8165325,-0.46085218
376,0.017599596,0.1654327,0.0598346,-0.295577
377,1.8305342,-1.4331499,0.9827287,-0.323742
