,0
1484,1.0
1287,1.0
1494,1.0
1028,1.0
1878,1.0
1284,1.0
1927,1.0
1247,1.0
1068,1.0
1069,1.0
1072,1.0
1195,1.0
1211,1.0
1429,1.0
1127,1.0
1155,1.0
1401,1.0
1180,1.0
1325,1.0
1714,1.0
1464,1.0
1614,1.0
1846,1.0
1111,1.0
1094,1.0
1923,1.0
1235,1.0
1147,1.0
1083,1.0
1170,1.0
1336,1.0
1472,1.0
1273,1.0
1283,1.0
1799,1.0
1298,1.0
1496,1.0
1515,1.0
1225,1.0
1202,1.0
1730,1.0
1257,1.0
1776,1.0
1829,1.0
1118,1.0
1563,1.0
1174,1.0
1700,0.0
1779,1.0
1278,0.0
1378,1.0
1552,1.0
1161,1.0
1661,1.0
1536,1.0
1168,1.0
1381,1.0
1686,1.0
1501,1.0
1996,1.0
1288,1.0
1966,1.0
1792,1.0
1219,1.0
1356,1.0
1430,1.0
1423,1.0
1636,1.0
1906,1.0
1073,1.0
1339,1.0
1319,1.0
1821,1.0
1431,1.0
1275,1.0
1685,1.0
1483,1.0
1080,1.0
1467,1.0
1409,1.0
1675,1.0
1683,1.0
1382,1.0
1482,1.0
1063,1.0
1696,1.0
1038,0.0
1427,1.0
1091,1.0
1081,1.0
1309,1.0
1311,1.0
1674,1.0
1622,1.0
1039,1.0
1980,1.0
1620,0.0
1453,1.0
1547,1.0
1014,1.0
