ix,goal_cost,intv_cost
3350,0.954,1.8
2832,0.9580000042915344,3.0
3812,0.968,2.3
3499,0.97,2.4
3212,0.952,3.9
2741,0.9539999961853027,4.5
2276,0.956,1.2
3970,0.952,2.4
3694,0.958,1.8
2313,0.966,3.6
3722,0.972,2.1
3139,0.956,3.0
2444,0.964,3.5
3950,0.956,3.0999999999999996
3887,0.952,4.0
2746,0.956,5.300000000000001
2921,0.962,1.3
2353,0.966,3.0
3387,0.952,1.4
2456,0.968,3.2
3050,0.956,2.6
3418,0.962,5.4
3832,0.966,3.3
2668,0.962,2.4
3997,0.958,1.2
3075,0.966,1.9
3293,0.974,0.9
3474,0.958,1.8
3018,0.952,6.3
3618,0.952,5.0
2810,0.958,0.2
3774,0.954,1.1
3205,0.956,2.1
3527,0.956,1.4
2508,0.952,1.8
2540,0.952,2.5
3227,0.96,2.7
3953,0.96,2.6
2316,0.954,2.1
2714,0.952,1.8
2479,0.954,2.8000000000000003
2791,0.956,1.8
3173,0.962,1.8
3140,0.97,3.5
2806,0.968,1.8
2517,0.976,1.2
3109,0.958,2.0
3461,0.956,2.5
2202,0.954,7.0
3534,0.952,3.4000000000000004
2778,0.972,0.1
3619,0.958,0.9
3593,0.96,1.7
3892,0.952,1.7
2858,0.958,1.6
3969,0.966,1.6
2699,0.952,2.2
2230,0.964,1.5
2672,0.962,1.6
3153,0.956,2.2
2219,0.9580000042915344,0.5
2887,0.956,2.9
2589,0.956,4.9
3738,0.952,1.9
2664,0.956,3.3
2489,0.952,6.1
2059,0.9660000205039978,2.0
3615,0.954,2.8
3506,0.956,2.4
2044,0.9580000042915344,4.5
3890,0.954,1.2
3399,0.954,3.8
3191,0.954,0.2
3512,0.962,1.7
2477,0.962,5.3999999999999995
2307,0.97,0.5
3824,0.968,3.5
3919,0.96,0.7
2861,0.964,1.6
3522,0.958,1.8
2961,0.962,6.199999999999999
3978,0.964,1.3
3529,0.958,0.8
3226,0.954,2.8
2428,0.964,3.4
2840,0.9520000219345093,2.0
3423,0.966,2.1
3849,0.956,2.0
3995,0.962,1.7
2775,0.952,1.5
2586,0.962,2.1
2194,0.96,3.4
3067,0.96,4.3
3351,0.9599999785423279,2.5
2883,0.9580000042915344,1.5
3541,0.972000002861023,0.5
3441,0.956,0.8
2452,0.97,2.4
2234,0.954,0.7
2356,0.96,2.4
3091,0.958,4.1
3837,0.952,0.4
2261,0.994,0.1
3198,0.954,6.3
3421,0.9559999704360962,5.0
3427,0.958,1.3
3468,0.96,6.0
3493,0.952,2.4
3782,0.962,0.1
3244,0.952,5.1
3835,0.96,3.2
2200,0.958,2.7
2252,0.958,2.8
2737,0.952,6.4
3371,0.954,0.8
2186,0.952,2.8
3287,0.96,2.2
3675,0.952,2.7
2463,0.954,3.0
3443,0.958,3.3
3195,0.954,3.1
2416,0.952,0.30000000000000004
3335,0.958,2.2
3936,0.96,2.4
3116,0.952,3.8
3035,0.952,4.0
3905,0.956,0.6
2531,0.9559999704360962,4.5
3021,0.952,2.1999999999999997
3243,0.958,1.8
2716,0.962,2.9
2584,0.954,3.5
3831,0.9520000219345093,2.5
3710,0.954,2.1
2738,0.968,1.7
3157,0.952,2.6
3623,0.958,6.9
2918,0.956,0.7
2421,0.954,2.8000000000000003
3886,0.968,1.3
2334,0.966,1.7
2136,0.958,3.8
2377,0.964,0.1
3721,0.976,2.1
3851,0.958,4.1
2386,0.954,3.2
2057,0.972,2.5
3273,0.954,1.3
3558,0.9959999918937683,2.5
3255,0.966,0.7
3103,0.9620000123977661,2.0
3825,0.956,3.4
3223,0.96,2.3
3312,0.972,6.2
2439,0.952,2.3
2075,0.96,2.2
3463,0.952,3.5
2872,0.964,0.9
3511,0.956,5.4
3988,0.958,1.9
2703,0.954,1.9
2138,0.958,4.1
3697,0.9620000123977661,8.5
3484,0.958,9.2
2199,0.952,2.2
2504,0.952,8.1
3798,0.9559999704360962,4.0
2629,0.964,1.9
2438,0.962,1.7000000000000002
3855,0.952,1.7
2240,0.954,1.7
2684,0.954,3.2
2081,0.986,0.1
2148,0.96,1.4
2454,0.952,1.2
2665,0.9520000219345093,1.0
3490,0.952,3.2
3291,0.962,1.6
2538,0.958,3.5
2172,0.956,0.4
2001,0.954,3.6
2325,0.9520000219345093,2.0
3254,0.954,5.3
2008,0.976,1.9
2308,0.952,3.9
3206,0.954,0.3
2863,0.956,2.0
2097,0.976,0.9
2021,0.952,3.8
2845,0.96,3.1
2888,0.958,2.1
3605,0.952,5.1
2445,0.952,1.7
2518,0.964,1.1
3325,0.958,2.0
2530,0.958,4.5
2422,0.954,2.0
3994,0.952,3.0
3531,0.954,6.0
3185,0.964,1.6
