,age,gender,experience,loan_amount,loan_duration,income,saving
7706,0.1,0.0,-0.0,0.0,-0.2,-3.8,-25.6
9237,0.0,0.0,-0.0,-0.3,0.2,-0.3,-1.5
7250,-0.0,0.0,-0.0,-0.1,-0.4,-3.2,-21.0
6760,0.3,0.0,-0.0,0.2,0.0,-5.0,-30.8
7007,-0.0,0.0,-0.0,0.1,0.3,-0.8,-5.4
5240,0.0,0.0,-0.0,0.2,-0.4,-3.5,-23.9
7733,0.0,0.0,-0.0,0.1,0.3,-2.0,-14.4
5612,-0.0,0.0,-0.0,0.1,-0.1,-3.2,-19.7
8922,0.0,0.0,-0.0,-0.3,-0.1,-0.3,-1.3
6093,-0.0,0.0,-0.0,-0.2,-0.2,-0.4,-1.5
7584,0.1,0.0,-0.0,0.5,0.1,-4.4,-27.4
6924,0.1,0.0,-0.0,0.3,0.0,-1.6,-11.4
9670,-0.2,0.0,-0.0,0.4,-0.1,-2.0,-12.7
5150,0.1,0.0,-0.0,-0.1,-0.4,-3.3,-21.4
5540,-0.0,0.0,0.0,-0.5,0.5,-2.6,-16.4
5681,0.0,0.0,-0.0,0.0,0.4,-0.8,-5.7
7769,-0.0,0.0,-0.1,0.3,-0.1,0.0,-49.2
6427,0.0,0.0,-0.1,0.5,0.0,0.1,-53.1
5691,0.1,0.0,-0.0,-0.4,-0.3,-6.9,-43.2
9028,-0.3,0.0,-0.0,-0.1,0.4,-5.7,-36.0
7531,-0.1,0.0,-0.0,-0.1,-0.1,-0.0,-0.9
5947,-0.1,0.0,-0.0,-2.9,0.4,-0.0,-17.2
8891,-0.0,0.0,-0.0,0.1,-0.0,-0.1,-0.7
6348,0.0,0.0,-0.0,-0.2,0.2,-4.0,-26.6
7738,0.0,0.0,-0.0,0.0,0.1,-2.5,-17.3
7425,0.1,0.0,-0.0,-0.2,0.5,-5.0,-30.3
9280,0.1,0.0,-0.0,-0.2,-0.1,-4.8,-30.8
7062,-0.1,0.0,0.0,-0.4,-0.3,-0.5,-2.0
5855,0.0,0.0,-0.0,-0.2,0.3,-4.7,-29.2
6900,0.1,0.0,0.0,-0.1,-0.2,-2.0,-12.4
5586,0.0,0.0,-0.0,0.1,0.4,-4.9,-31.8
9461,0.2,0.0,-0.0,-0.2,0.1,-1.2,-7.3
8001,0.1,0.0,-0.0,0.2,-0.1,-4.8,-32.3
5315,0.4,0.0,0.0,0.0,0.3,-5.2,-32.8
8782,0.0,0.0,-0.0,0.3,0.3,-0.7,-3.0
5558,0.0,0.0,-0.0,0.0,0.5,-1.0,-5.8
6338,0.0,0.0,-0.0,0.4,0.2,-3.3,-19.8
9824,-0.1,0.0,-0.0,0.5,0.3,-4.2,-27.6
8969,-0.0,0.0,-0.0,0.0,-0.1,-1.0,-6.3
6949,0.0,0.0,-0.0,-0.2,0.3,-4.2,-27.8
5679,-0.1,0.0,-0.0,0.2,-0.3,-4.8,-30.8
5716,0.1,0.0,-0.0,0.5,-0.2,-2.3,-16.8
8811,0.2,0.0,-0.1,-0.2,-0.4,-0.1,-63.6
6931,-0.1,0.0,0.0,0.1,-0.4,-1.9,-12.1
7154,0.0,0.0,-0.0,-0.0,0.1,-6.2,-36.3
