,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.7400000095367432,0.10000000149011612,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.4785356577166362, 0.5453121859304917, 1.0835655347085427], [0.2661836809075705]]",0.9940000772476196,4.088
1,1.0,0.75,0.75,0.38999998569488525,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.4785356577166362, 0.5453121859304917, 1.0835655347085427], [0.2661836809075705]]",0.7139999866485596,2.52
2,1.0,0.75,0.75,0.3499999940395355,0.10000000149011612,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.4785356577166362, 0.5453121859304917, 1.0835655347085427], [0.2661836809075705]]",0.6899999380111694,2.8789999999999996
3,1.0,0.75,0.75,0.7200000286102295,0.10000000149011612,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.4785356577166362, 0.5453121859304917, 1.0835655347085427], [0.2661836809075705]]",0.9880000352859497,4.388999999999999
4,1.0,0.75,0.75,0.3499999940395355,0.10000000149011612,0.92,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.4785356577166362, 0.5453121859304917, 1.0835655347085427], [0.2661836809075705]]",0.6819999814033508,2.696
5,1.0,0.75,0.75,0.3499999940395355,0.10000000149011612,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,2,"[[0.4785356577166362, 0.5453121859304917, 1.0835655347085427], [0.2661836809075705]]",0.6899999380111694,2.8789999999999996
6,1.0,0.75,0.75,0.75,0.03999999910593033,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.687721670390012, 1.0293311246961712, 0.9718462232035527], [-0.013664388085315504]]",1.0,3.3050000000000006
7,1.0,0.75,0.75,0.5199999809265137,0.03999999910593033,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.687721670390012, 1.0293311246961712, 0.9718462232035527], [-0.013664388085315504]]",0.5440000295639038,2.428
8,1.0,0.75,0.75,0.49000000953674316,0.03999999910593033,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.687721670390012, 1.0293311246961712, 0.9718462232035527], [-0.013664388085315504]]",0.4659999907016754,2.915
9,1.0,0.75,0.75,0.7400000095367432,0.03999999910593033,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.687721670390012, 1.0293311246961712, 0.9718462232035527], [-0.013664388085315504]]",0.972000002861023,3.648999999999999
10,1.0,0.75,0.75,0.5,0.03999999910593033,0.92,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.687721670390012, 1.0293311246961712, 0.9718462232035527], [-0.013664388085315504]]",0.5260000228881836,2.6520000000000006
11,1.0,0.75,0.75,0.49000000953674316,0.03999999910593033,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,1,"[[0.687721670390012, 1.0293311246961712, 0.9718462232035527], [-0.013664388085315504]]",0.4659999907016754,2.915
12,1.0,0.75,0.75,0.7799999713897705,0.10999999940395355,0.98,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.594492694325962, 0.33108333829437153, 1.4018161030511183], [-0.1258241311860166]]",0.968000054359436,3.69
13,1.0,0.75,0.75,0.3700000047683716,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.594492694325962, 0.33108333829437153, 1.4018161030511183], [-0.1258241311860166]]",0.7019999623298645,2.325
14,1.0,0.75,0.75,0.3199999928474426,0.10999999940395355,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.594492694325962, 0.33108333829437153, 1.4018161030511183], [-0.1258241311860166]]",0.6700000166893005,2.512
15,1.0,0.75,0.75,0.7699999809265137,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.594492694325962, 0.33108333829437153, 1.4018161030511183], [-0.1258241311860166]]",0.9899999499320984,3.975
16,1.0,0.75,0.75,0.3700000047683716,0.10999999940395355,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.594492694325962, 0.33108333829437153, 1.4018161030511183], [-0.1258241311860166]]",0.6839999556541443,2.4030000000000005
17,1.0,0.75,0.75,0.3199999928474426,0.10999999940395355,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,counterfactual,0,"[[0.594492694325962, 0.33108333829437153, 1.4018161030511183], [-0.1258241311860166]]",0.6700000166893005,2.512
