,y_hat
2573,False
2028,False
2060,False
3945,False
2212,False
2089,False
3925,False
3629,False
3382,False
3278,False
2092,False
3993,False
3229,False
2049,False
3918,False
2485,False
2094,False
2618,False
3746,False
2114,False
2218,False
3222,False
2373,False
2815,False
2111,False
2474,False
2881,False
2667,False
3505,False
2922,False
2051,False
2553,False
3745,False
3790,False
2690,False
2182,False
3331,False
3911,False
3901,False
3634,False
2800,False
2857,False
3654,False
3865,False
3094,False
3590,False
2944,False
2086,False
3676,False
2074,False
3498,False
3030,False
2763,False
3107,False
3085,False
2149,False
2655,False
2118,False
3220,False
2040,False
2002,False
3216,False
3973,False
2088,False
3263,False
2289,False
3227,False
3772,False
3536,False
3831,False
2942,False
3348,False
3461,False
3686,False
3585,False
2403,False
2380,False
3733,False
3474,False
2983,False
3003,False
2161,False
3340,False
2054,False
2422,False
2623,False
3675,False
3012,False
2083,False
3290,False
2812,False
2521,False
3428,False
3604,False
3042,False
3766,False
2115,False
2260,False
2653,False
2401,False
2941,False
3875,False
3521,False
2245,False
3090,False
3439,False
2364,False
2203,False
2343,False
2525,False
3218,False
3288,False
2420,False
3202,False
3959,False
3597,False
2019,False
3958,False
2921,False
2724,False
2977,False
3975,False
2972,False
2776,False
2466,False
3027,False
2928,False
3877,False
2451,False
2625,False
3599,False
3709,False
3250,False
2736,False
3840,False
2126,False
3361,False
2720,False
3062,False
2135,False
3768,False
2108,False
3562,False
3740,False
2909,False
3515,False
2559,False
2832,False
2907,False
3509,False
2163,False
2994,False
3057,False
2898,False
2048,False
3547,False
2033,False
2551,False
2068,False
2965,False
2398,False
3246,False
2419,False
3047,False
3724,False
2628,False
2301,False
3342,False
3803,False
3468,False
2143,False
2041,False
2217,False
3149,False
2606,False
3757,False
2768,False
2169,False
2103,False
2443,False
3367,False
2147,False
3365,False
2735,False
3309,False
3915,False
3482,False
3253,False
3142,False
2178,False
2560,False
3943,False
2747,False
2008,False
2852,False
2459,False
3000,False
3699,False
2750,False
2434,False
