ix,goal_cost,intv_cost
3914,1.0,4.1
2540,1.0,5.7
2669,1.0,0.9
2896,1.0,0.7
3303,1.0,0.8
3348,0.984,1.1
2869,1.0,1.4
3938,0.958,0.2
2878,1.0,2.1
3371,1.0,3.3000000000000003
3585,1.0,2.3
2834,1.0,2.6
2444,1.0,4.0
2407,1.0,3.4
2204,1.0,1.6
2850,1.0,1.7
2612,1.0,3.1
2409,1.0,5.3999999999999995
2140,1.0,0.6
2930,1.0,2.3
2211,1.0,1.0
3792,1.0,0.9
2478,1.0,1.9000000000000001
3473,1.0,3.1
3423,1.0,1.0
3164,1.0,1.2
3488,0.996,1.5
3293,1.0,0.7
2379,1.0,2.2
2026,1.0,1.1
3311,1.0,0.7
3420,1.0,4.8
3902,1.0,3.3000000000000003
3502,1.0,2.3000000000000003
3392,1.0,5.0
3452,1.0,2.8
3487,1.0,1.2
3652,1.0,0.2
3959,1.0,3.2
2134,1.0,5.2
3824,1.0,0.6
2650,1.0,0.9
3614,1.0,4.1
3110,1.0,0.8
2685,1.0,2.4
3717,1.0,4.9
2290,0.958,6.8
2135,1.0,1.1
2421,1.0,2.9
2892,1.0,1.8
3360,1.0,1.3
2043,1.0,0.4
3031,1.0,1.4
3269,1.0,0.5
2926,1.0,0.4
2077,1.0,0.1
3120,1.0,2.1
3576,1.0,2.5
3413,1.0,1.3
2640,1.0,6.8
3077,1.0,2.2
2870,1.0,4.199999999999999
2283,1.0,0.5
2652,1.0,0.9
3385,1.0,0.7999999999999999
2659,1.0,1.8
3032,1.0,0.4
3441,1.0,0.5
3944,0.962,0.8999999999999999
2496,1.0,2.9
2336,1.0,2.0
3172,1.0,2.0
2298,1.0,4.7
2812,1.0,2.5
2562,1.0,4.6
2495,1.0,3.5
2132,1.0,3.0
3440,1.0,0.4
3249,1.0,2.7
3829,1.0,0.6
3126,1.0,1.6
3730,1.0,0.8
2712,1.0,4.3
3142,1.0,1.4
2456,1.0,3.9000000000000004
2935,1.0,2.7
3870,1.0,1.6
2500,1.0,5.8999999999999995
2487,1.0,1.3
2509,1.0,0.4
3109,1.0,2.5
2605,1.0,0.2
2716,1.0,3.2
2586,1.0,1.6
2013,1.0,3.4
2999,1.0,4.5
3158,1.0,5.4
2530,1.0,0.3
2424,1.0,3.2
3320,1.0,4.2
3642,1.0,0.6
2435,1.0,3.6
3170,1.0,2.8000000000000003
3175,1.0,1.7
3939,1.0,4.2
2592,1.0,0.7
2772,1.0,5.1000000000000005
3400,1.0,5.4
3403,1.0,0.9
3776,1.0,2.4
3053,1.0,0.5
2762,1.0,0.5
3670,1.0,6.1
3635,1.0,2.9
2911,1.0,2.4
2533,1.0,1.4
2814,1.0,1.8
2347,1.0,0.1
3262,1.0,1.6
3091,1.0,0.2
3330,1.0,2.0
2951,1.0,0.6
2389,1.0,0.7
3408,1.0,2.2
3931,1.0,6.0
3155,1.0,3.3000000000000003
3653,1.0,1.4
3363,1.0,3.2
3899,1.0,0.8
2501,1.0,3.6
3357,1.0,0.6
3035,1.0,1.7
2138,1.0,0.1
2742,1.0,3.0
3220,1.0,5.199999999999999
3926,0.954,1.7
3509,1.0,1.6
2922,1.0,0.6
2384,1.0,0.4
3696,1.0,1.2
2307,1.0,5.6
3937,1.0,2.7
2426,1.0,1.4
2785,1.0,4.1
2688,1.0,7.0
2616,1.0,2.8
2580,1.0,5.1
2146,1.0,2.7
2455,1.0,2.5
3066,1.0,0.7
2815,0.994,3.7
2174,1.0,0.5
3253,1.0,0.2
3810,1.0,5.8
2568,1.0,3.8
3252,1.0,1.1
2297,1.0,1.8
2975,1.0,2.2
3365,1.0,4.0
2692,1.0,3.0
2493,1.0,1.8
2773,1.0,2.1
3056,1.0,0.7
3667,1.0,1.4
2001,1.0,3.3
3165,1.0,5.9
2227,1.0,1.6
2339,1.0,1.2
3299,1.0,0.6
3623,1.0,3.7
3176,1.0,0.9
3759,1.0,4.2
3867,1.0,1.1
2361,1.0,2.9
2265,1.0,2.0
3111,1.0,1.8
3217,1.0,2.3000000000000003
3557,1.0,2.9
2357,1.0,5.5
3393,1.0,4.3
3687,1.0,1.4
3910,1.0,1.5
2151,1.0,2.4
2946,1.0,0.1
3307,1.0,4.3
2733,1.0,7.1
2811,1.0,3.6
3140,1.0,3.2
3301,1.0,0.6000000000000001
2367,1.0,1.6
3284,1.0,3.9
3600,1.0,2.6
3018,1.0,1.6
3683,1.0,0.4
2588,1.0,1.6
3038,1.0,0.1
3801,1.0,2.7
3961,1.0,0.2
2714,1.0,5.8
3584,1.0,0.1
