,years_experience,degree,nr_commits,nr_languages,nr_stars
3137,2.0,2.0,2025.0,5.0,13.0
2471,1.0,3.0,1012.0,4.0,18.0
3492,2.0,2.0,2023.0,1.0,15.0
3768,2.0,2.0,2025.0,9.0,16.0
3636,3.0,1.0,3034.0,1.0,10.0
3941,2.0,2.0,2022.0,4.0,11.0
2459,1.0,3.0,1011.0,17.0,18.0
3674,4.0,1.0,4042.0,3.0,12.0
2391,1.0,3.0,1015.0,5.0,23.0
2193,2.0,2.0,2028.0,4.0,16.0
2398,2.0,2.0,2022.0,1.0,13.0
3113,1.0,3.0,1013.0,5.0,15.0
3981,1.0,3.0,1012.0,2.0,12.0
3036,3.0,1.0,33.0,2.0,5.0
3466,4.0,1.0,4042.0,3.0,20.0
3829,1.0,3.0,1016.0,1.0,17.0
3437,3.0,1.0,3033.0,8.0,17.0
3279,2.0,2.0,2025.0,4.0,15.0
3580,3.0,1.0,3036.0,1.0,12.0
3081,2.0,2.0,2030.0,15.0,17.0
3748,2.0,2.0,2021.0,2.0,14.0
3995,1.0,3.0,1014.0,13.0,11.0
2394,3.0,2.0,3039.0,4.0,12.0
2421,2.0,2.0,2024.0,1.0,13.0
3388,4.0,1.0,4044.0,9.0,15.0
3615,1.0,3.0,1017.0,2.0,14.0
3461,1.0,3.0,1014.0,12.0,11.0
2298,4.0,1.0,4044.0,6.0,15.0
3208,1.0,3.0,1012.0,2.0,12.0
2469,2.0,2.0,2027.0,7.0,12.0
3439,1.0,3.0,1020.0,11.0,15.0
2955,2.0,2.0,27.0,3.0,5.0
3512,3.0,1.0,3031.0,3.0,15.0
3825,2.0,2.0,2024.0,3.0,14.0
3989,3.0,1.0,3036.0,2.0,12.0
2308,1.0,3.0,13.0,1.0,8.0
2792,2.0,2.0,2024.0,3.0,13.0
3899,2.0,2.0,2023.0,5.0,12.0
3710,2.0,2.0,2020.0,4.0,18.0
3599,3.0,1.0,3035.0,2.0,15.0
3840,2.0,2.0,2026.0,1.0,12.0
2906,5.0,0.0,5054.0,9.0,14.0
3795,1.0,3.0,1011.0,7.0,13.0
3405,2.0,2.0,2021.0,4.0,15.0
3308,1.0,3.0,1012.0,1.0,14.0
