,years_experience,degree
3137,0.0,2.0
2471,0.0,3.0
3492,1.0,2.0
3768,0.0,2.0
3636,1.0,1.0
3941,0.0,1.0
2459,1.0,3.0
3674,0.0,1.0
2391,0.0,3.0
2193,0.0,2.0
2398,2.0,2.0
3113,0.0,3.0
3981,0.0,3.0
3036,1.0,1.0
3466,1.0,1.0
3829,1.0,3.0
3437,2.0,1.0
3279,1.0,1.0
3580,1.0,1.0
3081,0.0,2.0
3748,0.0,1.0
3995,0.0,2.0
2394,0.0,2.0
2421,0.0,2.0
3388,1.0,1.0
3615,0.0,3.0
3461,0.0,3.0
2298,1.0,1.0
3208,0.0,2.0
2469,0.0,2.0
3439,0.0,3.0
2955,2.0,2.0
3512,2.0,1.0
3825,0.0,2.0
3989,1.0,1.0
2308,0.0,1.0
2792,0.0,2.0
3899,2.0,2.0
3710,0.0,2.0
3599,2.0,0.0
3840,0.0,2.0
2906,2.0,0.0
3795,1.0,2.0
3405,2.0,0.0
3308,0.0,3.0
2346,1.0,1.0
3433,1.0,1.0
3949,1.0,1.0
2733,0.0,1.0
3219,2.0,1.0
3442,0.0,3.0
2719,1.0,3.0
3031,0.0,2.0
2384,0.0,1.0
3303,1.0,3.0
2927,1.0,1.0
2841,0.0,2.0
2863,1.0,2.0
3313,2.0,1.0
3732,0.0,3.0
3477,0.0,2.0
3032,0.0,2.0
2177,1.0,2.0
3964,1.0,1.0
2872,2.0,0.0
2172,0.0,2.0
2125,0.0,2.0
2654,2.0,0.0
3088,0.0,1.0
2646,1.0,3.0
3755,0.0,3.0
2271,0.0,2.0
3361,0.0,2.0
2017,1.0,2.0
2577,2.0,0.0
3638,2.0,1.0
2170,1.0,1.0
3902,0.0,2.0
3753,0.0,1.0
2843,1.0,1.0
2142,0.0,3.0
2425,0.0,3.0
2800,2.0,1.0
3133,2.0,0.0
3828,1.0,1.0
2330,0.0,2.0
3925,2.0,0.0
2665,0.0,1.0
2717,1.0,1.0
3209,1.0,1.0
2573,1.0,3.0
3749,0.0,3.0
2705,1.0,1.0
2448,1.0,1.0
2569,0.0,1.0
2747,1.0,1.0
3834,2.0,2.0
2494,1.0,1.0
2626,0.0,3.0
2651,0.0,3.0
2431,1.0,1.0
2532,3.0,0.0
2820,0.0,1.0
3058,0.0,2.0
2359,1.0,3.0
3285,1.0,3.0
3928,0.0,2.0
3839,1.0,0.0
3047,2.0,0.0
2876,0.0,3.0
3818,0.0,2.0
3429,0.0,3.0
3030,0.0,3.0
2552,0.0,1.0
3802,2.0,0.0
3873,2.0,2.0
2091,0.0,1.0
3630,3.0,1.0
3484,1.0,1.0
3265,2.0,1.0
2476,1.0,2.0
3288,2.0,1.0
2427,1.0,2.0
3441,2.0,0.0
2245,0.0,2.0
3054,0.0,3.0
3067,0.0,1.0
3268,0.0,2.0
3556,0.0,2.0
2946,1.0,2.0
2194,1.0,3.0
3678,1.0,1.0
3022,0.0,1.0
3629,0.0,1.0
3001,0.0,2.0
3333,0.0,2.0
3105,0.0,2.0
3585,1.0,1.0
2661,0.0,2.0
3731,1.0,1.0
2482,1.0,1.0
3483,0.0,2.0
3520,2.0,0.0
2924,1.0,1.0
2185,0.0,2.0
3142,2.0,1.0
2591,1.0,1.0
3877,0.0,3.0
3833,2.0,2.0
3099,1.0,1.0
3645,0.0,3.0
2561,1.0,2.0
3357,0.0,1.0
3883,1.0,1.0
3511,0.0,2.0
3431,2.0,0.0
3015,1.0,2.0
3584,1.0,3.0
2994,1.0,2.0
2259,0.0,2.0
2967,0.0,3.0
2616,1.0,1.0
3160,0.0,2.0
2403,0.0,2.0
2902,1.0,1.0
2478,1.0,1.0
2453,0.0,3.0
3740,0.0,2.0
2498,1.0,1.0
3356,2.0,0.0
3940,0.0,1.0
3764,2.0,0.0
3341,0.0,2.0
2356,1.0,1.0
2671,0.0,2.0
2566,0.0,3.0
2837,0.0,3.0
3363,1.0,1.0
3323,1.0,1.0
3489,0.0,2.0
2191,0.0,2.0
2275,0.0,3.0
2721,0.0,2.0
2871,1.0,2.0
3644,1.0,1.0
3914,0.0,2.0
3682,0.0,1.0
3269,1.0,2.0
2051,1.0,1.0
2828,0.0,3.0
3410,3.0,0.0
3174,0.0,1.0
3016,1.0,1.0
2371,0.0,2.0
2965,2.0,0.0
2184,0.0,3.0
3051,0.0,3.0
3692,0.0,3.0
3547,0.0,1.0
3715,0.0,1.0
