,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.95,0.95,0.98,0.0,0.98,0.98,"[5.0, 5.0]",300.0,0.5,individualized,improvement,8,,0.9800000000000001,11.225
1,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,8,,1.0,0.09714249999999999
2,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,8,,0.9949999999999999,0.09937149999999999
3,1.0,0.95,0.95,0.975,0.0,0.975,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,8,,0.975,10.75
4,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,8,,1.0,0.0941335
5,1.0,0.95,0.95,0.99,0.0,0.99,0.99,"[5.0, 5.0]",300.0,0.5,individualized,improvement,9,,0.99,11.425
6,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,9,,0.683,0.0994615
7,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,9,,0.6849999999999999,0.09884500000000002
8,1.0,0.95,0.95,0.98,0.0,0.98,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,9,,0.9800000000000001,11.025
9,1.0,0.95,0.95,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,9,,0.6809999999999998,0.09853400000000001
10,1.0,0.95,0.95,0.98,0.0,0.98,0.98,"[5.0, 5.0]",300.0,0.5,individualized,improvement,3,,0.9800000000000001,11.575
