,y
2775,1.0
2773,1.0
3674,1.0
3877,1.0
3527,1.0
3521,0.0
2663,1.0
2073,1.0
3000,1.0
3148,1.0
2852,1.0
2077,1.0
3392,1.0
2571,1.0
2143,1.0
2254,1.0
3752,1.0
2045,1.0
3598,1.0
3329,1.0
2865,1.0
2011,1.0
2988,1.0
2117,1.0
2490,1.0
2235,1.0
2860,1.0
3164,1.0
3332,0.0
2682,1.0
3093,1.0
3243,1.0
3002,1.0
3542,1.0
3730,0.0
2082,1.0
2285,1.0
3006,1.0
3337,1.0
2868,1.0
3161,1.0
2449,0.0
2589,1.0
3111,1.0
3333,1.0
3462,1.0
3738,1.0
3107,1.0
2566,1.0
3359,1.0
2623,0.0
3482,1.0
2636,0.0
3885,1.0
2944,1.0
2511,1.0
2835,0.0
3275,1.0
2717,1.0
3791,1.0
3912,1.0
2488,1.0
2231,1.0
2521,0.0
3913,1.0
2307,1.0
3099,0.0
3067,1.0
2380,0.0
3703,1.0
2029,1.0
3268,1.0
2091,1.0
2201,1.0
2495,1.0
3843,1.0
3097,1.0
2655,1.0
3410,1.0
3896,1.0
2904,1.0
3300,1.0
3056,1.0
3176,1.0
2360,1.0
3893,1.0
2398,1.0
2210,1.0
3375,1.0
2508,1.0
2066,1.0
3080,1.0
2758,1.0
3585,1.0
2153,1.0
3503,1.0
3745,1.0
3863,1.0
2373,1.0
3765,1.0
3324,1.0
3580,1.0
2219,1.0
3921,1.0
3007,1.0
2954,0.0
2530,1.0
2200,1.0
2257,1.0
2438,1.0
2391,0.0
3769,1.0
3170,1.0
3660,1.0
3495,0.0
3292,1.0
3330,0.0
2456,1.0
2630,1.0
2906,1.0
3188,1.0
3711,1.0
3883,1.0
2991,1.0
3746,1.0
3168,1.0
2012,1.0
2701,1.0
3063,1.0
2668,1.0
3772,1.0
2534,1.0
3909,1.0
2669,1.0
3096,1.0
2720,1.0
3400,1.0
3412,1.0
2479,1.0
3189,1.0
2393,1.0
2244,1.0
2606,1.0
3427,1.0
2551,1.0
2611,1.0
2827,1.0
2050,1.0
2809,1.0
2603,1.0
2326,0.0
2378,1.0
3405,1.0
3242,1.0
3654,1.0
3757,0.0
2255,1.0
2888,0.0
2024,1.0
2192,1.0
3907,1.0
2068,1.0
2301,1.0
2790,1.0
3861,1.0
2445,1.0
3701,1.0
2175,1.0
2683,0.0
2107,1.0
3514,1.0
2288,0.0
2874,1.0
3916,1.0
3696,1.0
3798,1.0
2009,1.0
2741,1.0
2471,1.0
2546,1.0
3013,1.0
2208,1.0
3239,1.0
2896,1.0
3939,0.0
2756,1.0
3116,1.0
2195,1.0
3790,1.0
3536,1.0
3974,1.0
2970,1.0
2529,1.0
3736,1.0
2997,1.0
3455,0.0
3567,1.0
2419,1.0
3374,0.0
2771,1.0
