,0
948,0.0
651,0.0
735,0.0
994,0.0
625,0.0
926,0.0
755,0.0
608,1.0
753,0.0
914,0.0
569,0.0
880,0.0
555,0.0
822,0.0
897,1.0
883,0.0
969,0.0
613,0.0
932,1.0
725,0.0
708,1.0
580,1.0
763,0.0
704,0.0
966,0.0
712,0.0
544,0.0
976,0.0
557,0.0
952,0.0
641,0.0
713,0.0
636,0.0
617,0.0
950,0.0
638,0.0
807,0.0
804,0.0
923,0.0
728,0.0
702,0.0
850,0.0
762,1.0
723,0.0
551,0.0
837,0.0
938,0.0
666,0.0
796,0.0
785,0.0
737,0.0
549,1.0
900,0.0
718,0.0
648,0.0
844,0.0
957,0.0
799,0.0
756,0.0
852,0.0
815,1.0
937,0.0
974,0.0
696,0.0
865,0.0
949,0.0
519,1.0
921,0.0
536,0.0
684,1.0
835,0.0
867,0.0
507,0.0
990,1.0
701,0.0
588,0.0
683,0.0
811,1.0
902,0.0
861,0.0
541,0.0
977,0.0
633,1.0
699,1.0
786,1.0
920,0.0
655,0.0
680,0.0
909,1.0
946,0.0
663,0.0
838,0.0
577,1.0
614,0.0
710,0.0
812,0.0
767,1.0
793,0.0
739,0.0
757,1.0
