ix,goal_cost,intv_cost
587,0.952,3.5
583,0.962,3.5
754,0.964,5.6
926,0.956,3.1
617,0.958,3.9
968,0.9599999785423279,2.5
670,0.962,3.4000000000000004
769,0.952,4.9
645,0.952,1.8
815,0.958,3.3
954,0.9559999704360962,3.5
811,0.956,3.0
693,0.976,1.7
592,0.9539999961853027,5.0
837,0.954,2.5
906,0.956,1.3
671,0.9580000042915344,3.0
839,0.956,3.8
690,0.9639999866485596,1.5
649,0.966,3.7
844,0.952,4.6
857,0.964,3.9
537,0.954,2.7
549,0.956,5.1000000000000005
809,0.962,1.3
877,0.9639999866485596,3.5
891,0.976,2.9
840,0.956,2.7
561,0.9520000219345093,2.5
975,0.962,4.0
531,0.964,2.3
603,0.97,2.3
984,0.956,4.6
651,0.958,4.2
658,0.954,3.1
792,0.952,2.4000000000000004
925,0.958,3.5
869,0.956,0.9
805,0.956,2.1
977,0.9520000219345093,2.0
766,0.954,3.7
974,0.964,1.1
553,0.962,1.0
756,0.964,3.7
675,0.954,1.4
814,0.9559999704360962,3.0
878,0.962,3.9
722,0.956,1.6
730,0.96,4.9
911,0.956,5.1
665,0.9539999961853027,2.5
979,0.958,5.6
599,0.954,3.3000000000000003
704,0.954,3.2
803,0.976,1.6
929,0.956,1.4
922,0.966,3.4
614,0.96,3.9
683,0.952,3.9
712,0.954,3.6999999999999997
579,0.954,2.4000000000000004
646,0.956,2.6
856,0.966,1.3
622,0.956,2.7
843,0.958,2.9
955,0.962,3.0
602,0.9559999704360962,2.0
995,0.952,3.4000000000000004
961,0.958,3.1
543,0.9620000123977661,2.0
552,0.954,2.9
851,0.954,3.0
988,0.96,3.3
870,0.954,3.4
679,0.958,3.6
950,0.964,1.3
750,0.968,2.2
514,0.956,5.199999999999999
920,0.952,1.8
751,0.9539999961853027,3.0
513,0.96,2.8000000000000003
818,0.96,4.1
559,0.958,4.2
848,0.968,5.3999999999999995
775,0.96,2.5
506,0.956,3.4
551,0.952,3.8
510,0.9539999961853027,4.0
547,0.96,3.8
793,0.964,1.3
936,0.956,4.2
912,0.976,1.7
717,0.968,4.4
942,0.964,2.3
886,0.968,2.8
577,0.958,2.8000000000000003
838,0.962,3.7
689,0.964,2.9000000000000004
580,0.9520000219345093,4.0
565,0.962,3.6999999999999997
