,0
1734,1.0
1284,1.0
1071,1.0
1560,1.0
1681,1.0
1203,1.0
1769,1.0
1274,1.0
1342,1.0
1288,1.0
1364,1.0
1824,1.0
1030,1.0
1289,1.0
1801,1.0
1994,1.0
1906,1.0
1119,1.0
1659,1.0
1010,1.0
1237,1.0
1484,1.0
1725,1.0
1391,1.0
1884,1.0
1290,1.0
1942,1.0
1900,1.0
1865,1.0
1631,1.0
1723,1.0
1711,1.0
1026,1.0
1561,1.0
1687,1.0
1356,1.0
1492,1.0
1950,1.0
1667,1.0
1225,1.0
1641,1.0
1699,1.0
1870,1.0
1717,1.0
1938,1.0
1679,1.0
1827,1.0
1316,1.0
1029,1.0
1302,1.0
1973,1.0
1055,1.0
1934,1.0
1077,1.0
1470,1.0
1872,1.0
1382,1.0
1871,1.0
1184,1.0
1632,1.0
1072,1.0
1536,1.0
1433,1.0
1346,1.0
1057,1.0
1617,1.0
1412,1.0
1469,1.0
1385,1.0
1823,1.0
1267,1.0
1198,1.0
1562,1.0
1568,1.0
1764,1.0
1569,1.0
1650,1.0
1856,1.0
1528,1.0
1475,1.0
1196,1.0
1657,1.0
1097,1.0
1399,1.0
1213,1.0
1452,1.0
1757,1.0
1007,1.0
1162,1.0
1285,1.0
1883,1.0
1420,1.0
1778,1.0
1855,1.0
1170,1.0
1648,1.0
1242,1.0
1921,1.0
1096,1.0
1427,1.0
