,h_post,h_post_individualized
1528,0.5286209,
1384,0.5891821,
1477,0.87200475,
1703,0.9170161,
1501,0.59892505,
1351,0.50440186,
1863,0.5935129,
1995,0.58246815,
1512,0.76871246,
1444,0.8420774,
1137,0.64376104,
1640,0.78225845,
1339,0.5017351,
1166,0.93357897,
1975,0.5496556,
1180,0.8005068,
1217,0.5256386,
1380,0.68824685,
1494,0.5518172,
1885,0.64520067,
1335,0.6000317,
1911,0.7971925,
1620,0.75669146,
1941,0.5193922,
1329,0.5013813,
1845,0.87246776,
1227,0.8484207,
1084,0.5662984,
1379,0.91541326,
1966,0.7211922,
1288,0.5438241,
1164,0.6288183,
1588,0.90184385,
1533,0.51273066,
1024,0.58159256,
1759,0.57987744,
1683,0.69277066,
1636,0.57394993,
1423,0.83685803,
1402,0.54158235,
1320,0.71212846,
1159,0.609568,
1570,0.7474096,
1080,0.66042155,
1148,0.7201292,
1491,0.5618844,
1946,0.70704937,
1686,0.9168013,
1399,0.7392773,
1776,0.54563975,
1669,0.8618446,
1109,0.75783587,
1449,0.8021446,
1914,0.93574905,
1412,0.56731963,
1436,0.72688943,
1515,0.7395342,
1717,0.60744643,
1895,0.6393674,
1881,0.7595523,
1685,0.5213901,
1427,0.63718307,
1154,0.53634167,
1791,0.59835386,
1467,0.6221177,
1882,0.6687296,
1319,0.5547759,
1576,0.6502354,
1906,0.7548434,
1246,0.51821065,
1230,0.63546604,
1043,0.59514594,
1805,0.43210906,
1614,0.5832833,
1862,0.5895998,
1676,0.5180561,
1117,0.62411875,
1275,0.48577,
1215,0.55909675,
1046,0.53466153,
1127,0.57908404,
1446,0.524802,
1828,0.734311,
1204,0.8697496,
1337,0.6045309,
1369,0.7178528,
1142,0.8122266,
1775,0.6542345,
1074,0.86781573,
1284,0.6815182,
1785,0.78910476,
1992,0.8204659,
1009,0.6355734,
1149,0.31615672,
1714,0.5841228,
1555,0.6178978,
1786,0.5383458,
1378,0.6595896,
1218,0.5329664,
1270,0.647339,
