,u_x1,u_x2,u_x3,u_y
200,-0.03893408,-1.5985888,0.048375636,0.9418775
201,0.5247934,-0.9879533,0.15109663,0.5698509
202,-0.36588278,0.9880075,-0.113213494,0.29004514
203,-1.0920419,0.64963657,-0.1844687,0.124465585
204,-1.6361685,-0.608017,-0.059426367,0.35325944
205,-0.8061265,1.5525208,-0.17190854,0.4285543
206,1.0465373,-0.11916334,0.03428063,0.6104404
207,-1.1861982,0.080508396,0.22284761,0.0914675
208,1.6330411,-0.26556176,0.018273806,0.41650975
209,0.47176918,-0.08548777,-0.011420074,0.5053824
210,-0.76168287,-0.06848826,-0.115262404,0.24484408
211,1.5542212,-0.49459183,-0.07412393,0.46407318
212,0.9004832,-0.63778454,0.04372373,0.101257086
213,-1.0998068,0.54076135,-0.04079264,0.54724586
214,-0.4605455,1.4456172,0.0074855736,0.99439657
215,0.4946133,1.1354998,-0.022619655,0.909652
216,0.4095732,-1.5856835,0.05370602,0.9772742
217,1.4613258,-0.85597557,-0.0604373,0.22487426
218,-2.302296,-0.57111436,0.016774056,0.3184992
219,0.36003944,0.5065117,0.10399838,0.7050142
220,-0.3700593,1.0967486,-0.032510012,0.18444419
221,-0.09833781,0.85933876,0.19665691,0.12539804
222,-0.007714765,0.34914005,0.09805226,0.24728584
223,-0.40902197,0.37871572,-0.07385252,0.57367134
224,1.1552062,0.20790732,-0.034446713,0.94449735
225,0.03329254,1.0066527,0.06635726,0.14360142
226,-0.06906274,-0.25854203,0.0033203443,0.448236
227,0.081425466,2.6821048,0.23383136,0.9790877
228,-1.3343939,-0.63342464,-0.085251786,0.58944726
229,1.4775957,-1.6612164,-0.040571302,0.8187032
230,2.6974502,-1.5631574,0.044945925,0.1810751
231,-1.8072878,-0.14988917,-0.06006307,0.48651814
232,0.14999057,2.054201,0.09051179,0.4407047
233,1.5819864,0.5263204,0.07200273,0.66364276
234,-0.08160789,1.0487113,-0.081058115,0.41621113
235,-0.9673814,-0.0008820224,-0.23870373,0.23162627
236,-1.0479335,-0.13506825,0.035109423,0.8826513
237,0.025601612,-0.79861915,-0.10795611,0.89312243
238,0.4345385,-0.8808303,-0.076438345,0.6011641
239,-0.3793124,1.1575397,0.22116403,0.54994285
240,-0.35948968,-0.06977145,0.036125477,0.7524507
241,0.4117371,0.8847213,-0.17296964,0.27050018
242,0.29331356,-0.9358905,0.045116436,0.039858818
243,-0.03575847,0.027235499,-0.07708531,0.20384371
244,1.2265637,1.8612047,0.007327277,0.7462946
245,0.49956524,-0.3810961,0.03144372,0.451244
246,0.35903344,0.432674,0.010880014,0.8136935
247,1.8816026,0.35959664,-0.04202245,0.9277835
248,0.22371644,-1.5192605,-0.08674451,0.4477414
249,1.8618402,-2.6421216,0.014653618,0.13125479
250,-1.2877176,0.090766,-0.016513994,0.09769356
251,0.1715793,1.5802991,0.06763667,0.8796897
252,0.6215098,-2.132251,0.06094197,0.49713278
253,1.8115597,-0.049173933,-0.12828623,0.39809918
254,-1.5435559,-0.44612312,-0.03297932,0.11324239
255,2.1219919,-1.4660124,0.06723078,0.24232578
256,1.1021463,-0.08328395,0.056180667,0.347705
257,1.1888683,-0.6288007,0.07294923,0.062351346
258,-0.2370462,0.47292876,0.076573215,0.91767156
259,-0.13633004,2.6779954,-0.0017809846,0.9290551
260,0.095670775,1.9513968,0.04964701,0.06497514
261,-0.63302475,-0.9434981,0.03509096,0.70488393
262,1.2215132,1.2674389,-0.047382034,0.56414807
263,0.16327927,1.1648681,-0.04191118,0.55822897
264,0.27245176,1.0039238,0.03983618,0.34672654
265,-0.7426948,0.55083054,-0.0052421144,0.29897952
266,1.0159494,0.8374691,-0.09397089,0.19794023
267,-1.3096449,-0.059190854,0.107838385,0.2763884
268,-0.8662299,-0.97188896,-0.07978597,0.33057165
269,-0.9470304,1.3915583,-0.049400877,0.38408422
270,-0.6692044,-0.9697496,-0.1586297,0.9499048
271,-1.2147204,-1.3964664,0.08023907,0.4953314
272,-0.72371113,-0.67871743,0.026871184,0.4234426
273,0.44670463,-0.2672677,0.07084053,0.377913
274,1.2364647,0.38654348,0.10496044,0.5743326
275,-0.5417998,-2.3974984,-0.08044962,0.9789833
276,0.8343154,0.09706732,0.13591596,0.5271075
277,0.5563364,0.5824752,0.14080986,0.6746603
278,1.8109494,0.65222406,-0.036758687,0.62216914
279,-0.44670808,1.078279,0.06625082,0.19890904
280,0.59050286,-1.8109224,-0.16565321,0.7712215
281,0.9419866,-0.5817133,0.10421745,0.62578917
282,-0.38212803,1.4174865,-0.04860271,0.13400936
283,1.7104472,-0.3173428,-0.083982274,0.91406536
284,1.0758251,-0.04926758,-0.034460604,0.78749514
285,1.1935744,0.9464866,-0.10062464,0.7965561
286,0.37690607,-0.4781468,-0.056869354,0.8014649
287,-0.76040983,1.1505905,0.09001135,0.47257364
288,-1.0066435,0.8493092,0.19664577,0.9251076
289,-0.60912526,-0.0725299,-0.023769198,0.29455674
290,0.75128365,0.41752008,0.014629121,0.14673984
291,-0.6105137,-0.18235813,0.033465683,0.960441
292,1.5778477,-0.20177397,-0.05987808,0.42207265
293,-2.188825,-0.07744093,0.12783685,0.49688745
294,-0.09712572,-0.63282067,0.08015837,0.9638815
295,1.6314391,-2.7200847,0.049871605,0.4423921
296,-0.58515275,-2.5089204,0.09678542,0.034366965
297,0.013509539,0.7527213,0.10243737,0.36417484
298,-0.02606448,0.013074727,-0.053862263,0.025206923
299,1.2052417,-0.17981754,0.11663063,0.06699574
300,0.22364472,-0.90997124,-0.04608127,0.14536917
301,-0.7274315,1.2603145,-0.025527764,0.101071596
302,1.928232,-0.13404544,-0.009698732,0.14948595
303,-0.8143716,0.0261833,-0.12159648,0.6400595
304,2.108836,-0.53431314,0.04049272,0.517931
305,1.9568456,0.22629572,-0.13391583,0.66222274
306,0.83697486,1.9561647,-0.09996796,0.70704305
307,0.06321907,0.76618016,0.026751747,0.84977293
308,0.8237551,0.17620502,-0.006899086,0.366799
309,-0.7817942,-1.0974301,0.11030533,0.040068626
310,1.0664911,0.27902618,0.035050474,0.4628446
311,-1.8317443,0.6521302,0.06357086,0.33020067
312,-0.3546927,0.1522719,-0.037648983,0.94611025
313,-1.7547342,-1.454191,-0.046641093,0.50750494
314,0.022597367,-0.36619142,0.021864066,0.93396187
315,-0.71298635,0.34620857,-0.09985312,0.8655443
316,0.4875896,1.2310133,0.13545369,0.60064363
317,1.3143401,-0.034101136,-0.069171175,0.97358227
318,1.3672055,-0.8006032,0.020688241,0.3479669
319,0.2010197,0.23810339,-0.15118252,0.53556466
320,2.278274,-0.68880975,0.109489836,0.9309318
321,-1.1629431,0.4355384,0.046910133,0.00858736
322,0.2848166,-0.7727113,0.05536734,0.5674796
323,-0.93923545,-0.40825796,-0.06571286,0.35136878
324,0.9256336,-1.7568543,0.18267061,0.27454543
325,0.8283891,0.46820453,-0.176638,0.11123252
326,-0.95700073,-1.0611757,0.08852115,0.45020163
327,-0.36888003,-1.8698653,0.0018490503,0.5201882
328,-1.1081599,-1.6619614,-0.0077103763,0.8162614
329,0.00636783,-2.1075466,-0.07501139,0.46254802
330,2.371111,-0.92094827,-0.10095926,0.8815386
331,0.585493,1.7463524,0.11381211,0.22378719
332,1.2367824,1.5532221,0.32234296,0.15507817
333,-0.18529111,0.28621534,-0.24855804,0.3390169
334,0.6803879,-0.09089307,0.029408786,0.4541484
335,-0.4892105,-1.0501503,0.0130356625,0.7682977
336,0.4043032,0.0046944497,0.025441749,0.9503881
337,-0.21722682,1.2564929,-0.13742219,0.6873487
338,0.33653176,0.19000089,0.009084131,0.6980351
339,-0.13687718,-0.75093484,-0.02630414,0.24555933
340,-0.8225502,-1.680467,-0.21405004,0.07126403
341,0.046833478,0.035681177,0.007242787,0.62837803
342,-0.99924135,1.4984984,-0.054903474,0.65537524
343,0.108330324,-0.8864888,-0.03615417,0.13565493
344,-0.65198517,2.257288,-0.021841405,0.16219807
345,-0.4574021,1.7146481,0.10244515,0.98777115
346,0.9640273,-1.0622703,0.14546819,0.6276647
347,0.43702027,-1.8405404,-0.04521933,0.48147368
348,0.95666754,-0.50462806,-0.14762817,0.9766735
349,1.1162975,-1.0477562,0.038435806,0.5188136
350,-0.082102284,-1.6478883,-0.10176293,0.97120595
351,1.0768095,0.5402375,0.09127294,0.26970732
352,-0.035484284,-0.81243896,-0.031524464,0.48435235
353,0.4421922,0.6706063,-0.03337571,0.035699368
354,2.3948057,-0.69857705,0.049446475,0.78951406
355,-2.0639422,1.6048703,0.09504984,0.15519977
356,-2.243668,1.1205198,0.16097395,0.676306
357,-0.7570108,0.82088727,-0.0037383009,0.9678
358,-0.6918233,0.21966265,0.06083371,0.15922189
359,0.16273056,-0.56547296,-0.15323566,0.4162569
360,0.33349854,0.87056977,-0.08775182,0.4518863
361,-0.41166994,-0.22048846,-0.07441038,0.5792984
362,1.6865791,-0.14726941,0.13146137,0.3024739
363,0.76697904,-0.2856063,0.03933197,0.62787104
364,0.5485309,0.38662428,0.04789699,0.22747469
365,0.30633137,-1.8890886,0.016657941,0.6720289
366,-0.9360401,-0.2551569,-0.051651295,0.29936528
367,0.2602861,-0.6863045,-0.30692357,0.90240014
368,-0.48999268,0.14525233,0.073168024,0.35072982
369,0.043082267,-1.6372292,0.035941403,0.8561392
370,-0.87452805,0.15447362,0.08301591,0.22176433
371,1.4540005,0.55331117,-0.017170895,0.8064705
372,1.52685,0.8972769,0.04391901,0.11232698
373,1.3423896,-1.2366982,-0.0023406618,0.14198852
374,-0.36772949,-0.39500535,-0.024820583,0.29085505
375,-0.376095,1.7599286,0.060973275,0.5008131
376,-0.89795613,-0.31807443,-0.010017588,0.5114522
377,-0.60910517,0.7637354,-0.09154686,0.32738817
378,-1.3107108,-1.4925097,-0.0037271474,0.520759
379,-0.72720957,-0.9220127,-0.037974495,0.1260159
380,-0.2529543,1.1675147,-0.13662577,0.2123928
381,1.1631502,-0.14296806,0.051390857,0.8743814
382,-0.35320032,1.0583639,0.05366816,0.7450409
383,0.58525646,-0.25353903,-0.047607314,0.68799984
384,1.3507111,-1.2142463,-0.10406991,0.52660704
385,0.6227057,0.22727531,-0.012548286,0.40501964
386,-0.32659402,0.59112656,0.046232563,0.61884606
387,-0.588548,1.7218572,-0.0037282836,0.58564615
388,1.1255013,0.34734336,0.103070535,0.96338713
389,-0.28711528,-2.2593682,-0.043699775,0.7349329
390,-1.1068263,-0.57735205,0.09449796,0.56932664
391,-1.0061512,2.4436104,0.069811784,0.13137853
392,-0.66030407,0.1066593,0.12155129,0.8056189
393,1.6877463,0.85986066,0.040112942,0.3718102
394,0.7678948,1.0495946,0.06077465,0.048484325
395,-0.68343705,1.1021758,0.04051591,0.27372575
396,1.2173964,-0.3196269,-0.07227626,0.45977724
397,-0.5091413,-0.72137105,0.10535085,0.12252796
398,0.58499795,0.30345398,0.09903553,0.7236258
399,-1.0239346,0.15384133,-0.25478297,0.84157753
