,y
2601,1.0
3190,0.0
2237,0.0
3741,0.0
3022,0.0
2010,0.0
3779,0.0
3891,0.0
3055,1.0
2193,0.0
3323,0.0
3835,0.0
2184,0.0
3218,0.0
3969,0.0
3077,0.0
3266,0.0
2151,0.0
2834,0.0
2290,0.0
2860,0.0
3507,0.0
3168,0.0
2741,0.0
2855,0.0
2198,1.0
3325,0.0
3768,1.0
3148,0.0
3784,1.0
2055,0.0
3498,0.0
3600,0.0
3624,0.0
2294,0.0
2552,0.0
3118,0.0
2679,0.0
2687,0.0
3652,0.0
2699,0.0
2430,0.0
2635,0.0
3513,1.0
2177,0.0
2128,0.0
2476,0.0
3840,0.0
2206,0.0
3441,0.0
3038,0.0
3888,0.0
2092,0.0
2164,0.0
3122,0.0
3322,1.0
3916,0.0
3397,0.0
2328,1.0
2162,0.0
3797,0.0
3812,1.0
2830,1.0
2057,0.0
3782,1.0
3201,0.0
2383,1.0
2195,0.0
2628,1.0
2613,0.0
2823,0.0
2795,0.0
3602,0.0
2033,0.0
2421,0.0
3002,0.0
2651,0.0
2708,0.0
2446,0.0
2175,0.0
2691,0.0
3098,0.0
3841,0.0
3846,0.0
2649,0.0
3488,1.0
2551,0.0
2371,1.0
3306,1.0
3803,0.0
3126,0.0
2968,0.0
2029,0.0
3131,0.0
3020,0.0
3170,0.0
2501,0.0
2963,0.0
3673,1.0
2605,0.0
2289,0.0
2898,0.0
3809,0.0
3545,0.0
3013,0.0
2541,0.0
3182,0.0
2916,0.0
3011,0.0
3540,0.0
2937,0.0
2413,0.0
2180,0.0
3776,0.0
3668,0.0
3781,0.0
3979,1.0
3550,0.0
2903,0.0
3447,0.0
3766,0.0
2662,0.0
2238,0.0
2321,0.0
2241,0.0
2274,0.0
2119,0.0
3971,0.0
3473,0.0
3180,0.0
3516,0.0
2632,0.0
3638,0.0
3089,1.0
3634,0.0
3452,0.0
3751,0.0
3789,0.0
2910,0.0
3494,0.0
2565,0.0
3146,0.0
3690,1.0
3930,0.0
2145,0.0
2881,0.0
3649,0.0
2718,0.0
2402,1.0
2239,0.0
2287,0.0
3658,0.0
3031,0.0
2404,0.0
2536,0.0
3696,0.0
3674,0.0
2663,0.0
2928,0.0
3876,0.0
2788,1.0
3945,1.0
2313,0.0
3258,0.0
2567,0.0
3526,0.0
2499,0.0
3542,0.0
3994,0.0
2070,0.0
2626,0.0
3451,1.0
3643,0.0
3417,0.0
3242,0.0
3358,0.0
3284,0.0
3462,0.0
3007,0.0
2607,0.0
3708,0.0
2116,0.0
3291,0.0
2813,0.0
3737,0.0
3633,0.0
3601,0.0
3595,0.0
3481,1.0
3272,0.0
3004,0.0
2434,1.0
2346,0.0
3299,0.0
3268,0.0
3138,0.0
3905,1.0
2887,0.0
2441,0.0
2722,0.0
