,y
339,1.0
402,1.0
416,0.0
331,0.0
311,1.0
478,1.0
472,1.0
410,0.0
400,0.0
295,0.0
404,1.0
432,1.0
413,1.0
476,1.0
441,1.0
492,1.0
315,1.0
253,1.0
307,1.0
449,1.0
454,1.0
491,0.0
419,1.0
395,1.0
300,1.0
348,1.0
422,1.0
499,0.0
420,1.0
255,1.0
327,1.0
494,1.0
263,0.0
332,0.0
308,1.0
421,1.0
498,1.0
288,1.0
382,1.0
418,0.0
445,1.0
462,1.0
480,1.0
442,0.0
364,1.0
374,1.0
465,1.0
275,1.0
305,1.0
335,1.0
363,1.0
290,1.0
426,1.0
251,1.0
268,1.0
409,0.0
477,0.0
302,1.0
469,1.0
485,1.0
287,1.0
328,1.0
458,0.0
299,1.0
429,1.0
457,0.0
282,1.0
273,1.0
274,0.0
390,1.0
254,1.0
258,1.0
408,1.0
379,1.0
298,0.0
357,1.0
289,1.0
310,0.0
371,1.0
351,1.0
414,1.0
424,1.0
281,1.0
347,1.0
271,0.0
434,1.0
470,1.0
350,1.0
484,1.0
265,1.0
471,1.0
250,1.0
279,0.0
496,0.0
320,0.0
257,1.0
423,1.0
438,1.0
466,0.0
314,1.0
