,0
1805,0.0
1243,0.0
1761,0.0
1081,0.0
1384,0.0
1816,0.0
1351,0.0
1457,0.0
1073,0.0
1270,0.0
1811,0.0
1336,0.0
1936,0.0
1260,0.0
1915,0.0
1994,0.0
1248,0.0
1412,0.0
1026,0.0
1875,0.0
1521,0.0
1792,0.0
1980,0.0
1454,0.0
1246,0.0
1185,0.0
1570,0.0
1451,0.0
1807,0.0
1037,0.0
1861,0.0
1364,0.0
1672,0.0
1406,0.0
1431,0.0
1925,0.0
1074,0.0
1501,0.0
1878,0.0
1804,0.0
1390,0.0
1127,0.0
1966,0.0
1996,0.0
1800,0.0
1799,0.0
1714,0.0
1152,0.0
1566,0.0
1220,0.0
1287,0.0
1484,0.0
1493,0.0
1147,0.0
1855,0.0
1510,0.0
1918,0.0
1154,0.0
1671,0.0
1209,0.0
1872,0.0
1430,0.0
1464,0.0
1171,0.0
1044,0.0
1658,0.0
1104,0.0
1906,0.0
1113,0.0
1829,0.0
1286,0.0
1135,0.0
1166,0.0
1685,0.0
1971,0.0
1217,0.0
1897,0.0
1063,0.0
1472,0.0
1708,0.0
1882,0.0
1567,0.0
1881,0.0
1757,0.0
1779,0.0
1880,0.0
1025,0.0
1640,0.0
1911,0.0
1285,0.0
1068,0.0
1177,0.0
1480,0.0
1788,0.0
1225,0.0
1808,0.0
1677,0.0
1542,0.0
1582,0.0
1421,0.0
