,x1,x2
3913,2.1,3.0
3474,1.0,0.0
3086,1.2,-0.0
2017,2.0,0.0
2493,1.4,-0.0
2674,1.3,-0.0
3376,0.5,0.9
2279,0.8,1.8
3989,2.0,0.0
2294,1.2,0.0
3008,2.0,-0.0
3406,1.9,4.2
2067,1.9,3.1
2889,1.4,0.0
2695,2.4,-0.0
2550,1.6,-0.0
3945,1.4,2.3
2171,3.2,5.2
2191,2.1,4.2
2576,2.1,3.0
3079,1.3,0.0
2955,0.3,5.2
3556,0.1,2.3
2531,1.8,-0.0
2223,1.4,2.8
2149,1.9,-0.0
3813,0.9,2.1
3294,1.8,2.6
3594,1.9,-0.0
2385,2.0,-0.0
3109,3.2,4.2
3905,2.0,0.0
2063,1.2,0.0
3209,2.7,2.1
3225,1.4,-0.0
3154,3.5,0.0
3185,1.6,0.0
2799,1.3,-0.0
3636,2.0,0.0
2082,0.8,2.6
3096,1.0,-0.0
2858,2.1,0.8
3435,1.1,0.0
2979,1.1,-0.0
3540,3.9,-0.0
3937,2.3,-0.0
3892,0.8,0.0
3661,0.9,0.0
2035,2.0,-0.0
2344,0.8,0.0
2362,1.6,-0.0
3929,2.8,-0.0
2268,1.5,3.1
3372,1.2,0.0
2196,2.3,0.0
2468,2.0,3.0
3590,1.9,6.6
3881,0.7,2.6
2377,0.3,1.3
3023,1.3,-0.0
3931,2.8,3.5
2355,1.3,0.0
3793,2.1,0.0
3042,0.2,2.1
3503,1.9,-0.0
3970,1.6,0.0
2786,2.6,-0.0
2994,1.1,-0.0
3395,1.3,2.3
3255,2.6,0.0
3451,1.5,0.0
2483,1.8,0.0
3808,2.0,-0.0
3057,2.2,0.0
2412,1.3,0.0
2943,1.1,0.0
3612,1.3,-0.0
3384,1.2,-0.0
3816,2.3,3.3
3763,2.6,0.0
2221,1.4,-0.0
3981,2.2,2.6
3113,0.0,2.3
2511,1.9,0.0
3053,3.3,3.5
3520,1.1,0.0
2246,2.4,2.6
2932,4.1,4.1
3951,1.3,4.7
2109,2.5,-0.0
3983,1.5,2.6
3273,1.3,0.0
2181,2.0,-0.0
2469,3.3,2.1
3140,2.8,2.6
2940,1.9,-0.0
2006,0.3,1.9
2703,0.1,3.1
3643,1.8,1.9
2635,1.8,2.8
3389,2.4,-0.0
2904,1.2,2.6
3780,2.1,1.8
2507,2.8,-0.0
3689,1.7,0.0
2920,2.5,4.8
3519,2.2,0.0
3235,1.5,-0.0
3692,2.0,-0.0
2005,2.8,-0.0
3557,2.7,0.0
2124,2.4,0.0
3437,2.4,-0.0
3367,0.9,0.0
2386,1.5,0.0
3202,0.5,2.6
2628,1.2,-0.0
2612,1.8,-0.0
2431,1.8,0.0
2460,0.4,2.1
3186,1.4,-0.0
2367,1.0,-0.0
2457,1.3,-0.0
3398,2.6,-0.0
2518,1.8,0.0
2289,1.0,0.0
2030,2.6,1.2
3789,1.8,-0.0
2141,2.5,-0.0
2219,1.4,-0.0
2748,1.3,1.9
2625,2.0,-0.0
2208,3.1,0.0
3017,1.7,-0.0
3093,0.4,2.0
2924,1.4,-0.0
3925,1.2,0.0
2808,1.0,-0.0
3538,1.5,0.0
2020,1.0,-0.0
2693,1.6,-0.0
2106,1.1,0.0
3760,1.8,-0.0
2948,1.7,3.3
3901,0.9,4.2
2160,1.2,0.0
3353,2.4,0.0
3668,1.2,0.0
2234,2.5,4.7
3669,0.4,2.1
2964,1.6,0.0
3499,2.1,3.1
3638,2.0,1.5
3819,1.6,0.0
2463,1.3,0.0
2654,3.6,3.6
2152,1.5,0.0
2671,1.6,-0.0
2973,1.4,2.6
3938,1.3,0.0
3382,1.4,0.0
2396,0.0,1.8
3377,1.3,-0.0
2956,0.9,2.1
2093,1.7,-0.0
3073,1.4,-0.0
3238,2.6,3.0
3064,2.0,0.0
2618,1.2,0.0
2990,1.0,0.0
2326,2.9,3.1
2745,1.9,0.0
3313,0.7,1.3
3337,2.6,3.6
3645,2.7,0.0
2496,2.4,4.1
3873,1.4,-0.0
3022,1.5,-0.0
2873,1.4,2.1
3680,1.9,4.2
3799,3.6,5.5
3021,1.3,1.8
2631,1.4,-0.0
3796,1.4,0.0
3912,0.2,2.1
3977,0.9,1.3
2089,1.9,0.0
3149,1.0,0.0
3478,2.6,-0.0
2038,1.4,2.6
2724,1.9,-0.0
2374,2.0,0.0
3836,2.8,-0.0
3161,1.5,0.0
2872,2.5,-0.0
3639,1.4,-0.0
2443,1.9,0.0
3542,1.0,-0.0
2337,1.6,3.6
3385,1.7,0.0
