,y_hat
463,False
406,False
381,False
329,False
260,False
416,False
451,False
453,False
342,False
359,False
494,False
439,False
465,False
301,False
334,False
337,False
360,False
380,False
410,False
419,False
492,False
441,False
289,False
454,False
379,False
437,False
497,False
356,False
341,False
474,False
398,False
448,False
458,False
348,False
371,False
250,False
429,False
290,False
369,False
495,False
330,False
485,False
345,False
310,False
391,False
366,False
478,False
340,False
401,False
483,False
344,False
467,False
383,False
303,False
368,False
317,False
493,False
322,False
257,False
294,False
408,False
457,False
349,False
256,False
302,False
378,False
283,False
315,False
370,False
440,False
455,False
282,False
296,False
484,False
395,False
470,False
270,False
418,False
452,False
392,False
286,False
475,False
288,False
384,False
443,False
490,False
269,False
464,False
424,False
404,False
297,False
434,False
300,False
313,False
377,False
335,False
276,False
357,False
412,False
446,False
