,x1,x2
463,0.04,0.0
406,0.3,1.63
381,1.5099999904632568,0.0
329,1.03,3.09
260,1.64,2.96
416,0.82,1.65
451,1.86,0.74
453,1.97,3.99
342,0.78,1.84
359,1.08,1.87
494,-0.05000000074505806,1.9600000381469727
439,0.63,1.48
465,0.26,1.48
301,1.06,2.14
334,1.12,1.39
337,0.84,-0.1
360,0.87,1.68
380,0.41999998688697815,0.6399999856948853
410,0.64,1.26
419,0.5699999928474426,1.6299999952316284
492,2.05,1.93
441,-0.1,0.17
289,2.28,2.9
454,1.61,3.18
379,1.95,2.97
437,2.23,3.79
497,0.56,0.05
356,2.14,0.65
341,2.72,1.45
474,1.34,2.66
398,0.55,2.21
448,1.94,0.87
458,0.74,2.22
348,1.17,4.38
371,0.92,3.47
250,2.15,1.6
429,1.73,0.03
290,1.09,0.56
369,0.72,1.64
495,2.31,0.0
330,0.41,2.83
485,0.9700000286102295,0.5400000214576721
345,1.34,1.43
310,0.57,0.99
391,1.69,0.58
366,1.51,2.24
478,2.31,1.36
340,0.27000001072883606,1.1100000143051147
401,0.91,2.99
483,0.97,1.46
344,0.87,2.95
467,1.38,1.08
383,0.14,1.54
303,-0.01,0.54
368,2.15,0.92
317,1.7100000381469727,1.7899999618530273
493,0.18,3.11
322,0.99,1.52
257,0.79,0.17
294,1.36,1.62
408,0.06,-0.06
457,1.46,0.22
349,1.28,0.72
256,0.8,2.63
302,2.3299999237060547,2.319999933242798
378,-0.01,0.04
283,0.01,3.46
315,0.99,3.37
370,1.27,1.21
440,0.63,2.79
455,1.0,2.97
282,-0.16,0.22
296,1.33,3.15
484,1.5,1.86
395,0.5299999713897705,4.230000019073486
470,0.4,0.98
270,1.409999966621399,2.3499999046325684
418,1.08,1.0
452,0.98,0.62
392,2.09,1.74
286,2.28,2.74
475,2.45,1.39
288,1.54,1.2
384,2.04,1.23
443,2.04,1.43
490,1.8700000047683716,3.2699999809265137
269,0.44,1.59
464,0.29,1.32
424,1.19,0.77
404,1.59,0.16
297,0.8899999856948853,1.2999999523162842
434,2.83,0.45
300,0.5,2.86
313,1.75,2.2
377,0.48,0.39
335,0.84,2.01
276,1.1799999475479126,1.399999976158142
357,0.59,2.11
412,1.57,0.0
446,0.75,1.7000000476837158
