ix,goal_cost,intv_cost
1999,1.0,1.6
1733,1.0,1.7000000000000002
1457,1.0,8.7
1184,1.0,1.1
1177,1.0,3.4
1886,1.0,4.4
1276,1.0,4.5
1046,1.0,1.2
1770,1.0,1.2
1234,1.0,6.5
1942,1.0,3.9
1973,1.0,2.9
1388,1.0,10.100000000000001
1458,1.0,4.4
1793,1.0,0.4
1913,1.0,1.7000000000000002
1873,1.0,2.6
1023,1.0,0.9
1470,1.0,5.7
1781,1.0,2.9
1819,1.0,2.9000000000000004
1685,1.0,4.3
1010,1.0,6.1
1687,1.0,6.4
1757,1.0,7.6
1274,1.0,4.9
1387,1.0,1.0
1168,1.0,4.8
1964,1.0,1.5
1186,1.0,3.7
1373,1.0,2.8
1595,1.0,0.5
1347,1.0,2.1
1575,1.0,11.6
1914,1.0,6.0
1996,1.0,1.3
1065,1.0,6.699999999999999
1319,1.0,5.8
1740,1.0,3.5999999999999996
1090,1.0,9.1
1922,1.0,2.0
1469,1.0,6.2
1835,1.0,4.0
1928,1.0,1.1
1284,1.0,5.1
1742,1.0,4.3
1495,1.0,5.5
1439,1.0,2.6
1401,1.0,5.5
1075,1.0,5.800000000000001
1443,1.0,2.5
1605,1.0,0.6000000000000001
1576,1.0,6.3999999999999995
1360,1.0,2.2
1462,1.0,1.8
1349,1.0,4.3
1891,1.0,0.8999999999999999
1331,1.0,4.9
1093,1.0,2.5
1717,1.0,4.1
1014,1.0,4.3
1659,1.0,6.9
1752,1.0,1.3
1414,1.0,2.5
1970,1.0,0.7000000000000001
1532,1.0,6.2
1182,1.0,1.4
1939,1.0,0.2
1976,1.0,0.30000000000000004
1933,1.0,5.1
1459,1.0,1.9
1645,1.0,7.9
1699,1.0,1.0
1179,1.0,5.300000000000001
1587,1.0,5.6
1383,1.0,9.100000000000001
1830,1.0,0.7000000000000001
1356,1.0,6.9
1941,1.0,5.9
1159,1.0,0.8
1528,1.0,0.8
1902,1.0,3.8000000000000003
1719,1.0,0.1
1798,1.0,3.2
1646,1.0,4.199999999999999
1753,1.0,0.7000000000000001
1924,1.0,14.700000000000001
1103,1.0,4.800000000000001
1306,1.0,4.300000000000001
1237,1.0,2.7
1227,1.0,2.9000000000000004
1288,1.0,4.1
1934,1.0,3.3000000000000003
1036,1.0,4.8
1147,1.0,1.9
1149,1.0,0.4
1112,1.0,1.5
1564,1.0,0.6000000000000001
1561,1.0,5.1
1801,1.0,3.1
