r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.367,0.9963333333333333,2.563,3.9263333333333335,0.0,0.05599999999999998,0.19517257320979636,0.5165181506975334,0.7265840167064874,0.0,0.75
individualized,acceptance,0.367,0.9963333333333333,2.563,3.9263333333333335,0.0,0.05599999999999998,0.19517257320979636,0.5165181506975334,0.7265840167064874,0.0,0.9499999999999998
subpopulation,acceptance,0.39433333333333337,0.972,2.646333333333333,4.012666666666667,0.0,0.018147543451754913,0.07789094941005657,0.6156113492564392,0.6622811588240552,0.0,0.75
subpopulation,acceptance,0.4346666666666666,1.0783333333333334,2.6466666666666665,4.159666666666666,0.0,0.04476978147515719,0.18532493985789752,0.4509648914642172,0.6633628971636363,0.0,0.9499999999999998
individualized,counterfactual,0.3316666666666667,1.0146666666666668,2.9603333333333333,4.306666666666667,0.0,0.05012318159627673,0.12192757413043748,0.4538571728345087,0.624607343323254,0.0,0.75
individualized,counterfactual,0.3316666666666667,1.0146666666666668,2.9603333333333333,4.306666666666667,0.0,0.05012318159627673,0.12192757413043748,0.4538571728345087,0.624607343323254,0.0,0.9499999999999998
individualized,improvement,1.0076666666666667,1.7443333333333335,2.639333333333333,5.391333333333333,0.0,0.08979049689879956,0.25643972651157887,0.41287568750573483,0.7196508412649383,0.0,0.75
individualized,improvement,1.3350000000000002,2.121,2.935333333333334,6.391333333333333,0.0,0.12001666550942006,0.25414759491287736,0.4798815826152671,0.748161301681217,0.0,0.9499999999999998
subpopulation,improvement,0.9713333333333334,1.534,2.356333333333333,4.861666666666667,0.0,0.13548554658462036,0.31016769657719023,0.5082099303765459,0.9158145736628865,0.0,0.75
subpopulation,improvement,1.1743333333333335,1.5763333333333334,2.5966666666666662,5.347333333333332,0.0,0.1331177423686766,0.19927451752126601,0.2679745012745301,0.5892251974698073,0.0,0.9499999999999998
