,0
613,1.0
979,1.0
996,1.0
831,0.0
605,0.0
890,1.0
568,1.0
527,1.0
537,1.0
834,0.0
817,0.0
566,0.0
874,1.0
904,1.0
675,1.0
788,1.0
594,1.0
948,1.0
934,1.0
829,1.0
981,1.0
771,1.0
567,1.0
986,1.0
581,0.0
578,0.0
808,1.0
509,1.0
532,1.0
832,1.0
558,1.0
714,1.0
508,0.0
799,1.0
502,1.0
789,0.0
504,1.0
760,1.0
547,1.0
632,0.0
634,0.0
937,0.0
967,1.0
715,1.0
957,1.0
659,0.0
838,1.0
724,0.0
781,1.0
925,1.0
726,1.0
526,1.0
661,1.0
737,1.0
614,1.0
924,1.0
658,1.0
833,1.0
871,1.0
777,1.0
620,1.0
606,1.0
865,0.0
841,1.0
909,0.0
637,1.0
794,1.0
791,1.0
914,1.0
886,1.0
815,1.0
921,1.0
849,1.0
746,1.0
529,1.0
515,1.0
944,1.0
739,1.0
725,1.0
801,0.0
950,1.0
802,1.0
563,1.0
811,0.0
859,1.0
696,1.0
864,1.0
763,1.0
919,1.0
943,0.0
730,0.0
697,1.0
501,1.0
707,1.0
762,1.0
983,0.0
882,1.0
947,1.0
973,1.0
775,1.0
