,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",1.0,7.236000000000001
1,1.0,0.95,0.95,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.9039999842643738,4.785000000000001
2,1.0,0.95,0.95,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.9300000071525574,5.038
3,1.0,0.95,0.95,1.0,0.0,0.81,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.8140000104904175,5.975
4,1.0,0.95,0.95,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.9239999651908875,4.921
5,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",1.0,6.127999999999999
6,1.0,0.95,0.95,0.9900000095367432,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.9380000233650208,3.4799999999999995
7,1.0,0.95,0.95,0.9900000095367432,0.0,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.9279999732971191,3.853
8,1.0,0.95,0.95,1.0,0.0,0.82,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.8180000185966492,4.803
9,1.0,0.95,0.95,0.9900000095367432,0.0,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.9280000925064087,3.6379999999999995
10,1.0,0.95,0.95,1.0,0.0,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",1.0,5.8119999999999985
11,1.0,0.95,0.95,0.9900000095367432,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.9100000262260437,3.582
12,1.0,0.95,0.95,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.8899999856948853,4.077
13,1.0,0.95,0.95,1.0,0.0,0.81,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.8199999928474426,5.27
14,1.0,0.95,0.95,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[1.4645614208619577, 2.9291228417239155, 4.540140409101968], [0.033898254175579144]]",0.9020000696182251,3.954
