,y
2710,0.0
2385,0.0
3461,0.0
2423,0.0
2286,0.0
3154,0.0
2717,0.0
2337,0.0
2357,0.0
3429,0.0
3941,0.0
3614,0.0
2583,0.0
2756,0.0
3225,1.0
2379,0.0
3558,0.0
3880,0.0
2138,0.0
2026,0.0
2857,1.0
2692,0.0
2440,0.0
3927,0.0
3911,0.0
3068,0.0
2509,0.0
2778,0.0
3497,1.0
2361,1.0
3315,1.0
2796,1.0
3939,0.0
2653,0.0
3703,1.0
3035,0.0
3943,0.0
3402,0.0
2040,0.0
3215,0.0
3108,0.0
2540,0.0
2346,0.0
2196,0.0
3447,1.0
3479,0.0
2614,0.0
2969,0.0
2822,0.0
3348,0.0
2884,1.0
3801,1.0
3603,0.0
2773,0.0
2076,0.0
2929,1.0
3697,0.0
3960,0.0
3306,0.0
2603,0.0
2491,0.0
3317,0.0
2426,0.0
2134,0.0
2135,0.0
2132,1.0
3476,0.0
2911,0.0
3155,0.0
2427,0.0
2699,0.0
2193,1.0
3932,0.0
2410,0.0
3953,0.0
3640,0.0
2575,0.0
3862,0.0
2739,1.0
3920,0.0
2738,0.0
3082,0.0
2014,0.0
2965,1.0
3870,0.0
3095,1.0
3094,0.0
2704,1.0
3174,0.0
2663,0.0
3753,0.0
2455,0.0
3392,0.0
2289,0.0
3460,0.0
3635,1.0
2725,0.0
3647,1.0
3937,0.0
2781,0.0
3633,0.0
3246,0.0
2571,1.0
3321,0.0
3365,0.0
2332,0.0
3831,0.0
3395,0.0
3780,0.0
2570,0.0
2807,0.0
2867,0.0
3492,1.0
3169,1.0
2137,1.0
3308,0.0
2722,0.0
3602,0.0
3757,1.0
2501,0.0
3749,0.0
3962,1.0
2392,1.0
2279,0.0
3534,0.0
3968,0.0
2823,1.0
3685,1.0
3189,0.0
2906,1.0
2886,0.0
3833,0.0
3550,0.0
3604,0.0
2144,0.0
2409,0.0
2298,0.0
3051,0.0
2169,0.0
3488,0.0
3371,0.0
3362,0.0
3657,0.0
2288,0.0
2989,0.0
2669,0.0
2448,0.0
2900,0.0
3041,0.0
3401,0.0
2982,0.0
3506,0.0
2221,0.0
3228,1.0
3612,0.0
3004,0.0
3934,0.0
3810,0.0
2256,1.0
2783,0.0
3337,0.0
3543,0.0
3394,0.0
3270,0.0
3144,1.0
3319,0.0
2907,0.0
3103,1.0
2821,0.0
3129,1.0
3288,1.0
2487,0.0
2970,1.0
2493,1.0
2495,1.0
3839,0.0
3785,0.0
3917,1.0
2687,0.0
2592,1.0
2316,0.0
3655,0.0
3651,0.0
3752,0.0
2720,1.0
2180,0.0
3341,1.0
2488,0.0
3500,1.0
2934,1.0
3526,0.0
2617,1.0
2123,0.0
2036,1.0
3339,0.0
2930,1.0
2533,0.0
3471,1.0
3153,0.0
3644,0.0
