r_type,t_type,eta_mean,gamma_mean,perc_recomm_found_mean,eta_obs_mean,eta_obs_individualized_mean,eta_obs_refits_batch0_mean_mean,gamma_obs_mean,intv-cost_mean,eta_std,gamma_std,perc_recomm_found_std,eta_obs_std,eta_obs_individualized_std,eta_obs_refits_batch0_mean_std,gamma_obs_std,intv-cost_std
individualized,acceptance,0.75,0.75,1.0,1.0,,0.7119999925295512,0.4399999976158142,3.1579999970495702,0.0,0.0,0.0,0.0,,0.16690117875397872,0.07999998331069946,0.5884080183022965
individualized,acceptance,0.85,0.85,1.0,1.0,,0.4960000018278758,0.4466666678587596,3.9740000055531666,0.0,0.0,0.0,0.0,,0.1849107914054727,0.07571876739573229,1.0820000057558423
individualized,acceptance,0.9,0.9,1.0,1.0,,0.6306666533152262,0.49333332975705463,3.03533332836628,0.0,0.0,0.0,0.0,,0.21280349316090383,0.061101012777914084,0.25701621513125794
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.6133333245913187,0.45333332816759747,3.1166666648089882,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.15348397967211846,0.1553490618340707,0.293838961178419
subpopulation,acceptance,0.75,0.75,1.0,0.9666666666666667,,0.7213333249092102,0.3466666638851166,3.3473333351314065,0.0,0.0,0.0,0.011547005383792525,,0.19017187873268715,0.0577350234776868,0.6110788245844245
subpopulation,acceptance,0.85,0.85,1.0,0.9933333333333333,,0.41999999682108563,0.4466666678587596,4.982999975427985,0.0,0.0,0.0,0.011547005383792525,,0.2213051962542805,0.07571876739573229,0.10606603018028543
subpopulation,acceptance,0.9,0.9,1.0,1.0,,0.589333305756251,0.4266666571299235,3.083999997794628,0.0,0.0,0.0,0.0,,0.2668432129737213,0.05033222696317852,0.030789609391670164
subpopulation,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.5866666634877523,0.4466666678587596,3.0600000016589965,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.2028726994518589,0.14047536962383333,0.12124355667607528
individualized,counterfactual,0.75,0.75,1.0,1.0,,0.7173333168029785,0.42666666706403095,3.211999998996655,0.0,0.0,0.0,0.0,,0.16220149056149533,0.0642910055677437,0.5290708817524997
individualized,counterfactual,0.85,0.85,1.0,1.0,,0.41466666261355084,0.4799999992052714,5.744666662454605,0.0,0.0,0.0,0.0,,0.1837534193157671,0.07999999821186111,0.24166366625749727
individualized,counterfactual,0.9,0.9,1.0,1.0,,0.6159999668598175,0.5399999916553497,3.4173333344757553,0.0,0.0,0.0,0.0,,0.25402358480276943,0.07211103526277905,0.09338807915226878
individualized,counterfactual,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.5666666527589163,0.4533333381017049,3.222000003049771,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.22825715928272006,0.16165808466454049,0.37985787497745194
individualized,improvement,0.75,0.75,1.0,0.9533333333333333,1.0,0.8039999604225159,0.799999992052714,4.397999995817741,0.0,0.0,0.0,0.05033222956847165,0.0,0.07787168947044132,0.03999999165535343,0.23559287051633632
individualized,improvement,0.85,0.85,1.0,1.0,1.0,0.906666616598765,0.8666666746139526,4.142666669189929,0.0,0.0,0.0,0.0,0.0,0.034019612732920056,0.09237605821195351,1.2488816433307541
individualized,improvement,0.9,0.9,1.0,1.0,1.0,0.8599999944368998,0.8799999952316284,4.8813333259522915,0.0,0.0,0.0,0.0,0.0,0.1020588358626195,0.07999998331069946,0.5676278136885314
individualized,improvement,0.9499999999999998,0.9499999999999998,1.0,1.0,1.0,0.8640000025431315,0.9866666793823242,5.9106666649878035,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,0.0,0.10400002048566034,0.01154699437171005,0.0710023482001822
subpopulation,improvement,0.75,0.75,1.0,0.9866666666666667,,0.8199999729792277,0.7599999904632568,4.689333336641391,0.0,0.0,0.0,0.011547005383792525,,0.026229779984463027,0.019999980926513672,0.08305018409363685
subpopulation,improvement,0.85,0.85,1.0,0.9866666666666667,,0.9053333202997843,0.8866666754086813,4.01666666812698,0.0,0.0,0.0,0.011547005383792525,,0.022030267312073578,0.046188011899597904,0.7084358433673511
subpopulation,improvement,0.9,0.9,1.0,0.9933333333333333,,0.8933333158493042,0.8733333150545756,5.263333330164353,0.0,0.0,0.0,0.011547005383792525,,0.03233161668711264,0.030550508014808967,0.2536638193937351
subpopulation,improvement,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.8813333511352539,0.953333338101705,6.2326666642427435,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.16401624771983153,0.03055050151141528,0.15047037705894806
