,0
573,0.0
968,0.0
921,0.0
778,0.0
709,0.0
704,1.0
547,1.0
933,1.0
628,0.0
619,1.0
758,0.0
867,1.0
616,0.0
887,0.0
972,0.0
947,1.0
793,0.0
729,1.0
575,0.0
808,0.0
556,0.0
775,1.0
501,1.0
931,1.0
989,0.0
652,0.0
601,0.0
527,0.0
839,0.0
731,0.0
755,0.0
657,0.0
760,0.0
773,1.0
651,0.0
568,1.0
648,0.0
641,0.0
654,0.0
937,0.0
798,1.0
502,0.0
838,0.0
552,0.0
752,0.0
587,0.0
646,0.0
567,1.0
757,0.0
529,1.0
711,0.0
768,0.0
789,0.0
837,0.0
518,0.0
880,1.0
840,1.0
876,0.0
643,0.0
500,0.0
871,0.0
536,0.0
558,0.0
608,0.0
623,0.0
761,0.0
525,1.0
603,0.0
514,0.0
999,0.0
854,0.0
598,0.0
990,0.0
988,1.0
983,1.0
687,0.0
804,0.0
785,0.0
786,0.0
914,0.0
836,0.0
830,0.0
817,0.0
879,0.0
570,0.0
998,0.0
649,1.0
576,1.0
941,0.0
845,1.0
737,1.0
763,0.0
554,0.0
563,0.0
532,0.0
863,0.0
979,0.0
955,1.0
723,0.0
513,0.0
