,u_x1,u_x2,u_y,u_x3
100,0.5668558,0.5668558,0.7145939,0.5668558
101,-0.3429069,-0.3429069,0.36583424,-0.3429069
102,0.5074862,0.5074862,0.6940931,0.5074862
103,-1.5987412,-1.5987412,0.05493903,-1.5987412
104,0.9675292,0.9675292,0.8333602,0.9675292
105,-0.08540679,-0.08540679,0.46596897,-0.08540679
106,0.2807415,0.2807415,0.61054564,0.2807415
107,0.99315166,0.99315166,0.839682,0.99315166
108,1.7990307,1.7990307,0.9639931,1.7990307
109,1.4775262,1.4775262,0.93023264,1.4775262
110,-0.2747841,-0.2747841,0.39174104,-0.2747841
111,-0.37047118,-0.37047118,0.35551572,-0.37047118
112,-0.50356776,-0.50356776,0.30728257,-0.50356776
113,-0.05193072,-0.05193072,0.47929192,-0.05193072
114,-1.22923,-1.22923,0.10949278,-1.22923
115,0.36322346,0.36322346,0.641781,0.36322346
116,-0.3918194,-0.3918194,0.3475958,-0.3918194
117,-0.36933014,-0.36933014,0.35594082,-0.36933014
118,-0.18509354,-0.18509354,0.4265778,-0.18509354
119,-0.556091,-0.556091,0.2890743,-0.556091
120,2.3570912,2.3570912,0.9907906,2.3570912
121,0.022270381,0.022270381,0.50888383,0.022270381
122,0.59416014,0.59416014,0.72379744,0.59416014
123,1.92458,1.92458,0.972859,1.92458
124,0.17891371,0.17891371,0.57099724,0.17891371
125,-2.3959773,-2.3959773,0.008288026,-2.3959773
126,-0.16231316,-0.16231316,0.4355296,-0.16231316
127,-0.32257333,-0.32257333,0.37350917,-0.32257333
128,0.08265323,0.08265323,0.53293633,0.08265323
129,2.0001066,2.0001066,0.9772556,2.0001066
130,2.5382442,2.5382442,0.99442947,2.5382442
131,-0.21449153,-0.21449153,0.41508186,-0.21449153
132,-0.5321967,-0.5321967,0.29729486,-0.5321967
133,0.5286395,0.5286395,0.70147216,0.5286395
134,-0.0024259933,-0.0024259933,0.49903214,-0.0024259933
135,0.1448042,0.1448042,0.55756724,0.1448042
136,-0.08049026,-0.08049026,0.46792364,-0.08049026
137,1.5026697,1.5026697,0.93353784,1.5026697
138,-1.4418855,-1.4418855,0.074667335,-1.4418855
139,0.3859424,0.3859424,0.6502303,0.3859424
140,-0.43311682,-0.43311682,0.33246493,-0.43311682
141,-0.52665454,-0.52665454,0.29921675,-0.52665454
142,1.0471992,1.0471992,0.85249615,1.0471992
143,1.0265323,1.0265323,0.8476796,1.0265323
144,-0.3632035,-0.3632035,0.35822642,-0.3632035
145,2.2317986,2.2317986,0.98718584,2.2317986
146,-1.6249039,-1.6249039,0.05209148,-1.6249039
147,1.1766721,1.1766721,0.88033676,1.1766721
148,0.79511714,0.79511714,0.7867273,0.79511714
149,0.42529288,0.42529288,0.66468835,0.42529288
150,-0.2912383,-0.2912383,0.3854345,-0.2912383
151,-0.0802915,-0.0802915,0.46800268,-0.0802915
152,-0.11108353,-0.11108353,0.45577502,-0.11108353
153,-1.1046544,-1.1046544,0.13465464,-1.1046544
154,2.309344,2.309344,0.9895377,2.309344
155,1.4087384,1.4087384,0.9205437,1.4087384
156,1.4207451,1.4207451,0.9223045,1.4207451
157,1.6703639,1.6703639,0.9525763,1.6703639
158,-0.7191104,-0.7191104,0.23603642,-0.7191104
159,0.4368671,0.4368671,0.6688961,0.4368671
160,-0.07713943,-0.07713943,0.46925628,-0.07713943
161,-1.0298485,-1.0298485,0.15154052,-1.0298485
162,-0.29127136,-0.29127136,0.38542187,-0.29127136
163,-0.35734305,-0.35734305,0.3604175,-0.35734305
164,1.1572315,1.1572315,0.8764111,1.1572315
165,0.76471066,0.76471066,0.777778,0.76471066
166,-0.0014216797,-0.0014216797,0.4994328,-0.0014216797
167,-0.12249544,-0.12249544,0.4512533,-0.12249544
168,0.22691256,0.22691256,0.5897541,0.22691256
169,0.33826992,0.33826992,0.63242006,0.33826992
170,0.9025594,0.9025594,0.8166201,0.9025594
171,-0.28321174,-0.28321174,0.38850725,-0.28321174
172,0.26153728,0.26153728,0.60316086,0.26153728
173,1.5092701,1.5092701,0.93438506,1.5092701
174,-0.5733025,-0.5733025,0.28321993,-0.5733025
175,-0.050766505,-0.050766505,0.47975576,-0.050766505
176,0.8599796,0.8599796,0.80509984,0.8599796
177,1.2729354,1.2729354,0.89847946,1.2729354
178,-1.2707485,-1.2707485,0.10190904,-1.2707485
179,0.32166582,0.32166582,0.62614703,0.32166582
180,-0.63962394,-0.63962394,0.26120853,-0.63962394
181,-0.7647516,-0.7647516,0.22220969,-0.7647516
182,0.3349634,0.3349634,0.6311736,0.3349634
183,-0.5075065,-0.5075065,0.30589974,-0.5075065
184,-0.7720102,-0.7720102,0.22005415,-0.7720102
185,-1.701852,-1.701852,0.044391513,-1.701852
186,0.1372954,0.1372954,0.5546013,0.1372954
187,0.45278266,0.45278266,0.67464733,0.45278266
188,0.5296868,0.5296868,0.7018354,0.5296868
189,0.63708794,0.63708794,0.7379662,0.63708794
190,-0.06735884,-0.06735884,0.473148,-0.06735884
191,0.38962707,0.38962707,0.6515938,0.38962707
192,-1.2519332,-1.2519332,0.10529709,-1.2519332
193,0.73446167,0.73446167,0.76866627,0.73446167
194,-0.5650603,-0.5650603,0.28601635,-0.5650603
195,1.2370073,1.2370073,0.89195776,1.2370073
196,-1.1926231,-1.1926231,0.116508484,-1.1926231
197,1.6543765,1.6543765,0.95097446,1.6543765
198,0.26247427,0.26247427,0.60352206,0.26247427
199,0.015213547,0.015213547,0.50606906,0.015213547
