,y_hat
3775,False
2970,False
2985,False
3691,False
2917,False
2263,False
2634,False
3960,False
3080,False
2267,False
3298,False
3597,False
2320,False
3639,False
2617,False
2473,False
3079,False
3801,False
2751,False
2260,False
3267,False
3325,False
2415,False
2428,False
3525,False
2249,False
2217,False
3149,False
3959,False
2454,False
3541,False
2789,False
3040,False
3513,False
3673,False
2050,False
3046,False
2708,False
3605,False
2734,False
3934,False
3776,False
3788,False
2678,False
3429,False
3899,False
2414,False
3447,False
3504,False
3272,False
3755,False
2897,False
3222,False
3512,False
2604,False
2999,False
2615,False
3620,False
3473,False
2478,False
2559,False
3292,False
2976,False
3832,False
2190,False
3109,False
3822,False
3967,False
2368,False
3335,False
2477,False
3515,False
3770,False
2423,False
3085,False
2486,False
2132,False
3166,False
3882,False
3311,False
3099,False
2335,False
3824,False
3826,False
3874,False
3810,False
2651,False
3659,False
3572,False
2083,False
2748,False
3728,False
3384,False
2584,False
3516,False
2623,False
2880,False
3401,False
2354,False
2438,False
2330,False
3153,False
2990,False
3319,False
3464,False
2940,False
2243,False
3792,False
3098,False
2896,False
2891,False
3641,False
3672,False
2714,False
3030,False
3965,False
2429,False
3560,False
2496,False
3231,False
3124,False
2312,False
3496,False
3587,False
3927,False
2205,False
3599,False
2529,False
3145,False
2377,False
3052,False
2915,False
3412,False
3461,False
3942,False
3269,False
3840,False
3002,False
3675,False
3827,False
2027,False
2847,False
2864,False
3125,False
3358,False
2589,False
3564,False
3642,False
2778,False
3284,False
3784,False
2561,False
3819,False
2629,False
2575,False
3690,False
2351,False
3726,False
3470,False
2616,False
3573,False
3912,False
2783,False
3757,False
2689,False
3137,False
2210,False
2370,False
2250,False
3352,False
3446,False
2949,False
2324,False
3534,False
2409,False
2591,False
2199,False
3210,False
3647,False
3468,False
3410,False
3982,False
2899,False
3205,False
3117,False
2558,False
3119,False
2001,False
2939,False
3055,False
3433,False
3736,False
2960,False
3317,False
3495,False
2638,False
2612,False
3807,False
3288,False
2749,False
