,x1,x2
3199,2.1,0.0
3713,2.6,0.0
2523,2.6,0.0
2691,2.0,-0.0
2019,3.0,-0.0
3373,2.9,-0.0
2065,3.8,-0.0
3862,2.7,-0.0
3329,2.4,0.0
3170,3.0,4.7
2309,0.7,0.0
2868,2.1,0.0
3145,2.8,-0.0
2712,2.2,-0.0
3587,1.5,0.0
3613,2.7,-0.0
3894,0.9,0.2
2422,1.5,4.0
3232,3.1,-0.0
2253,1.5,-0.0
3957,3.5,0.0
2118,2.9,0.0
3950,1.7,-0.0
2738,1.2,-0.0
3772,1.8,-0.0
2660,2.4,0.0
3873,3.5,0.0
3550,2.8,-0.0
2389,3.0,0.0
3600,3.1,-0.0
2147,0.6,3.3
2616,1.6,0.0
2591,1.3,0.0
2006,0.7,-0.0
2568,2.0,-0.0
3214,1.7,2.0
2903,3.0,0.0
2202,3.1,0.0
2842,2.5,3.5
2544,1.9,0.0
3289,2.5,4.5
3033,2.3,0.0
3183,0.5,2.5
3884,2.6,3.2
3262,2.9,-0.0
3891,2.7,0.0
3997,1.6,-0.0
2564,2.1,-0.0
3663,3.2,0.0
3928,1.2,0.0
3838,1.9,-0.0
2720,2.1,-0.0
3304,2.5,0.0
3039,1.2,0.0
2710,1.8,-0.0
2953,0.7,2.0
2046,2.0,0.0
2761,0.5,3.7
2383,2.5,3.1
3106,2.1,-0.0
3603,2.1,0.0
3091,2.6,3.0
3152,1.7,-0.0
2478,3.1,3.3
3947,3.5,-0.0
2908,1.4,-0.0
3130,2.1,0.0
2704,3.6,0.0
2231,-0.0,2.0
3316,0.3,3.6
3936,2.1,-0.0
3664,2.9,4.7
3160,1.1,2.9
2257,2.0,5.5
2772,2.8,0.0
3961,2.1,0.0
2355,1.7,-0.0
2654,1.6,0.0
2053,2.3,0.0
3611,2.2,2.2
3046,0.2,5.6
2687,3.4,2.8
3721,3.2,0.0
2713,1.6,0.0
3993,2.5,-0.0
2168,1.4,-0.0
3347,3.4,-0.0
3530,2.6,-0.0
3387,3.6,-0.0
2394,1.5,0.0
2023,1.2,1.8
3422,2.4,0.0
2729,1.6,0.0
2977,2.4,0.0
3910,2.0,2.0
3606,2.4,0.0
2864,1.9,-0.0
3648,0.5,3.5
3485,2.8,0.0
3814,1.8,3.8
2399,1.9,4.0
2467,2.2,0.1
3495,3.2,4.5
3566,5.1,-0.0
3449,1.3,0.0
3697,2.4,-0.0
3348,2.3,0.0
3176,1.9,0.0
2642,2.0,3.0
2707,1.5,0.0
2873,4.0,2.5
2657,1.4,-0.0
2976,2.8,0.0
3493,1.9,4.7
3964,1.9,-0.0
3190,1.5,-0.0
2731,3.1,0.0
2905,3.5,4.0
2708,3.3,-0.0
2070,0.5,2.3
3981,1.8,3.4
2286,2.0,0.0
2871,1.9,0.0
2623,2.6,0.0
3221,3.3,0.0
3410,2.7,-0.0
3715,1.6,-0.0
3358,2.4,4.2
3069,1.6,1.8
3151,0.6,0.0
2416,-0.0,2.0
2115,2.2,0.0
3730,2.4,3.1
3929,2.5,-0.0
3002,1.5,-0.0
3678,2.8,-0.0
3616,2.2,0.0
2689,3.5,2.5
2962,3.3,-0.0
3826,1.7,0.0
3867,-0.0,4.8
2329,3.0,0.0
2190,2.4,-0.0
3722,1.3,3.6
2595,2.2,3.3
3740,2.3,-0.0
3515,1.5,0.0
3059,-0.0,3.2
3247,0.3,0.0
2999,1.7,4.3
2665,2.8,-0.0
3871,2.3,-0.0
3517,2.7,0.0
3938,0.7,4.3
3520,3.6,-0.0
3171,1.2,3.0
3708,1.8,4.7
2199,2.6,-0.0
2975,2.8,0.0
3144,2.9,0.0
2242,1.1,4.1
2887,1.4,0.0
3048,3.9,2.4
2465,2.1,-0.0
2108,1.1,0.0
3673,3.4,3.6
3918,1.6,-0.0
3379,2.6,-0.0
3451,0.1,2.7
2922,1.1,-0.0
2582,2.3,0.0
3660,2.4,0.0
2456,2.3,0.9
2588,1.9,0.0
3541,3.0,-0.0
3640,1.8,0.0
3394,2.6,0.0
2821,3.2,0.0
2889,1.0,2.3
2267,2.3,4.1
3825,1.2,2.1
2993,1.9,2.5
3465,2.4,-0.0
3559,2.0,0.0
3294,0.3,2.7
2735,1.0,0.0
2402,1.9,4.7
3211,1.4,2.6
2967,2.3,2.3
2479,1.2,3.2
2555,1.1,-0.0
3068,2.6,0.0
3342,2.6,-0.0
2221,2.2,0.0
2485,0.7,4.1
2892,2.8,0.0
2948,2.1,0.0
3017,2.4,-0.0
3709,1.3,-0.0
2902,2.4,0.0
