,x1,x2
352,0.63,1.03
327,0.51,-0.08
389,1.58,3.78
463,1.600000023841858,1.9600000381469727
427,1.2599999904632568,0.8999999761581421
425,1.97,1.23
475,0.91,3.46
262,0.11,4.42
487,0.56,0.61
392,1.94,2.9
432,1.22,0.07
423,1.0800000429153442,3.369999885559082
407,1.2899999618530273,1.649999976158142
459,1.98,0.13
260,1.04,0.0
298,2.319999933242798,2.0
358,2.35,4.28
350,0.56,0.01
318,0.06,0.08
415,1.809999942779541,0.3499999940395355
347,0.3400000035762787,2.4600000381469727
465,-0.04,-0.14
294,0.41,2.65
315,0.09,0.0
497,0.35,4.59
320,2.44,0.47
436,0.13,-0.06
277,1.16,-0.08
339,1.16,2.26
374,-0.02,-0.01
387,1.84,0.0
402,3.48,1.74
396,0.22,0.88
305,0.76,0.11
472,1.04,0.64
356,2.13,1.33
326,1.0299999713897705,2.890000104904175
461,1.66,1.07
296,1.84,2.11
433,1.8600000143051147,1.309999942779541
467,2.55,1.05
471,0.91,3.24
370,1.38,0.35
276,0.4,1.56
383,1.72,2.12
363,1.29,0.13
493,1.74,0.9
301,2.47,1.22
323,1.18,2.15
330,1.26,0.39
482,1.9600000381469727,0.33000001311302185
344,0.18,0.12
316,1.02,3.0
267,1.82,0.66
328,0.9,0.1
450,1.9500000476837158,0.3499999940395355
343,1.36,0.0
390,1.75,0.8500000238418579
491,1.85,2.42
335,0.45,0.38
309,0.42,1.36
280,1.7899999618530273,0.019999999552965164
492,0.8799999952316284,1.840000033378601
418,1.82,0.75
253,1.5,2.3399999141693115
456,1.11,2.33
369,0.01,0.11
282,1.11,1.54
300,1.8300000429153442,1.2200000286102295
414,1.99,1.72
337,1.3600000143051147,0.3100000023841858
490,-0.01,0.19
263,2.190000057220459,3.7300000190734863
378,1.62,2.0
434,2.72,3.64
485,1.54,0.0
281,0.01,-0.05
345,3.07,2.12
368,0.5899999737739563,1.9900000095367432
447,1.75,0.4
479,1.9,2.15
313,1.41,1.25
275,1.1699999570846558,0.8399999737739563
261,1.37,0.77
430,0.71,0.42
385,1.42,1.14
431,1.15,-0.0
287,0.77,0.08
290,0.04,0.0
366,1.3700000047683716,2.880000114440918
362,-0.21,0.01
412,0.79,3.85
449,2.52,2.03
271,1.7300000190734863,0.0
278,0.89,-0.15
284,1.4,2.95
453,1.86,1.76
397,1.12,1.13
448,0.67,0.97
474,0.44,0.45
