,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.95,0.95,0.949999988079071,0.0949999988079071,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.9668404704604284, 0.8790705937419738, 1.247873792439078], [-0.13368183161651062]]",0.9930000305175781,4.1275
1,1.0,0.95,0.95,0.4699999988079071,0.0949999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.9668404704604284, 0.8790705937419738, 1.247873792439078], [-0.13368183161651062]]",0.531000018119812,2.695
2,1.0,0.95,0.95,0.42500001192092896,0.0949999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.9668404704604284, 0.8790705937419738, 1.247873792439078], [-0.13368183161651062]]",0.1730000078678131,3.548
3,1.0,0.95,0.95,0.9300000071525574,0.0949999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.9668404704604284, 0.8790705937419738, 1.247873792439078], [-0.13368183161651062]]",0.9819999933242798,4.476
4,1.0,0.95,0.95,0.48500001430511475,0.0949999988079071,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.9668404704604284, 0.8790705937419738, 1.247873792439078], [-0.13368183161651062]]",0.38599997758865356,3.216
5,1.0,0.95,0.95,0.9399999976158142,0.11999999731779099,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[1.2143695876187026, 1.0260086128971608, 0.8531286143015236], [-0.02325006243620518]]",0.9940000772476196,3.9989999999999997
6,1.0,0.95,0.95,0.5,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[1.2143695876187026, 1.0260086128971608, 0.8531286143015236], [-0.02325006243620518]]",0.9030000567436218,2.1285
7,1.0,0.95,0.95,0.49000000953674316,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[1.2143695876187026, 1.0260086128971608, 0.8531286143015236], [-0.02325006243620518]]",0.9319999814033508,3.4909999999999997
8,1.0,0.95,0.95,0.9300000071525574,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[1.2143695876187026, 1.0260086128971608, 0.8531286143015236], [-0.02325006243620518]]",0.9869999885559082,4.292
9,1.0,0.95,0.95,0.5350000262260437,0.11999999731779099,0.985,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[1.2143695876187026, 1.0260086128971608, 0.8531286143015236], [-0.02325006243620518]]",0.8839999437332153,2.681
10,1.0,0.95,0.95,0.949999988079071,0.07999999821186066,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[1.0202333726253523, 0.935671053989253, 1.165100178622753], [-0.09296935573031748]]",0.9989999532699585,3.9990000000000006
11,1.0,0.95,0.95,0.574999988079071,0.07999999821186066,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[1.0202333726253523, 0.935671053989253, 1.165100178622753], [-0.09296935573031748]]",0.6339999437332153,2.551
12,1.0,0.95,0.95,0.5699999928474426,0.07999999821186066,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[1.0202333726253523, 0.935671053989253, 1.165100178622753], [-0.09296935573031748]]",0.48899999260902405,3.5495000000000005
13,1.0,0.95,0.95,0.9449999928474426,0.07999999821186066,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[1.0202333726253523, 0.935671053989253, 1.165100178622753], [-0.09296935573031748]]",0.9959999918937683,4.218
14,1.0,0.95,0.95,0.574999988079071,0.07999999821186066,0.975,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[1.0202333726253523, 0.935671053989253, 1.165100178622753], [-0.09296935573031748]]",0.5649999976158142,3.1359999999999997
