,senior-level_skill
2896,0.0
2434,0.0
2538,0.0
2068,0.0
2076,0.0
2321,0.0
3509,0.0
2285,0.0
2514,0.0
3428,0.0
3288,0.0
3305,0.0
2351,0.0
3717,0.0
2411,0.0
2329,0.0
3835,0.0
2449,0.0
2194,0.0
3188,0.0
2272,0.0
3367,0.0
2114,0.0
2325,0.0
3940,0.0
2723,0.0
2559,0.0
2836,0.0
2409,0.0
2007,0.0
3181,0.0
2496,0.0
3354,0.0
2833,0.0
3736,0.0
2064,0.0
3547,0.0
2870,0.0
3510,0.0
2787,0.0
3492,0.0
2164,0.0
2505,0.0
3361,0.0
2834,0.0
2121,0.0
3284,0.0
3077,0.0
2853,0.0
2397,0.0
3012,0.0
2701,0.0
3460,0.0
3360,0.0
3252,0.0
2473,0.0
3691,0.0
3362,0.0
3529,0.0
2403,0.0
2761,0.0
3613,0.0
2872,0.0
2497,0.0
2768,0.0
2201,0.0
3506,0.0
3035,0.0
2570,0.0
2364,0.0
2967,0.0
2876,0.0
3034,0.0
2548,0.0
3997,0.0
3895,0.0
3216,0.0
3687,0.0
3120,0.0
3333,0.0
2308,0.0
2987,0.0
3966,0.0
3058,0.0
2245,0.0
2789,0.0
2552,0.0
3517,0.0
3521,0.0
3328,0.0
2305,0.0
3314,0.0
3017,0.0
2224,0.0
2178,0.0
2275,0.0
2065,0.0
3823,0.0
2767,0.0
2781,0.0
3151,0.0
3486,0.0
3989,0.0
3534,0.0
3917,0.0
2758,0.0
3331,0.0
3864,0.0
3800,0.0
3838,0.0
3332,0.0
3089,0.0
3123,0.0
3203,0.0
2895,0.0
2990,0.0
2867,0.0
3555,0.0
2868,0.0
2738,0.0
3861,0.0
3938,0.0
2429,0.0
2983,0.0
3593,0.0
2291,0.0
3675,0.0
3680,0.0
3011,0.0
2102,0.0
3235,0.0
3574,0.0
2330,0.0
2554,0.0
3585,0.0
3642,0.0
2976,0.0
3109,0.0
3862,0.0
3930,0.0
3817,0.0
2380,0.0
3647,0.0
3062,0.0
3778,0.0
2406,0.0
3723,0.0
2974,0.0
3554,0.0
2546,0.0
3792,0.0
2819,0.0
3104,0.0
3212,0.0
2865,0.0
2008,0.0
2267,0.0
2815,0.0
3226,0.0
2471,0.0
2931,0.0
3885,0.0
2884,0.0
2849,0.0
3855,0.0
2457,0.0
2954,0.0
2184,0.0
3775,0.0
2584,0.0
2515,0.0
2665,0.0
2317,0.0
3581,0.0
3759,0.0
3526,0.0
3912,0.0
3047,0.0
2421,0.0
2670,0.0
3664,0.0
3312,0.0
2256,0.0
2219,0.0
3097,0.0
3018,0.0
3201,0.0
2728,0.0
3016,0.0
2438,0.0
3705,0.0
3580,0.0
2639,0.0
2677,0.0
2040,0.0
3544,0.0
3093,0.0
3300,0.0
2093,0.0
3677,0.0
