,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,1.0,0.0,1.0,1.0,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,improvement,2,,1.0,5.642
1,1.0,0.75,0.75,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,2,,0.9239999651908875,4.202999999999999
2,1.0,0.75,0.75,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,2,,0.9120000600814819,4.5089999999999995
3,1.0,0.75,0.75,1.0,0.0,0.87,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,improvement,2,,0.8700000047683716,5.348
4,1.0,0.75,0.75,1.0,0.0,0.96,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,2,,0.8840000033378601,4.236
5,1.0,0.75,0.75,1.0,0.0,0.99,1.0,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,improvement,1,,0.9899999499320984,5.399000000000001
6,1.0,0.75,0.75,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,1,,0.8420000076293945,3.9959999999999996
7,1.0,0.75,0.75,1.0,0.0,0.98,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,1,,0.8020000457763672,4.196999999999999
8,1.0,0.75,0.75,1.0,0.0,0.84,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,improvement,1,,0.8420000076293945,4.911
9,1.0,0.75,0.75,0.9900000095367432,0.0,0.96,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,1,,0.7940000295639038,4.013
10,1.0,0.75,0.75,1.0,0.0,0.99,1.0,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,improvement,0,,0.9899999499320984,5.266
11,1.0,0.75,0.75,1.0,0.0,1.0,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,acceptance,0,,0.8760000467300415,3.8760000000000003
12,1.0,0.75,0.75,1.0,0.0,0.99,,"[1.0, 1.0, 1.0]",150.0,0.5,individualized,counterfactual,0,,0.8379999995231628,4.2540000000000004
13,1.0,0.75,0.75,0.9900000095367432,0.0,0.83,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,improvement,0,,0.8300000429153442,4.895
14,1.0,0.75,0.75,1.0,0.0,0.93,,"[1.0, 1.0, 1.0]",150.0,0.5,subpopulation,acceptance,0,,0.8240000009536743,3.881
