,years_experience,degree,nr_commits,nr_languages,nr_stars
2541,0.0,2.0,0.0,0.0,10.0
2401,0.0,2.0,3.0,0.0,10.0
3382,2.0,0.0,24.0,4.0,10.0
3149,2.0,0.0,24.0,4.0,10.0
3019,1.0,2.0,1011.0,1.0,9.0
3953,3.0,0.0,33.0,3.0,10.0
3355,1.0,0.0,11.0,1.0,10.0
2849,0.0,1.0,0.0,0.0,10.0
3568,0.0,3.0,1.0,0.0,10.0
3758,1.0,0.0,13.0,0.0,10.0
2254,3.0,0.0,34.0,4.0,10.0
3071,2.0,1.0,23.0,3.0,10.0
3327,1.0,0.0,850.0,1.0,9.0
2853,2.0,0.0,23.0,4.0,10.0
2235,1.0,1.0,12.0,4.0,10.0
3695,0.0,0.0,3.0,0.0,10.0
3322,1.0,2.0,12.0,2.0,10.0
2231,2.0,0.0,22.0,2.0,10.0
3269,3.0,0.0,34.0,8.0,10.0
2020,1.0,1.0,12.0,4.0,10.0
3338,3.0,0.0,35.0,0.0,10.0
3368,3.0,0.0,34.0,3.0,10.0
3788,2.0,0.0,23.0,2.0,10.0
3365,0.0,3.0,1.0,1.0,10.0
3728,2.0,0.0,26.0,2.0,10.0
3400,2.0,1.0,24.0,3.0,10.0
2195,1.0,0.0,11.0,2.0,10.0
2160,0.0,1.0,0.0,4.0,10.0
2239,0.0,0.0,0.0,0.0,10.0
3226,0.0,2.0,1.0,1.0,10.0
3201,0.0,3.0,0.0,0.0,10.0
3118,2.0,0.0,22.0,6.0,10.0
2966,1.0,2.0,848.0,1.0,9.0
2817,3.0,0.0,36.0,6.0,10.0
3132,3.0,0.0,34.0,6.0,10.0
3028,1.0,2.0,850.0,2.0,9.0
3048,3.0,0.0,35.0,4.0,10.0
2704,1.0,1.0,12.0,1.0,10.0
2414,1.0,2.0,12.0,1.0,10.0
2831,1.0,0.0,846.0,2.0,9.0
3080,2.0,0.0,22.0,3.0,10.0
3859,0.0,0.0,1.0,0.0,10.0
3293,2.0,1.0,23.0,2.0,10.0
2127,0.0,0.0,0.0,0.0,10.0
3220,1.0,0.0,11.0,2.0,10.0
3659,1.0,2.0,13.0,0.0,10.0
2705,0.0,0.0,2.0,0.0,10.0
3968,0.0,2.0,6.0,0.0,10.0
3943,1.0,1.0,13.0,1.0,10.0
2355,1.0,0.0,12.0,4.0,10.0
3613,2.0,0.0,23.0,2.0,10.0
3753,2.0,0.0,24.0,3.0,10.0
2218,2.0,0.0,23.0,2.0,10.0
3103,1.0,0.0,11.0,1.0,10.0
3486,2.0,0.0,23.0,1.0,10.0
3267,2.0,0.0,28.0,2.0,10.0
2199,1.0,1.0,11.0,1.0,10.0
2657,2.0,0.0,22.0,4.0,10.0
3032,0.0,0.0,2.0,0.0,10.0
2723,1.0,1.0,13.0,0.0,10.0
2474,2.0,0.0,22.0,2.0,10.0
2311,3.0,0.0,35.0,4.0,10.0
2242,1.0,0.0,850.0,2.0,9.0
3472,2.0,1.0,23.0,2.0,10.0
3680,3.0,0.0,34.0,4.0,10.0
2157,2.0,1.0,22.0,2.0,10.0
3101,1.0,0.0,845.0,1.0,9.0
2434,1.0,0.0,13.0,4.0,10.0
2558,1.0,1.0,13.0,1.0,10.0
2580,3.0,0.0,34.0,4.0,10.0
2624,1.0,1.0,14.0,1.0,10.0
3772,1.0,2.0,11.0,1.0,10.0
2753,2.0,0.0,23.0,2.0,10.0
2119,0.0,0.0,2.0,0.0,10.0
3750,2.0,0.0,26.0,5.0,10.0
2593,1.0,0.0,11.0,1.0,10.0
2208,2.0,0.0,23.0,2.0,10.0
2387,0.0,3.0,846.0,0.0,9.0
2125,3.0,0.0,34.0,0.0,10.0
2895,0.0,1.0,0.0,0.0,10.0
2339,1.0,0.0,13.0,1.0,10.0
2709,2.0,0.0,28.0,2.0,10.0
2897,2.0,1.0,23.0,3.0,10.0
2327,0.0,0.0,2.0,0.0,10.0
2174,2.0,0.0,22.0,3.0,10.0
3200,1.0,0.0,12.0,3.0,10.0
2408,1.0,1.0,11.0,1.0,10.0
3534,0.0,1.0,2.0,0.0,10.0
3865,2.0,0.0,26.0,2.0,10.0
3662,0.0,3.0,1.0,0.0,10.0
2706,1.0,0.0,13.0,0.0,10.0
2739,1.0,0.0,852.0,1.0,9.0
3525,0.0,1.0,6.0,0.0,10.0
3313,1.0,1.0,11.0,1.0,10.0
3794,2.0,0.0,24.0,3.0,10.0
2136,2.0,1.0,23.0,2.0,10.0
3650,1.0,1.0,12.0,1.0,10.0
2224,1.0,1.0,11.0,1.0,10.0
2553,1.0,0.0,845.0,2.0,9.0
3468,1.0,0.0,13.0,1.0,10.0
2409,2.0,0.0,27.0,1.0,10.0
3911,1.0,0.0,844.0,1.0,9.0
2241,0.0,1.0,0.0,1.0,10.0
2126,3.0,0.0,33.0,3.0,10.0
2666,2.0,0.0,24.0,2.0,10.0
3881,0.0,0.0,2.0,0.0,10.0
3618,0.0,0.0,0.0,0.0,10.0
3241,1.0,0.0,11.0,1.0,10.0
2862,1.0,2.0,853.0,1.0,9.0
3040,2.0,0.0,22.0,3.0,10.0
2551,1.0,1.0,13.0,1.0,10.0
2155,2.0,0.0,23.0,3.0,10.0
2930,1.0,1.0,13.0,1.0,10.0
3339,2.0,0.0,22.0,3.0,10.0
3820,2.0,0.0,22.0,2.0,10.0
2561,1.0,0.0,14.0,7.0,10.0
2795,2.0,1.0,25.0,1.0,10.0
3005,2.0,0.0,22.0,3.0,10.0
2889,1.0,1.0,846.0,1.0,9.0
2417,1.0,2.0,13.0,4.0,10.0
2511,2.0,0.0,22.0,2.0,10.0
3264,3.0,0.0,33.0,3.0,10.0
3020,0.0,2.0,0.0,0.0,10.0
2747,2.0,0.0,24.0,2.0,10.0
2820,2.0,0.0,26.0,0.0,10.0
3526,2.0,0.0,23.0,2.0,10.0
3967,1.0,2.0,11.0,11.0,10.0
3122,2.0,0.0,24.0,2.0,10.0
2633,0.0,0.0,0.0,0.0,10.0
2943,0.0,2.0,2.0,0.0,10.0
3300,1.0,0.0,13.0,1.0,10.0
3425,2.0,0.0,24.0,3.0,10.0
3682,1.0,0.0,12.0,0.0,10.0
2616,0.0,2.0,0.0,1.0,10.0
3262,1.0,0.0,850.0,1.0,9.0
3108,1.0,0.0,12.0,1.0,10.0
3528,2.0,0.0,24.0,4.0,10.0
3210,1.0,1.0,12.0,1.0,10.0
3960,0.0,0.0,3.0,0.0,10.0
3482,0.0,0.0,841.0,0.0,9.0
3502,0.0,2.0,2.0,0.0,10.0
3541,0.0,2.0,1.0,1.0,10.0
3671,1.0,2.0,11.0,4.0,10.0
2495,1.0,0.0,12.0,1.0,10.0
2731,0.0,2.0,1.0,0.0,10.0
3936,2.0,0.0,23.0,3.0,10.0
2586,0.0,1.0,1.0,0.0,10.0
3121,0.0,2.0,0.0,3.0,10.0
2676,1.0,0.0,14.0,1.0,10.0
3059,1.0,0.0,11.0,1.0,10.0
2399,2.0,0.0,22.0,6.0,10.0
3523,2.0,0.0,25.0,2.0,10.0
2336,1.0,0.0,12.0,3.0,10.0
3590,1.0,0.0,13.0,0.0,10.0
2179,0.0,0.0,3.0,0.0,10.0
3782,1.0,3.0,847.0,0.0,9.0
2595,2.0,0.0,23.0,1.0,10.0
2152,2.0,0.0,22.0,2.0,10.0
2407,1.0,0.0,12.0,0.0,10.0
3551,0.0,0.0,1.0,3.0,10.0
2140,2.0,0.0,23.0,1.0,10.0
2017,2.0,0.0,23.0,0.0,10.0
3801,0.0,0.0,0.0,0.0,10.0
3906,0.0,0.0,2.0,0.0,10.0
2253,2.0,0.0,24.0,1.0,10.0
3979,1.0,0.0,849.0,2.0,9.0
2502,1.0,1.0,12.0,0.0,10.0
2851,3.0,0.0,33.0,6.0,10.0
3544,2.0,1.0,22.0,10.0,10.0
3490,1.0,1.0,11.0,1.0,10.0
3143,3.0,0.0,34.0,3.0,10.0
3768,2.0,0.0,23.0,3.0,10.0
2856,1.0,0.0,12.0,1.0,10.0
2716,1.0,0.0,12.0,1.0,10.0
3993,0.0,0.0,2.0,1.0,10.0
3095,1.0,1.0,12.0,1.0,10.0
3270,1.0,0.0,14.0,1.0,10.0
2182,2.0,0.0,22.0,2.0,10.0
3420,1.0,1.0,14.0,0.0,10.0
3905,1.0,0.0,14.0,1.0,10.0
2505,1.0,0.0,13.0,1.0,10.0
3779,1.0,1.0,12.0,1.0,10.0
2673,1.0,0.0,12.0,0.0,10.0
2423,1.0,2.0,12.0,3.0,10.0
3629,1.0,0.0,13.0,1.0,10.0
2885,1.0,0.0,12.0,0.0,10.0
2384,0.0,0.0,0.0,0.0,10.0
2114,2.0,0.0,24.0,2.0,10.0
3848,2.0,0.0,24.0,2.0,10.0
2720,3.0,0.0,33.0,5.0,10.0
3250,2.0,1.0,848.0,1.0,9.0
3852,1.0,2.0,13.0,5.0,10.0
3601,2.0,0.0,22.0,4.0,10.0
3912,2.0,0.0,23.0,2.0,10.0
2247,0.0,0.0,1.0,0.0,10.0
2663,1.0,0.0,11.0,0.0,10.0
3356,0.0,1.0,1.0,0.0,10.0
2919,1.0,0.0,12.0,1.0,10.0
2908,3.0,0.0,35.0,3.0,10.0
2730,2.0,0.0,23.0,2.0,10.0
