,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.94,0.0,0.88,0.94,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,"[[-0.4757321466379837, 0.6196026974685456, 0.006259128767234332, 0.2523618187508713, 0.9209356525717065], [-13.266759959537207]]",0.8879999999999999,10.2
1,1.0,0.75,0.75,0.02,0.02,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,"[[-0.4757321466379837, 0.6196026974685456, 0.006259128767234332, 0.2523618187508713, 0.9209356525717065], [-13.266759959537207]]",0.916,0.45769799999999994
2,1.0,0.75,0.75,0.02,0.02,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,"[[-0.4757321466379837, 0.6196026974685456, 0.006259128767234332, 0.2523618187508713, 0.9209356525717065], [-13.266759959537207]]",0.9559999999999998,0.459858
3,0.98,0.75,0.75,0.8775510204081632,0.0,0.8775510204081632,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,"[[-0.4757321466379837, 0.6196026974685456, 0.006259128767234332, 0.2523618187508713, 0.9209356525717065], [-13.266759959537207]]",0.8693877551020408,10.204081632653061
4,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,"[[-0.4757321466379837, 0.6196026974685456, 0.006259128767234332, 0.2523618187508713, 0.9209356525717065], [-13.266759959537207]]",0.976,0.43794599999999995
5,1.0,0.75,0.75,0.92,0.0,0.9,0.92,"[5.0, 5.0]",300.0,0.5,individualized,improvement,2,"[[-0.9769362105694728, 0.9030007247924138, 0.008160168779617226, 0.24785274035147487, 0.3816262853486857], [-7.9827245033472]]",0.916,10.0
6,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,2,"[[-0.9769362105694728, 0.9030007247924138, 0.008160168779617226, 0.24785274035147487, 0.3816262853486857], [-7.9827245033472]]",0.8800000000000001,0.349788
7,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,2,"[[-0.9769362105694728, 0.9030007247924138, 0.008160168779617226, 0.24785274035147487, 0.3816262853486857], [-7.9827245033472]]",0.8960000000000001,0.40677
8,1.0,0.75,0.75,0.96,0.0,0.96,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,2,"[[-0.9769362105694728, 0.9030007247924138, 0.008160168779617226, 0.24785274035147487, 0.3816262853486857], [-7.9827245033472]]",0.96,9.4
9,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,2,"[[-0.9769362105694728, 0.9030007247924138, 0.008160168779617226, 0.24785274035147487, 0.3816262853486857], [-7.9827245033472]]",0.8879999999999999,0.33706600000000003
10,1.0,0.75,0.75,0.94,0.0,0.94,0.94,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,"[[-0.1823646610617549, 0.3170783049143476, 0.008584020201269948, 0.11466742343688358, 0.8282192833152329], [-12.101244662758136]]",0.9119999999999999,9.8
11,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,"[[-0.1823646610617549, 0.3170783049143476, 0.008584020201269948, 0.11466742343688358, 0.8282192833152329], [-12.101244662758136]]",1.0,0.3429360000000001
12,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,"[[-0.1823646610617549, 0.3170783049143476, 0.008584020201269948, 0.11466742343688358, 0.8282192833152329], [-12.101244662758136]]",0.984,0.394914
13,1.0,0.75,0.75,0.92,0.0,0.88,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,"[[-0.1823646610617549, 0.3170783049143476, 0.008584020201269948, 0.11466742343688358, 0.8282192833152329], [-12.101244662758136]]",0.8480000000000001,10.5
14,1.0,0.75,0.75,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,"[[-0.1823646610617549, 0.3170783049143476, 0.008584020201269948, 0.11466742343688358, 0.8282192833152329], [-12.101244662758136]]",1.0,0.32346
