,y_hat
2842,False
3071,False
2612,False
3891,False
2822,False
3063,False
2382,False
3429,False
3365,False
2718,False
2913,False
2497,False
3417,False
3131,False
2777,False
3058,False
3921,False
3463,False
2940,False
3109,False
3908,False
3433,False
2317,False
3602,False
2490,False
3415,False
2737,False
2634,False
2939,False
2138,False
3552,False
3671,False
3679,False
2934,False
3805,False
3629,False
2278,False
3459,False
3532,False
3162,False
2855,False
3352,False
3832,False
3141,False
2958,False
3545,False
2467,False
2700,False
3800,False
2797,False
2621,False
2739,False
3046,False
3546,False
3424,False
2035,False
3779,False
3218,False
2764,False
2223,False
2398,False
3268,False
2192,False
2302,False
3606,False
3996,False
2395,False
3915,False
2952,False
2537,False
3284,False
3867,False
2805,False
3763,False
2912,False
3872,False
2244,False
3903,False
3398,False
3834,False
3845,False
3318,False
3266,False
2484,False
3909,False
2996,False
2236,False
2750,False
2494,False
3987,False
2037,False
3452,False
3543,False
2854,False
2048,False
3460,False
3793,False
3151,False
2207,False
3673,False
2070,False
3976,False
3159,False
2810,False
3034,False
2397,False
2999,False
3630,False
2139,False
2672,False
3449,False
3956,False
2724,False
3939,False
2794,False
2811,False
3112,False
3650,False
2951,False
2093,False
2041,False
3006,False
2734,False
3056,False
3402,False
3322,False
3890,False
3660,False
3237,False
2862,False
2784,False
2300,False
2976,False
3397,False
3661,False
3681,False
3550,False
2068,False
3900,False
3482,False
2786,False
3116,False
3866,False
3282,False
2627,False
3553,False
3605,False
3970,False
3893,False
3473,False
3436,False
3948,False
2988,False
3224,False
2210,False
2877,False
3431,False
3646,False
2948,False
3751,False
3579,False
2405,False
3953,False
2280,False
2045,False
2385,False
3299,False
3198,False
2984,False
3377,False
2091,False
2127,False
2782,False
3672,False
2004,False
3161,False
2592,False
2345,False
2479,False
2072,False
3234,False
2560,False
3250,False
3825,False
3269,False
3232,False
2187,False
2844,False
3675,False
2036,False
3246,False
3258,False
3421,False
2193,False
2781,False
2665,False
3361,False
2944,False
2859,False
2226,False
